"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"HSC.CRISP3",2.77365012965702e-12,1.7809069008182,0.154,0.047,6.78961815238741e-08,"HSC"
"HSC.PADI4",3.3288464086482e-12,1.40836852207915,0.289,0.146,8.14868312372994e-08,"HSC"
"HSC.EMP3",4.70083872631592e-12,1.1428592560268,0.463,0.322,1.15071831181487e-07,"HSC"
"HSC.MYL6",2.4088521601212e-11,0.551575366948763,0.749,0.672,5.89662920276068e-07,"HSC"
"HSC.TESPA1",4.91288641202618e-11,1.0788641867726,0.448,0.314,1.20262546479989e-06,"HSC"
"HSC.LYZ",9.63419577065512e-11,0.752549995443814,0.651,0.526,2.35835478269867e-06,"HSC"
"HSC.H1-0",1.11165715645069e-10,0.963569646146642,0.672,0.571,2.72122555327564e-06,"HSC"
"HSC.AC020916.1",1.18226240744251e-10,1.6153870382972,0.243,0.121,2.89406014717853e-06,"HSC"
"HSC.SH3BGRL3",1.41577836617835e-10,0.57652781571991,0.701,0.619,3.46568386256798e-06,"HSC"
"HSC.MT1E",3.70822866232901e-10,2.99826783883215,0.075,0.013,9.07737294251519e-06,"HSC"
"HSC.ACTB",4.53020306113327e-10,0.566378735755205,0.937,0.94,1.10894840733481e-05,"HSC"
"HSC.HP",5.03379817433281e-10,1.85224785698537,0.094,0.022,1.23222345509493e-05,"HSC"
"HSC.G0S2",6.14473835507058e-10,2.79229638212772,0.065,0.01,1.50417050193773e-05,"HSC"
"HSC.IL16",7.14662070856951e-10,1.4126905390645,0.253,0.135,1.74942128325073e-05,"HSC"
"HSC.CRYGD",1.31478942713812e-09,1.49751864709932,0.183,0.08,3.2184730386914e-05,"HSC"
"HSC.MNDA",1.48251377383589e-09,1.22007528769627,0.294,0.166,3.62904546697288e-05,"HSC"
"HSC.ITGAM",2.16431532620653e-09,1.91267723574166,0.125,0.042,5.29802748702096e-05,"HSC"
"HSC.KBTBD7",2.61230820289655e-09,2.59845498374384,0.089,0.022,6.39466924987046e-05,"HSC"
"HSC.AL139042.1",2.93022662047737e-09,7.06205845570775,0.031,0,7.17290174426656e-05,"HSC"
"HSC.S100A11",3.78873469096122e-09,1.60211858700552,0.243,0.132,9.27444365000397e-05,"HSC"
"HSC.ETV3",4.88318918798802e-09,1.94066975209575,0.149,0.059,0.000119535588132759,"HSC"
"HSC.TYROBP",5.50650995924547e-09,1.47987303086696,0.212,0.103,0.00013479385729237,"HSC"
"HSC.CKAP4",5.5066857889798e-09,2.3787010149779,0.116,0.039,0.000134798161428437,"HSC"
"HSC.CYP4F3",5.74071320414246e-09,1.8069209681996,0.123,0.042,0.000140526918524203,"HSC"
"HSC.FREM1",6.16147892992017e-09,1.81196518863611,0.116,0.038,0.000150826842725516,"HSC"
"HSC.MPO",6.2165018577622e-09,0.822260573004131,0.439,0.305,0.000152173748976161,"HSC"
"HSC.CTSH",7.1386540584451e-09,3.52206113377873,0.046,0.004,0.000174747112696678,"HSC"
"HSC.IGLL1",7.37691650184064e-09,1.16170266531215,0.195,0.091,0.000180579539048557,"HSC"
"HSC.CCL5",1.04141676218509e-08,1.36376895622977,0.104,0.031,0.000254928409215288,"HSC"
"HSC.ITM2C",1.19250700696651e-08,1.01826300369069,0.308,0.191,0.000291913790235331,"HSC"
"HSC.DDIT4",1.52117952394371e-08,0.930421269058852,0.443,0.323,0.00037236953566618,"HSC"
"HSC.CLEC4E",1.59014665188524e-08,2.29937643201502,0.087,0.023,0.000389251998914988,"HSC"
"HSC.TMA7",1.67115957028346e-08,0.679565864079701,0.571,0.482,0.000409083151209687,"HSC"
"HSC.NBN",1.97331150375194e-08,0.956821590057692,0.484,0.376,0.000483046923003438,"HSC"
"HSC.PLBD1",2.51570548487602e-08,1.25289023403187,0.164,0.07,0.000615819545642801,"HSC"
"HSC.RNASE2",2.69635194882022e-08,1.83699648354192,0.14,0.056,0.000660039993551701,"HSC"
"HSC.TUBA1A",3.02968865573571e-08,0.93383356118846,0.501,0.381,0.000741637486037545,"HSC"
"HSC.DBI",4.30729638927036e-08,1.02857258585658,0.357,0.242,0.00105438308312949,"HSC"
"HSC.CCL4",4.35533250660735e-08,3.2715311316454,0.063,0.013,0.00106614184429241,"HSC"
"HSC.P2RX1",6.03496727602535e-08,0.976059692812573,0.39,0.28,0.00147729963949825,"HSC"
"HSC.TMEM160",6.13977982208966e-08,0.926411450262806,0.33,0.22,0.00150295670264933,"HSC"
"HSC.IL1R2",6.7866120907031e-08,2.14339557520581,0.106,0.037,0.00166129477368321,"HSC"
"HSC.COX6B1",7.29654559196088e-08,0.61934932222019,0.663,0.612,0.0017861213954561,"HSC"
"HSC.XAF1",8.55567474442379e-08,1.06209088946448,0.337,0.224,0.0020943436206875,"HSC"
"HSC.LINC02009",9.3867571383229e-08,3.42753809066279,0.041,0.004,0.00229778427989006,"HSC"
"HSC.RGS1",9.77439755481363e-08,1.31080496068598,0.171,0.081,0.00239267477744283,"HSC"
"HSC.DAD1",1.14548864495639e-07,0.88607759943131,0.373,0.264,0.00280404165398874,"HSC"
"HSC.SLC30A1",1.52103515483923e-07,2.15708612212779,0.08,0.022,0.00372334195553094,"HSC"
"HSC.AHNAK",1.60174977680611e-07,0.763345539759252,0.361,0.249,0.00392092327864369,"HSC"
"HSC.SNHG25",1.95581357381443e-07,0.954900178370951,0.342,0.234,0.00478763604734034,"HSC"
"HSC.C16orf54",2.04510865443982e-07,1.86049756024197,0.125,0.051,0.00500622147520324,"HSC"
"HSC.VNN2",2.08024956730583e-07,2.64506020532975,0.07,0.018,0.00509224291580793,"HSC"
"HSC.TRAF3IP3",2.40498316263654e-07,1.4780747855181,0.164,0.079,0.00588715828381799,"HSC"
"HSC.IGHG3",2.46231554780862e-07,0.814788676768119,0.2,0.102,0.00602750222948072,"HSC"
"HSC.FPR1",3.69837695418461e-07,1.55242929866764,0.108,0.04,0.00905325694614851,"HSC"
"HSC.NR4A3",5.28570952647734e-07,3.12440377624014,0.053,0.011,0.0129388883498639,"HSC"
"HSC.IDH1",5.41799799275217e-07,1.51818975760421,0.152,0.072,0.013262717286458,"HSC"
"HSC.OLFM4",6.35091571702456e-07,1.81442866775441,0.118,0.047,0.0155464065837044,"HSC"
"HSC.AC098850.3",8.13971303206503e-07,6.93280511661072,0.022,0,0.019925203531192,"HSC"
"HSC.ZNF652",8.85121014300653e-07,0.541176420976174,0.537,0.444,0.0216668773090657,"HSC"
"HSC.AC055854.1",9.23616042306221e-07,4.84882046740888,0.031,0.003,0.022609197099614,"HSC"
"HSC.TMEM156",9.74476879067505e-07,2.13095575080704,0.075,0.022,0.0238542195226935,"HSC"
"HSC.ALOX5",1.02515477265542e-06,1.59652239264733,0.094,0.033,0.0250947636798321,"HSC"
"HSC.FGR",1.03825056551173e-06,1.29328505062171,0.113,0.045,0.0254153355931617,"HSC"
"HSC.AC020656.1",1.0874565076284e-06,1.69828312589947,0.099,0.037,0.0266198478502356,"HSC"
"HSC.FGF16",1.13596109864034e-06,2.98093468175786,0.041,0.006,0.0278071917336169,"HSC"
"HSC.ROMO1",1.13678770983367e-06,0.640393681379486,0.458,0.361,0.0278274263490184,"HSC"
"HSC.ATP5ME",1.44085710351946e-06,0.797252656976201,0.427,0.339,0.0352707410370529,"HSC"
"HSC.RGMA",1.47289970041761e-06,2.70540561172619,0.051,0.011,0.0360551117665226,"HSC"
"HSC.SERPINA1",1.75843118772395e-06,2.18876723010403,0.07,0.021,0.0430446370442945,"HSC"
"HSC.LCP1",1.75845476694869e-06,0.537224553645508,0.672,0.644,0.043045214240137,"HSC"
"HSC.LRPAP1",1.78200329062793e-06,1.10463691512544,0.246,0.156,0.0436216585512811,"HSC"
"HSC.SPTBN1",1.88950688944238e-06,0.764757969838547,0.489,0.417,0.0462532391466599,"HSC"
"ETD.S100A8",9.40028940150253e-61,2.19970010434464,0.947,0.743,2.30109684259381e-56,"ETD"
"ETD.S100A9",3.0523445536164e-55,2.17953132275692,0.917,0.68,7.47183423279758e-51,"ETD"
"ETD.MT-CO2",8.08771618506747e-38,1.46812169273132,0.869,0.717,1.97979204494267e-33,"ETD"
"ETD.MT-CO1",2.68333919410351e-24,0.9869918041196,0.979,0.96,6.56854601324598e-20,"ETD"
"ETD.LTF",8.74577992980973e-23,2.25209679932066,0.507,0.275,2.14087946901812e-18,"ETD"
"ETD.AC010615.2",3.09684282382506e-21,2.9929914273249,0.208,0.048,7.58076154844137e-17,"ETD"
"ETD.S100A12",1.02027609847946e-19,2.40749794918243,0.433,0.224,2.49753386146788e-15,"ETD"
"ETD.MT-CYB",1.79236355802509e-16,1.0060061125413,0.766,0.68,4.38752675368962e-12,"ETD"
"ETD.MMP9",1.01551382696412e-15,2.68474462802688,0.228,0.077,2.48587629702547e-11,"ETD"
"ETD.IGHG3",1.10295377229935e-15,3.04416914523863,0.237,0.082,2.69992053921157e-11,"ETD"
"ETD.IGHM",1.40174703604229e-15,2.96463833139029,0.145,0.031,3.43133656952791e-11,"ETD"
"ETD.CRISP3",4.84950464890282e-14,2.68250306865297,0.172,0.05,1.18711024300492e-09,"ETD"
"ETD.MT-CO3",6.89503215192135e-13,0.77060348493934,0.896,0.891,1.68783492046883e-08,"ETD"
"ETD.PADI4",2.23391376561735e-11,2.27032458723157,0.19,0.071,5.46839750685471e-07,"ETD"
"ETD.MYO1F",3.14943984789526e-10,2.08232527945681,0.142,0.045,7.70951380366281e-06,"ETD"
"ETD.MT-ATP6",3.45887275259716e-10,0.8974688707914,0.789,0.768,8.46697461108258e-06,"ETD"
"ETD.CXCR4",4.0646158402231e-10,1.6035442730775,0.223,0.101,9.94977311528212e-06,"ETD"
"ETD.MT-ND1",6.06131640218017e-10,0.912299854836394,0.697,0.632,1.48374964208968e-05,"ETD"
"ETD.MT2A",8.6357203911061e-10,2.23370799998774,0.214,0.097,2.11393799453886e-05,"ETD"
"ETD.NRXN3",1.35488673810883e-09,2.87242153095699,0.16,0.061,3.3166272462166e-05,"ETD"
"ETD.CYBA",2.04058937774672e-09,1.78853198282244,0.252,0.128,4.99515873778619e-05,"ETD"
"ETD.ALOX5AP",2.1428921185434e-09,1.87487997375109,0.237,0.118,5.2455856169824e-05,"ETD"
"ETD.LCN2",2.14594280136753e-09,1.88604560949288,0.3,0.172,5.25305338346757e-05,"ETD"
"ETD.SERPINA1",6.72287089678082e-09,2.74885195027116,0.083,0.019,0.000164569156682298,"ETD"
"ETD.IGHG1",6.87594810465295e-09,0.650200817869712,0.246,0.128,0.0001683163336538,"ETD"
"ETD.AL139042.1",7.14816717758042e-09,7.49604742397092,0.03,0,0.000174979984339991,"ETD"
"ETD.CCL4",1.51358181315336e-08,2.91050926137304,0.077,0.017,0.000370509692041812,"ETD"
"ETD.OLFM4",1.54570897250407e-08,1.96763731313647,0.142,0.053,0.000378374099379271,"ETD"
"ETD.IL1R2",3.26826459577791e-08,2.18203621024984,0.11,0.035,0.000800038490400473,"ETD"
"ETD.PLBD1",4.32781938863825e-08,1.77311416860611,0.181,0.082,0.00105940690814476,"ETD"
"ETD.GRN",4.88920357562015e-08,2.01783073361074,0.157,0.066,0.00119682814327606,"ETD"
"ETD.HLA-B",7.95911907704149e-08,1.45595550373719,0.353,0.24,0.00194831275886899,"ETD"
"ETD.AL034397.3",9.50885309980147e-08,1.58457003720891,0.131,0.049,0.0023276721503004,"ETD"
"ETD.KBTBD7",1.26362504522448e-07,3.37535590622203,0.062,0.012,0.00309322774820501,"ETD"
"ETD.ICAM3",1.80113722657062e-07,2.06606801347269,0.107,0.036,0.00440900381692223,"ETD"
"ETD.TYROBP",1.8519243741145e-07,2.08783076263535,0.178,0.084,0.00453332567539489,"ETD"
"ETD.IFITM2",2.19383565078806e-07,1.58847833459193,0.252,0.142,0.00537029028956409,"ETD"
"ETD.AC123912.4",2.40940256566458e-07,3.21164305304672,0.065,0.014,0.00589797654049033,"ETD"
"ETD.CTSS",2.49317453368235e-07,2.1212845418899,0.142,0.06,0.00610304194100103,"ETD"
"ETD.IGHA1",4.30655103970154e-07,2.30891561780417,0.3,0.186,0.0105420062900854,"ETD"
"ETD.EMP3",5.1946248746643e-07,1.97482975835693,0.145,0.064,0.0127159222306907,"ETD"
"ETD.ATP2A3",5.44288047104662e-07,2.69659140310179,0.077,0.021,0.013323627105075,"ETD"
"ETD.ITGB2",5.48978175724417e-07,1.67934250467176,0.136,0.057,0.013438436763558,"ETD"
"ETD.OGFRL1",5.77262252030603e-07,1.78597810056943,0.086,0.026,0.0141308026674571,"ETD"
"ETD.NCF2",6.10258425512366e-07,2.06590401300376,0.098,0.033,0.0149385159981172,"ETD"
"ETD.CLEC4E",7.54344418001177e-07,2.45372854478249,0.062,0.014,0.0184655970082508,"ETD"
"ETD.MT-ND4",8.08392267559393e-07,0.694167722098926,0.813,0.846,0.0197886343175864,"ETD"
"ETD.RGL4",8.32703874149275e-07,2.12350751279726,0.119,0.046,0.0203837581353001,"ETD"
"ETD.VIM",8.41948949526087e-07,1.95842686566222,0.234,0.138,0.0206100683354491,"ETD"
"ETD.MMP8",9.04932318456019e-07,2.21564480930844,0.178,0.09,0.0221518382234849,"ETD"
"ETD.FCN1",9.68572873574535e-07,1.98084236428081,0.169,0.082,0.0237096953722311,"ETD"
"ETD.SYNE1",1.01868987557339e-06,1.98759259698572,0.16,0.076,0.0249365094641611,"ETD"
"ETD.IER3",1.08542563119783e-06,2.56032889661731,0.059,0.013,0.0265701340260916,"ETD"
"ETD.MGAM",1.10129940964156e-06,2.46883429087625,0.065,0.016,0.0269587082486158,"ETD"
"ETD.IL18RAP",1.10649827370328e-06,1.86653279786594,0.074,0.02,0.0270859712419827,"ETD"
"ETD.MNDA",1.44865893822555e-06,1.49992614431171,0.285,0.182,0.0354617221488231,"ETD"
"ETD.PGLYRP1",1.45623910819826e-06,2.73759506202644,0.178,0.093,0.0356472771295851,"ETD"
"ETD.FOS",1.49974674882739e-06,1.26963222435489,0.424,0.328,0.0367123006645457,"ETD"
"ETD.RNF149",2.02569485453547e-06,1.60061816534953,0.136,0.06,0.0495869843441738,"ETD"
"CEP_2.S100A8",8.75352258710076e-60,1.38621128170324,0.975,0.729,2.1427747940964e-55,"CEP_2"
"CEP_2.S100A9",1.9307109496101e-57,1.23384136255696,0.96,0.695,4.72618733355056e-53,"CEP_2"
"CEP_2.AC010615.2",5.12329836761712e-38,2.80704974797647,0.31,0.057,1.254132207409e-33,"CEP_2"
"CEP_2.LTF",1.42441639471629e-31,1.55132408351875,0.605,0.299,3.48682889262601e-27,"CEP_2"
"CEP_2.MT-CO2",6.40971715948496e-30,0.831636307475405,0.965,0.927,1.56903466347032e-25,"CEP_2"
"CEP_2.MT-CO1",5.4395108408602e-27,0.644897601472585,0.995,0.978,1.33153785873417e-22,"CEP_2"
"CEP_2.S100A12",1.64120807102723e-23,1.20502320328856,0.484,0.234,4.01751323706755e-19,"CEP_2"
"CEP_2.MT-CYB",1.3663001139791e-21,0.732855782990781,0.97,0.908,3.34456604900944e-17,"CEP_2"
"CEP_2.SELENBP1",4.68697644822457e-21,0.714786722326706,0.826,0.749,1.14732496476089e-16,"CEP_2"
"CEP_2.IGHG3",8.12303499599119e-21,2.54493943512588,0.33,0.119,1.98843773666868e-16,"CEP_2"
"CEP_2.LCN2",3.62609425909236e-19,1.40200777088239,0.409,0.189,8.8763161368322e-15,"CEP_2"
"CEP_2.IGHM",5.24215585658813e-17,1.57286830554024,0.156,0.033,1.28322733213421e-12,"CEP_2"
"CEP_2.IGHG4",1.00130730161946e-16,2.35404342827919,0.342,0.149,2.45110014363427e-12,"CEP_2"
"CEP_2.MMP9",2.18954792123378e-15,1.8717351578036,0.248,0.092,5.35979435638816e-11,"CEP_2"
"CEP_2.HBQ1",7.84062420622594e-15,0.876197456040321,0.623,0.465,1.91930639944205e-10,"CEP_2"
"CEP_2.CCND3",2.96405262480292e-14,0.918176005463226,0.583,0.413,7.25570442025506e-10,"CEP_2"
"CEP_2.MPO",1.51961165726952e-13,0.790575906698193,0.568,0.39,3.71985737583005e-09,"CEP_2"
"CEP_2.MT2A",5.89255942598169e-13,2.03138847011953,0.31,0.153,1.44243962188606e-08,"CEP_2"
"CEP_2.IGHG1",1.23411068458573e-12,1.11910267120952,0.34,0.176,3.0209795447974e-08,"CEP_2"
"CEP_2.CD151",2.52525626674052e-12,1.89832677012377,0.166,0.052,6.18157481535413e-08,"CEP_2"
"CEP_2.CXCR4",9.23257851810345e-11,1.2170963345722,0.246,0.111,2.26004289544654e-06,"CEP_2"
"CEP_2.OLFM4",1.91553693896907e-10,1.75772813384553,0.149,0.05,4.68904287290239e-06,"CEP_2"
"CEP_2.MT-ND4L",6.312256789756e-10,0.830591776805851,0.702,0.59,1.54517733956437e-05,"CEP_2"
"CEP_2.CRISP3",1.41863449196046e-09,1.0210540779075,0.154,0.055,3.47267537287002e-05,"CEP_2"
"CEP_2.MMP8",1.54504328753766e-09,1.80262378903713,0.206,0.092,3.78211146356344e-05,"CEP_2"
"CEP_2.SMIM1",2.68510147889471e-09,0.536109374562234,0.722,0.646,6.57285991018636e-05,"CEP_2"
