"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"NDN_1.SLC15A3",1.19810318555552e-08,1.01456245867345,0.121,0.068,0.000293283678792136,"NDN_1"
"NDN_1.SORT1",2.65877494303821e-08,0.547928029126499,0.379,0.338,0.000650841518306324,"NDN_1"
"NDN_1.FCRL1",2.87929949533842e-08,1.25272036397859,0.09,0.045,0.000704823723463892,"NDN_1"
"NDN_1.STK17A",2.95216641039966e-08,0.572836954026632,0.398,0.352,0.000722660815601733,"NDN_1"
"NDN_1.TMX4",3.46776803334695e-08,1.08125088088916,0.198,0.143,0.000848874936882999,"NDN_1"
"NDN_1.RBP7",3.7556936236239e-08,2.74466701225299,0.032,0.006,0.000919356242126895,"NDN_1"
"NDN_1.IL1RAP",4.53486935477217e-08,1.49639360407587,0.071,0.031,0.00111009066935468,"NDN_1"
"NDN_1.PTGER4",4.88185628405126e-08,0.971532164460398,0.13,0.077,0.00119502959977291,"NDN_1"
"NDN_1.PRDM5",5.52969676377021e-08,0.955540457579075,0.114,0.063,0.00135361447080331,"NDN_1"
"NDN_1.AC098850.3",5.8903196466807e-08,5.04060868774521,0.02,0.001,0.00144189134631097,"NDN_1"
"NDN_1.CNTNAP3C",7.8873454610885e-08,1.60082110833968,0.065,0.028,0.00193074329541985,"NDN_1"
"NDN_1.PRDX5",1.01644057072077e-07,0.628506491861097,0.301,0.246,0.00248814487306736,"NDN_1"
"NDN_1.RELL1",1.31144949669175e-07,0.793545654360916,0.205,0.148,0.00321029722295172,"NDN_1"
"NDN_1.LONRF1",1.49760486121729e-07,0.937184420177737,0.171,0.117,0.00366598693977381,"NDN_1"
"NDN_1.RNASE2",1.51985829689149e-07,1.06859608854381,0.13,0.081,0.00372046112496067,"NDN_1"
"NDN_1.FRAT1",1.70068042652948e-07,1.36757657624025,0.102,0.058,0.00416309561610151,"NDN_1"
"NDN_1.KLF13",1.96422574276982e-07,0.679273682155027,0.278,0.226,0.00480822819572623,"NDN_1"
"NDN_1.KLF7",2.32373483271912e-07,0.632980870691352,0.303,0.251,0.00568827049701314,"NDN_1"
"NDN_1.SNRK",3.92745945698618e-07,0.885149951965659,0.166,0.115,0.00961402800475648,"NDN_1"
"NDN_1.IL6R",5.86169235012384e-07,0.623826440399371,0.252,0.196,0.0143488367038682,"NDN_1"
"NDN_1.BHLHE40",6.57420695578492e-07,2.26217665220625,0.035,0.01,0.0160930012070659,"NDN_1"
"NDN_1.CEACAM21",7.21570549826109e-07,0.504280827146529,0.199,0.14,0.0176633254891933,"NDN_1"
"NDN_1.PTEN",7.70580032844803e-07,0.501230631789659,0.382,0.341,0.0188630286240079,"NDN_1"
"NDN_1.CHMP1A",8.50272741816182e-07,0.995304831778009,0.106,0.063,0.0208138264469183,"NDN_1"
"NDN_1.APOBR",8.70847841066069e-07,0.614788877211757,0.265,0.216,0.0213174843014563,"NDN_1"
"NDN_1.CPPED1",1.38956559195126e-06,0.834534989944978,0.168,0.119,0.0340151761253749,"NDN_1"
"NDN_1.AF241726.2",1.40650567282817e-06,1.36358436411038,0.067,0.033,0.0344298523651607,"NDN_1"
"NDN_1.AOC1",1.56106302869827e-06,4.21796854918789,0.019,0.002,0.0382132618795049,"NDN_1"
"NDN_1.STEAP4",1.60036297722343e-06,4.38768872338853,0.017,0.001,0.0391752853194524,"NDN_1"
"NDN_2.HLA-B",1.85223472357478e-55,0.67675898709493,0.963,0.916,4.53408537983871e-51,"NDN_2"
"NDN_2.AL139042.1",1.61918549431308e-48,11.3371916612954,0.188,0,3.96360417152898e-44,"NDN_2"
"NDN_2.CXCL8",1.02554865089031e-39,1.22611839627957,0.572,0.309,2.51044054251439e-35,"NDN_2"
"NDN_2.MT-CO2",2.77326058308915e-28,0.86320809379804,0.677,0.568,6.78866458134394e-24,"NDN_2"
"NDN_2.FOSB",1.07394531975408e-25,1.42473290297077,0.394,0.217,2.62891074822602e-21,"NDN_2"
"NDN_2.PDE4B",7.5004541360938e-25,2.06131502420752,0.258,0.099,1.8360361679744e-20,"NDN_2"
"NDN_2.HLA-A",1.4515222708737e-23,0.791078587272925,0.643,0.542,3.55318136687173e-19,"NDN_2"
"NDN_2.CYBA",2.07405759933995e-23,0.691221125931163,0.722,0.647,5.07708559742428e-19,"NDN_2"
"NDN_2.CAMP",1.03087269710978e-19,1.2513353090128,0.452,0.333,2.52347327525504e-15,"NDN_2"
