,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Ndufa6,3.9898832231384e-141,1.53388921349068,0.854,0.559,6.54899432245938e-137
Bphl,1.1521582566978e-139,3.06219076361188,0.616,0.132,1.89115256254377e-135
Usmg5,2.58242493073306e-139,1.51839222119013,0.848,0.564,4.23879228130524e-135
Glyat,1.04242478768115e-138,2.99962851266642,0.625,0.156,1.71103604649984e-134
Agxt,1.86709795465909e-137,2.51072081551433,0.672,0.216,3.06465458277743e-133
Hagh,4.2737570057045e-137,2.14813193803311,0.728,0.297,7.01494474916336e-133
Uqcr10,1.33786315783704e-136,1.46596362117922,0.852,0.614,2.19596858727371e-132
Aldh7a1,9.93030248683618e-136,2.65187533207246,0.652,0.199,1.62995985018929e-131
Slc25a5,2.52094920922302e-133,1.54867521297622,0.84,0.538,4.13788603201866e-129
Suclg1,7.01712278951552e-133,2.42049205829061,0.675,0.233,1.15179053467108e-128
Tdo2,5.07405582147739e-132,1.58155194820082,0.81,0.364,8.32855522537299e-128
Cox7a2,5.76826401891703e-131,1.32477417960678,0.877,0.641,9.46802856065041e-127
Uqcrfs1,6.56183269930246e-130,1.97584186648741,0.741,0.369,1.07705921926351e-125
Pxmp2,5.12529762785081e-129,2.56296153943524,0.635,0.168,8.41266352635432e-125
Ppa1,7.27329676841423e-129,2.99844002816669,0.594,0.139,1.19383893156751e-124
Sdhb,3.1217012571522e-128,1.98685934682198,0.728,0.347,5.12396044348962e-124
H2-Q10,1.66991622511842e-127,1.3460599982814,0.881,0.452,2.74100049190938e-123
Cox8a,4.45344632366837e-126,1.15134762475021,0.908,0.722,7.30988679566926e-122
Trf,4.70227644879086e-126,1.22755688628277,0.973,0.621,7.71831656304532e-122
Hao1,6.07905465563114e-126,2.76361794860147,0.595,0.133,9.97816031175295e-122
Akr7a5,6.31761717327447e-125,2.42512519773678,0.65,0.216,1.03697368282127e-120
Park7,1.07076043929411e-124,1.64327480374538,0.792,0.481,1.75754618505736e-120
Fah,2.77241504003192e-124,2.24702989870198,0.671,0.243,4.5506420467084e-120
Hsd17b10,3.55486439383838e-124,2.28289511403049,0.665,0.233,5.83495441604632e-120
Khk,5.77884272108662e-124,1.67405675071882,0.776,0.416,9.48539244239158e-120
Pgrmc1,1.23369211952905e-122,1.63719939107516,0.785,0.405,2.02498224499499e-118
Hp,7.11723850295811e-122,1.2645580395013,0.916,0.531,1.16822352787554e-117
Rps2,3.69261775998464e-121,1.24071089079742,0.907,0.683,6.0610627912388e-117
Serpina1e,4.57288913897542e-121,2.22404139687265,0.815,0.46,7.50594023271425e-117
Mif,9.90184956538434e-121,1.81676971750447,0.743,0.405,1.62528958766219e-116
Fxyd1,7.32676036220505e-120,2.03758566064247,0.679,0.25,1.20261444585234e-115
Adh5,9.1848123254893e-119,2.37186794329942,0.643,0.215,1.50759509510581e-114
Cox5b,1.23851011294398e-118,1.33423060061688,0.84,0.588,2.03289049938626e-114
Eci1,2.71619819555741e-118,2.78316343493461,0.582,0.141,4.45836771818794e-114
Acadm,2.68223477246691e-117,2.26081145033534,0.651,0.235,4.40262015552718e-113
Ttpa,2.75550209387372e-117,2.58050656587745,0.606,0.176,4.52288113688432e-113
Comt,7.36784410761884e-117,1.11955684560526,0.9,0.664,1.20935793182456e-112
Dhrs4,9.03687056914643e-117,2.16795312388913,0.648,0.218,1.48331193521969e-112
Serpina3k,1.33577288547561e-116,1.02257389633123,0.934,0.478,2.19253761421967e-112
Cmbl,3.39448819355023e-116,3.16790931657926,0.537,0.098,5.57171292089335e-112
Echs1,1.45853688279583e-115,2.18344080516306,0.653,0.24,2.39404243942107e-111
Pnpla7,2.62093282499928e-115,2.170479573223,0.646,0.229,4.30199913895382e-111
Serpina12,3.50390827602858e-115,2.68510168572451,0.601,0.185,5.75131504427331e-111
Leap2,8.86765179896587e-115,1.98126595750458,0.672,0.249,1.45553636628226e-110
Ugp2,1.09137681512595e-113,2.153021208237,0.665,0.259,1.79138590434773e-109
Rpl36al,1.38643444343039e-113,1.33075937546644,0.84,0.585,2.27569349544664e-109
Cyb5r3,1.91077515880292e-113,1.95518012700203,0.713,0.365,3.13634634565912e-109
Haao,2.2971506655832e-113,2.62463342622581,0.592,0.175,3.77054310248826e-109
Rps27l,3.50779977478592e-113,1.27426316014089,0.854,0.602,5.75770255033361e-109
Nipsnap1,3.6403698495082e-113,2.89052816767583,0.556,0.127,5.97530307098276e-109
Msra,1.49001513175827e-111,2.75387664566653,0.56,0.132,2.44571083726803e-107
Grhpr,3.55228924892059e-109,2.24933075707777,0.614,0.199,5.83072757317826e-105
Dap,6.77395949716035e-109,2.26728000179984,0.611,0.207,1.1118777118639e-104
C8g,7.70222079491531e-109,1.55532287127752,0.758,0.362,1.2642425212774e-104
Gstt1,1.13627959946883e-108,2.5934400992168,0.563,0.144,1.86508933456814e-104
Hspd1,1.83662571032368e-108,2.02750526193331,0.669,0.287,3.01463744092529e-104
Gamt,1.15843259631239e-107,2.04011011870485,0.645,0.25,1.90145126358715e-103
Upb1,6.75847847991688e-107,2.71703217383651,0.55,0.137,1.10933665769356e-102
Ldha,1.74885584378054e-105,1.44354251000986,0.802,0.563,2.87057198198137e-101
Hint1,2.62039884325045e-105,1.27544038765411,0.835,0.567,4.30112266131129e-101
Eif5a,3.23129325160728e-104,1.47394682867131,0.761,0.439,5.30384474318818e-100
Nit2,7.58745929579765e-104,2.70348600640056,0.549,0.147,1.24540556881223e-99
Atp5l,1.77521485959042e-103,1.00761586024453,0.905,0.739,2.91383767053172e-99
Esd,2.20819792658614e-103,1.86257632628497,0.681,0.32,3.62453607669849e-99
Igf1,4.94666260069129e-103,1.47188940951143,0.764,0.416,8.11945199277469e-99
Bola3,6.5274911365183e-103,2.35049768090314,0.592,0.2,1.07142239514811e-98
Alb,1.1773203004227e-102,1.05364074610849,0.986,0.639,1.93245354111381e-98
Cisd1,1.11709287454892e-101,1.96400756716323,0.656,0.286,1.8335962442846e-97
Cbs,1.96201310657552e-100,2.01249734205324,0.629,0.239,3.22044831313306e-96
Fmo5,4.16339330301316e-100,1.10498868050804,0.725,0.296,6.8337937675658e-96
Sult2a8,5.96513626197829e-100,2.50738777472535,0.593,0.222,9.79117466041117e-96
Atp5o,1.62589412192244e-99,1.57289918593069,0.734,0.43,2.66874261172349e-95
Cox5a,3.42623280914615e-99,1.15925963148218,0.845,0.611,5.62381853293249e-95
Selenbp1,1.99384805239965e-98,2.36872412939395,0.562,0.167,3.27270219320878e-94
Oaz1,3.81563081461796e-98,1.00566896071923,0.9,0.751,6.26297641911392e-94
Ndufa2,7.73912053270914e-98,1.20774926823235,0.828,0.609,1.27029924423888e-93
Prdx5,1.15969318044761e-97,1.50651933895222,0.737,0.39,1.90352038638671e-93
Ndufs6,1.72086972062901e-97,1.37011617128769,0.774,0.489,2.82463555944045e-93
Gclm,6.26896253950437e-97,2.44496571999228,0.549,0.164,1.02898751123425e-92
Aldh1a1,1.50760351376187e-96,1.87350331925282,0.631,0.241,2.47458040748873e-92
Polr2l,3.73155941045927e-96,1.43675845655076,0.755,0.453,6.12498161632784e-92
Qdpr,5.10309573672424e-96,1.99887951085038,0.624,0.258,8.37622134225917e-92
Atox1,8.15956430304082e-95,1.16660050528967,0.836,0.618,1.33931088470112e-90
Tcea3,1.91171937399526e-94,2.57241150545429,0.518,0.126,3.13789618047581e-90
Atp5c1,3.0665209800368e-93,1.52514800148084,0.72,0.389,5.0333875366324e-89
Reep6,3.38356587495119e-93,2.01803984554544,0.593,0.212,5.55378502714489e-89
Azgp1,7.51191615316686e-92,1.48595445954719,0.72,0.336,1.23300591738081e-87
Tpi1,1.02430581621676e-91,2.01152845358107,0.607,0.247,1.6812955667382e-87
Thrsp,1.1227716520903e-91,2.20794668417781,0.607,0.242,1.84291738974101e-87
Dnajc19,1.48176684449188e-91,1.93421074959809,0.618,0.248,2.43217209854896e-87
Rarres2,2.69332111230862e-91,1.41787536660219,0.735,0.407,4.42081727374337e-87
Ethe1,4.11750441840746e-91,2.14745037265477,0.596,0.235,6.75847175237401e-87
Ndufb2,1.48018879786949e-90,1.61693425047493,0.694,0.372,2.42958189282298e-86
Ndufb9,1.45043061195627e-89,1.27481466065138,0.791,0.552,2.38073680646502e-85
Sult1d1,1.55327594220914e-89,3.10604445017244,0.451,0.077,2.54954713154208e-85
Sult1a1,1.84314920706079e-89,2.15626131320496,0.581,0.217,3.02534510846958e-85
Lgals9,5.86004770684591e-88,1.74641599281786,0.658,0.347,9.61868230601687e-84
Sds,2.88895048401226e-87,2.13461151728921,0.567,0.204,4.74192332445772e-83
Nrn1,3.23887042973641e-87,2.96084828758613,0.456,0.091,5.31628192336935e-83
Ndufb10,3.93049230164287e-87,1.42616152806086,0.721,0.416,6.45151006391662e-83
Atp5a1,2.26446525877755e-86,1.28934494759611,0.777,0.535,3.71689327575747e-82
Acat3,3.92601907995548e-86,2.68023251187292,0.481,0.118,6.44416771783892e-82
Agmat,1.94807378249157e-85,2.44586183634509,0.493,0.126,3.19756830658167e-81
Agpat2,3.31582561369085e-85,1.91299635795039,0.589,0.232,5.44259616231216e-81
Hmgcl,4.0064737522803e-85,2.16152465683108,0.55,0.189,6.57622601699288e-81
Tkfc,5.63008730662302e-85,2.00664910767608,0.555,0.185,9.24122530509103e-81
Sec14l2,1.43144462893315e-84,1.8254104371614,0.595,0.228,2.34957321393087e-80
Lap3,1.84544021248543e-84,2.24235312593053,0.54,0.188,3.02910556477358e-80
Edf1,3.70417288681957e-84,1.25847540215661,0.767,0.518,6.08002937642564e-80
Asgr1,4.75309352144216e-84,1.69042413660354,0.633,0.279,7.80172770609517e-80
0610011F06Rik,1.07393002888093e-83,2.11646976575652,0.551,0.191,1.76274874940516e-79
Psen2,1.30761401607095e-83,1.26030065939381,0.74,0.435,2.14631764597885e-79
Nudt7,2.94481452041424e-83,1.94937236113264,0.587,0.234,4.83361855380793e-79
Acads,3.35891121995518e-83,2.415401174702,0.492,0.129,5.51331687643443e-79
Ndufv3,5.63273608543459e-83,1.41141600965024,0.727,0.447,9.24557301063233e-79
Idh1,3.2331256878237e-82,1.77944925477013,0.616,0.288,5.30685250399382e-78
Elovl3,3.97416240289644e-82,1.91461004301117,0.586,0.234,6.52319016811421e-78
Suclg2,7.52682737429287e-82,2.18957826919914,0.531,0.176,1.23545344521643e-77
0610005C13Rik,1.50788197842239e-81,2.2079308451036,0.509,0.151,2.4750374793825e-77
Ndufab1,1.82966515124848e-81,1.77583203099933,0.597,0.239,3.00321237925926e-77
Asl,1.83790781087128e-81,1.94667977201855,0.58,0.243,3.01674188076411e-77
Aldh8a1,2.9875469184564e-80,2.50851570394489,0.474,0.121,4.90375951195434e-76
Aldh1l1,3.16720921809011e-80,1.8048413540263,0.585,0.233,5.1986572105731e-76
Crot,3.3637060337198e-80,1.95881013080478,0.575,0.233,5.52118708374768e-76
Hint2,4.31441544292127e-80,1.67405240349219,0.632,0.297,7.08168150801097e-76
Slc25a47,2.26239702291782e-79,1.50861738754819,0.647,0.303,3.71349847341731e-75
Atp5f1,7.65170743249279e-79,1.30144983079615,0.743,0.479,1.25595125796937e-74
Tuba4a,1.42686847877434e-78,2.35501427382794,0.483,0.133,2.3420619210602e-74
Hsd17b4,2.79638463098987e-78,2.15899318211924,0.539,0.21,4.58998573330677e-74
Fdx1,2.85633885861513e-78,1.9978369563037,0.544,0.201,4.68839460253088e-74
Krt18,5.80711695477532e-78,1.91899154071702,0.547,0.205,9.53180176956821e-74
Fam25c,6.05212048057072e-78,3.08344010188735,0.417,0.078,9.93395055680878e-74
Higd1a,1.57053957067851e-77,1.71639814502608,0.615,0.303,2.5778836513117e-73
Acadvl,6.01260119774497e-77,1.93056892725329,0.567,0.234,9.8690836059786e-73
Plin2,6.57316361781363e-77,1.68059049938241,0.67,0.397,1.07891907622793e-72
Sod2,9.89669398376665e-77,1.72589974352128,0.615,0.299,1.62444335049546e-72
Ndufa10,9.90340215336746e-76,2.05947960584139,0.522,0.177,1.62554442945373e-71
Glud1,2.27350145835844e-75,1.4510566006496,0.669,0.383,3.73172529374955e-71
Ebpl,3.7377320852968e-75,2.27291279902578,0.501,0.171,6.13511344480617e-71
Pebp1,4.33547377732737e-75,1.56590982634833,0.646,0.339,7.11624665810515e-71
Pah,7.16861450552279e-75,1.57140675533448,0.587,0.237,1.17665638493651e-70
Gsta4,1.69603935811335e-74,3.0073691151327,0.405,0.078,2.78387900240725e-70
Ndufc1,7.93888547934928e-73,1.25514488530063,0.718,0.444,1.30308866258039e-68
Acox1,1.13609387408045e-72,1.31498215267957,0.67,0.349,1.86478448491566e-68
Hacl1,1.59393620788013e-72,2.82712798769386,0.42,0.097,2.61628689161445e-68
Apoh,2.16243743244145e-72,1.21476681535508,0.776,0.396,3.5494248016094e-68
Dpys,3.55633278027331e-72,2.11421422166384,0.471,0.137,5.83736462554061e-68
Ndufb6,7.44180648493658e-72,1.42849323592826,0.645,0.341,1.22149811643749e-67
Hamp,9.99536083359214e-72,1.83054356390096,0.616,0.291,1.64063852722581e-67
Tmem256,1.22910138257692e-71,1.1520323818652,0.753,0.498,2.01744700936175e-67
Sdhd,1.28304921630181e-71,2.01299745058911,0.52,0.197,2.1059969836378e-67
Aldh6a1,3.0234635885427e-71,2.03841819966085,0.501,0.17,4.96271313423398e-67
Mup1,1.46404064530612e-70,2.10211510100909,0.519,0.199,2.40307631520547e-66
Skp1a,4.63030957464292e-70,1.60373672897405,0.591,0.278,7.60019013581889e-66
Ndufv2,7.57549924317382e-70,1.5276443567281,0.606,0.284,1.24344244577455e-65
Dcxr,5.8453766131186e-69,1.98620911294161,0.506,0.183,9.59460117277287e-65
Gpd1,1.58144649693038e-68,2.70210643599068,0.417,0.105,2.59578628006152e-64
Tmem205,5.21443988145856e-68,1.15699881010899,0.743,0.474,8.55898162142608e-64
Tubb2a,5.39543527903047e-68,2.06669133592,0.517,0.207,8.85606746700061e-64
Ptms,6.50368322075654e-68,1.36479501902399,0.653,0.381,1.06751456385498e-63
Ccs,8.35660229663262e-68,1.85330191934941,0.533,0.214,1.37165270096928e-63
Got2,4.2088084132739e-67,1.86117789452987,0.519,0.204,6.90833812954779e-63
Ndufb4,4.40788580318669e-67,1.20854958231605,0.699,0.42,7.23510375735064e-63
Akr1d1,4.44931355073109e-67,2.82328234562304,0.381,0.076,7.30310326217001e-63
Mup12,1.01999865496057e-66,2.22702924508236,0.487,0.181,1.67422579225229e-62
Ndufs3,6.38233436740943e-66,1.53423929821939,0.598,0.287,1.04759636306658e-61
Bhmt2,1.59416797984725e-65,2.21542475776462,0.445,0.132,2.61666732212127e-61
Amdhd1,1.69161814434899e-65,2.07624974814355,0.462,0.15,2.77662202213443e-61
Mup21,2.31408226213105e-65,2.14078236448922,0.488,0.171,3.79833462506191e-61
Swi5,2.6927324790287e-65,1.36018903932075,0.641,0.344,4.4198510910777e-61
Spr,3.76289646685756e-65,1.77185905626215,0.51,0.188,6.17641826069999e-61
Decr1,7.69394091691305e-65,2.05538089345802,0.462,0.149,1.26288346210211e-60
Ndufb11,2.09469941285843e-64,1.17322181099106,0.708,0.439,3.43823961626582e-60
Mocs2,4.62387619759258e-64,1.80508098467887,0.492,0.167,7.58963039072845e-60
Gsta2,4.90480587202118e-64,3.4595677773296,0.349,0.061,8.05074835833557e-60
Iah1,7.26636350038676e-64,1.93571430681308,0.496,0.188,1.19270090495348e-59
Iscu,7.62305535538606e-64,1.48456745123551,0.597,0.297,1.25124830603307e-59
Abhd14b,9.42062720323726e-64,1.62274487500737,0.505,0.185,1.54630174913936e-59
Clpx,1.64330933862609e-63,1.95776356255561,0.465,0.157,2.69732794842086e-59
Cmpk1,3.41756799537736e-63,1.77982649227849,0.524,0.222,5.60959610761239e-59
Sdhc,5.09221892409456e-63,1.8574018596434,0.508,0.207,8.35836814200881e-59
Nipsnap3b,7.48971589822899e-63,2.2104951865576,0.431,0.125,1.22936196753531e-58
Bnip3,1.822301424853e-62,2.20053165327345,0.423,0.118,2.99112555875371e-58
Ndufa5,2.89868642189231e-62,1.20587699512764,0.682,0.415,4.75790389289403e-58
Mrpl12,9.54579038253592e-62,1.67310700581551,0.553,0.256,1.56684603338945e-57
Gnpnat1,1.74255306249789e-61,2.27272374378044,0.421,0.124,2.86022659678404e-57
Glrx5,3.03289830818662e-61,1.66710127568427,0.55,0.261,4.97819928305752e-57
Fh1,2.07047797104342e-60,2.24275083661424,0.417,0.125,3.39848254167067e-56
Serp1,3.15677869670485e-60,1.38846610169419,0.624,0.371,5.18153655277134e-56
Ccbl2,3.45529445043617e-60,2.26073404764873,0.408,0.113,5.67152031094593e-56
Mrpl14,3.74481164754397e-60,1.49393962322041,0.574,0.284,6.14673383827867e-56
Amacr,7.83524780782868e-60,2.43873163539315,0.369,0.082,1.286077575177e-55
Grpel1,1.07559487646079e-59,1.52182800435643,0.544,0.24,1.76548143022275e-55
S100a1,3.98621875720597e-59,1.0647777681593,0.706,0.446,6.54297946807787e-55
Nnmt,4.91963092765884e-58,2.10640613992024,0.455,0.174,8.07508220465922e-54
Pipox,6.64216309861725e-58,1.81470324721216,0.444,0.147,1.09024465100704e-53
Acot13,1.41859734356775e-57,2.02059269337259,0.423,0.131,2.32848567973211e-53
Cyc1,2.18014643128297e-57,1.48109094635344,0.573,0.296,3.57849235230787e-53
Cfhr2,4.89358810188182e-57,1.54436625887587,0.528,0.234,8.03233551042881e-53
Alas2,5.01811944009846e-57,2.17150697661198,0.364,0.086,8.23674124897762e-53
2410015M20Rik,7.31567848802816e-57,1.21546894165967,0.652,0.39,1.20079546702494e-52
Aes,9.69529747007449e-57,1.34619909548704,0.621,0.369,1.59138612673803e-52
BC002163,1.81791738070306e-56,1.44906137971358,0.556,0.264,2.983929588686e-52
Ambp,2.46040992787439e-56,1.07501779115569,0.755,0.413,4.03851685561302e-52
Ahcy,2.6703391014442e-56,2.40812202758443,0.39,0.116,4.38309460111051e-52
Gcsh,1.1981848538594e-55,2.2307137189162,0.388,0.107,1.96670061912482e-51
Krt8,2.48754149439117e-55,1.93508948751568,0.451,0.171,4.08305060889367e-51
Prdx3,2.9198515962991e-55,2.15543031493026,0.393,0.115,4.79264441016535e-51
Hspa9,1.27916869396607e-54,1.37005733712,0.557,0.281,2.0996274942759e-50
Alad,1.28796355608866e-54,1.67859104285394,0.495,0.212,2.11406338096393e-50
Txn2,1.34078378926241e-54,1.53564230105634,0.541,0.271,2.20076251169532e-50
Aadat,5.88037986559655e-54,2.87696682837926,0.309,0.051,9.65205551139018e-50
Hoga1,6.65065477761118e-54,2.1611550886128,0.366,0.093,1.0916384751971e-49
Timm8b,7.18435386923998e-54,1.6339571865902,0.509,0.232,1.17923984409705e-49
Anapc13,1.36156993452308e-53,1.28254105837889,0.602,0.339,2.23488089052619e-49
Ndufs2,1.44362716611369e-53,1.52150761372497,0.531,0.261,2.36956963045901e-49
1110001J03Rik,1.87517105117646e-53,1.75879530112971,0.459,0.176,3.07790576340104e-49
Serpinc1,1.69307037377097e-52,1.12435277387104,0.683,0.373,2.77900571150767e-48
