,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mup9,8.98419983935699e-23,1.71479256236075,0.2,0.137,1.47466656163206e-18
Avpi1,1.03545005591559e-22,1.11574542187695,0.283,0.216,1.69958772177984e-18
Ube2a,1.6248796708321e-22,1.18159725353563,0.222,0.153,2.66707749170381e-18
Smim10l1,2.35838382873886e-22,1.01875223486369,0.373,0.33,3.87105121649197e-18
Cela1,4.39719796462947e-22,1.13394670423362,0.291,0.227,7.21756073914281e-18
Mkks,4.91898639023317e-22,1.2977042200219,0.252,0.185,8.07402426092873e-18
Pts,6.37379239612425e-22,1.29156768640433,0.201,0.133,1.04619428389984e-17
Carhsp1,7.64909252376443e-22,1.08162661703049,0.333,0.28,1.25552204685069e-17
Tomm22,1.28225437678897e-21,1.07373189445075,0.275,0.208,2.10469233406142e-17
Mrps36,1.81719415859616e-21,1.15608925014463,0.226,0.159,2.98274249191974e-17
Ube2l3,4.07324229199554e-21,1.00490713836223,0.341,0.287,6.68581989808149e-17
Psmc1,6.09956558606718e-21,1.03546206283714,0.326,0.27,1.00118269529707e-16
Trmt112,8.01103525140087e-21,1.10013955713817,0.245,0.179,1.31493132616494e-16
Map1lc3a,1.04462974387957e-20,1.07181675662567,0.291,0.23,1.71465526160392e-16
Aasdhppt,1.5686416954404e-20,1.26752230805182,0.228,0.165,2.57476847889588e-16
Tcp1,5.56134067086194e-20,1.18107620267902,0.26,0.198,9.12838457715279e-16
Sec13,1.63325156263239e-19,1.12997211190478,0.232,0.167,2.6808191149048e-15
Adhfe1,3.89315189690432e-19,1.1620604605019,0.245,0.184,6.39021952357876e-15
Apol9b,5.15827289055422e-19,1.1478494491038,0.303,0.252,8.4667891225557e-15
Alas2,6.06325099318011e-19,1.02257220059323,0.364,0.326,9.95222018020584e-15
Mrap,1.92840215262421e-18,1.11928711367875,0.292,0.241,3.16527929331739e-14
BC048546,3.59180043974673e-18,1.20821172038966,0.264,0.209,5.89558124180028e-14
Cpt2,8.554720703476e-18,1.1141421773997,0.324,0.283,1.40417185626855e-13
Mea1,1.05736633141221e-17,1.10519121649967,0.248,0.19,1.73556109638001e-13
Gcat,1.31899645827478e-17,1.0531602266444,0.318,0.273,2.16500078661223e-13
Gm5617,2.83697568640564e-17,1.10284420639576,0.283,0.235,4.65661189166622e-13
Gltscr2,8.2920649634197e-17,1.04547710572261,0.224,0.165,1.36105954309571e-12
Galk1,1.31895711442906e-16,1.18302911588657,0.246,0.192,2.16493620762387e-12
Hmbs,2.09506963873005e-16,1.1229279347253,0.204,0.148,3.43884730501151e-12
Ypel3,2.12152469446778e-16,1.1504065179009,0.211,0.154,3.48227063349941e-12
Vapb,4.39307984676894e-16,1.03739062122177,0.248,0.193,7.21080126048654e-12
Apol9a,7.41952019768164e-16,1.25482420350459,0.209,0.155,1.21784004524746e-11
Mrpl13,1.33931839439822e-15,1.19106605126132,0.205,0.15,2.19835721256524e-11
Saa1,2.24937078775917e-15,1.12262285217794,0.303,0.256,3.69211721102789e-11
Dpy30,1.88425981309029e-14,1.03270867829065,0.22,0.168,3.09282405720639e-10
Pigyl,3.66782457112774e-14,1.0580482948547,0.233,0.184,6.02036725104908e-10
Eif6,6.38158129844176e-14,1.00125903598541,0.279,0.236,1.04747275432623e-09
Mrps10,1.11574916061384e-13,1.0593977645467,0.254,0.208,1.83139067223156e-09
