,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Vim,6.16322800720606e-159,2.8963942571613,0.278,0.036,1.0116322451028e-154
Id3,1.06094763506933e-158,2.18142158558693,0.702,0.343,1.7414394482028e-154
Ly6a,1.18687197055477e-158,2.73491765663862,0.322,0.051,1.9481316524686e-154
Gatm,1.37614998771767e-158,2.25392060249491,0.371,0.068,2.25881258983978e-154
Lyz2,1.57205855415532e-153,4.05490047768774,0.238,0.027,2.58037691079055e-149
Cxcl16,8.07070805031743e-153,2.57996108403392,0.317,0.052,1.3247260193791e-148
Cd52,5.84026017883413e-152,4.31196140630659,0.232,0.026,9.58620305753834e-148
Lyz1,6.60033547476863e-152,3.99097097948275,0.209,0.019,1.08337906482852e-147
Ramp2,1.8351698273185e-151,2.39630993902952,0.349,0.064,3.01224775456058e-147
Oit3,2.44437616852836e-151,2.43271633552432,0.329,0.056,4.01219904302245e-147
Cd300lg,3.9924998342281e-148,2.56750605290184,0.32,0.054,6.553289227902e-144
Ltbp4,8.60435718132364e-148,2.92416856801806,0.29,0.045,1.41231918774246e-143
Ifi27l2a,1.34908120692625e-146,4.10852539897564,0.229,0.026,2.21438189304875e-142
Sdpr,2.20089093080616e-145,2.43232081237481,0.341,0.064,3.61254237382524e-141
Ets1,5.45134198443294e-145,2.60355983781197,0.316,0.055,8.94783273324823e-141
Ubb,2.56772818686867e-142,1.91021311974957,0.709,0.369,4.21466904592623e-138
Tagln2,1.63199844706594e-141,2.52659814840642,0.352,0.072,2.67876225101404e-137
Eva1b,1.73523578477098e-141,2.50157538612222,0.291,0.046,2.84821601712308e-137
C1qc,1.46878062612193e-140,3.76030207756624,0.251,0.035,2.41085651971653e-136
Ucp2,2.3773170163469e-139,3.00870470058787,0.249,0.034,3.9021281506318e-135
Serpinb6a,2.61883707873292e-139,2.40627200002441,0.317,0.058,4.29855918103221e-135
Plvap,5.77626162624473e-137,3.33162760101215,0.233,0.029,9.48115583331809e-133
H2-Ab1,5.79876007595554e-137,3.64119094991068,0.305,0.058,9.51808478867342e-133
Arhgdib,9.97508114533115e-137,2.67384292764169,0.275,0.043,1.63730981919465e-132
H2-Aa,2.08560012156491e-135,4.09600423923199,0.276,0.047,3.42330403953664e-131
Stab1,2.42189468302011e-134,2.67897530479855,0.292,0.05,3.97529793270921e-130
Maf,1.7991890946397e-133,2.43998549654165,0.44,0.129,2.95318897994161e-129
Pde2a,6.81798168663842e-133,2.76656576309337,0.264,0.04,1.11910351404483e-128
Nrp1,6.74336629451521e-132,2.26947407711708,0.503,0.173,1.10685614358173e-127
Esam,7.88707119052021e-132,2.51964338512204,0.292,0.051,1.29458386521199e-127
H2-Eb1,1.55696635269983e-130,4.09620928979533,0.246,0.037,2.5556045713215e-126
Adgrl4,3.38338787430515e-130,2.73976026414009,0.271,0.044,5.55349285688447e-126
Cotl1,7.38369104316031e-128,2.60082315876206,0.316,0.065,1.21195904782433e-123
Fam167b,2.78843600324806e-125,2.30595168655517,0.3,0.056,4.57693885573136e-121
Hspg2,9.6645914766556e-125,2.73520901966957,0.255,0.04,1.58634604497825e-120
Tek,1.45525415509053e-123,2.57758970646679,0.245,0.037,2.38865417016559e-119
Txnip,2.10589607305264e-122,2.26880124764355,0.444,0.137,3.4566178143086e-118
Stab2,2.20366042556289e-122,2.371898405881,0.337,0.075,3.61708822251892e-118
Pecam1,2.23558809184455e-121,2.6014886776132,0.246,0.038,3.66949429395365e-117
Arhgap31,1.99262089841247e-119,2.73384817292321,0.233,0.034,3.27068794265423e-115
Elk3,3.09596298459332e-119,2.50441498789281,0.258,0.043,5.08171364291148e-115
Il6st,3.77631101798465e-118,2.55284669654258,0.344,0.084,6.19843690492001e-114
Slc25a4,6.42184575745724e-118,2.35571112268465,0.254,0.042,1.05408176262903e-113
Tmem106a,3.52553908944527e-117,2.46455354055036,0.289,0.057,5.78681986141547e-113
Fyn,5.19053661992569e-117,2.57205852275405,0.239,0.037,8.51974680794602e-113
Fxyd5,6.6432606527738e-114,3.15542031448549,0.208,0.029,1.09042480354629e-109
Plxnd1,1.65329262920582e-113,2.66718681752029,0.24,0.039,2.71371452157844e-109
Tm4sf1,3.56725747723514e-113,2.23066750401592,0.372,0.101,5.85529642313376e-109
Mmrn2,1.50639912299486e-112,2.44712518992647,0.268,0.05,2.47260352048376e-108
Clec1b,3.74511130298137e-112,2.56826250803718,0.235,0.038,6.14722569271362e-108
C1qb,5.92643429744349e-111,3.76956168517263,0.241,0.043,9.72764925582375e-107
Ptgs1,1.12399658426647e-110,2.78292867167838,0.21,0.03,1.84492799341498e-106
Mndal,1.56182708907301e-110,2.59326165890552,0.215,0.031,2.56358298400444e-106
Gimap6,1.28221941013045e-109,2.44614994615343,0.262,0.049,2.10463493978812e-105
F8,2.45324924631088e-108,2.63168317337536,0.239,0.041,4.02676331289468e-104
C1qa,2.82789374383201e-108,3.45987582272206,0.255,0.05,4.64170479112586e-104
Slc43a3,6.26923916303378e-108,2.58006297006898,0.25,0.046,1.02903291622037e-103
Col4a1,3.64057711023495e-106,2.91098150953228,0.25,0.048,5.97564326873965e-102
Myct1,1.7124968583518e-104,2.54593069853956,0.228,0.038,2.81089234329865e-100
Cd5l,1.25106282361286e-102,3.63062392960585,0.22,0.038,2.05349451867814e-98
Dcn,1.46868674288732e-102,3.17447240424992,0.253,0.049,2.41070241977524e-98
Calcrl,1.49489780749027e-102,2.56623039246397,0.22,0.036,2.45372526121453e-98
Ifitm2,1.90751655718714e-101,1.93093179362595,0.694,0.461,3.13099767696697e-97
Gimap4,4.60587924110951e-101,2.19399598548001,0.261,0.052,7.56009018635716e-97
Arpc1b,7.61459960054312e-101,2.73775620551719,0.379,0.126,1.24986037843315e-96
Mt1,2.96719871987958e-98,2.05646556292291,0.535,0.247,4.87035997881034e-94
Tmem204,5.05607825156118e-98,2.47640172998182,0.22,0.038,8.29904684211252e-94
Anxa2,2.1092755526777e-97,2.37630713940713,0.283,0.066,3.46216489216518e-93
Dab2,3.89235683591404e-96,2.45815405643173,0.229,0.042,6.38891451046931e-92
Cd55,5.83987256434733e-96,2.45482249998602,0.233,0.044,9.58556682711971e-92
Gm4980,5.36090565385695e-95,2.54392420234707,0.209,0.036,8.79939054024079e-91
Ccnd2,2.15036672922066e-93,2.27025208000543,0.232,0.045,3.52961194934279e-89
App,5.01920967415012e-93,2.12132190383437,0.438,0.171,8.23853075915e-89
H3f3b,6.43419975916476e-93,1.46361757257223,0.805,0.739,1.0561095484693e-88
Npr1,2.30623792883621e-92,2.40994623162715,0.221,0.041,3.78545893639175e-88
Tmem2,3.0728099050236e-90,2.53215123953871,0.231,0.047,5.04371017810573e-86
Jun,7.5231190379598e-88,2.42065387110238,0.543,0.286,1.23484475889072e-83
Rhoc,1.25334534230556e-85,2.24850428131152,0.254,0.06,2.05724104486034e-81
Ecm1,6.11751913420702e-85,3.46709070180226,0.212,0.041,1.00412959068874e-80
Junb,1.48743249252326e-84,2.56568690444719,0.538,0.294,2.44147169322767e-80
Tuba1b,2.93028387000989e-83,1.96805091113874,0.428,0.174,4.80976794423423e-79
Rcn1,2.262848102137e-82,2.29026234383937,0.2,0.037,3.71423887484767e-78
Icam2,3.41605911278644e-82,2.44131392820664,0.201,0.038,5.60711942772767e-78
Tfpi,5.37341811300398e-82,2.27142103836991,0.201,0.038,8.81992849068474e-78
Shisa5,7.84335765457581e-82,2.30702743199446,0.35,0.12,1.28740872542207e-77
Dynll1,5.70844417239968e-81,1.97798392926018,0.451,0.204,9.36984026457683e-77
Rhob,1.74435413401726e-80,2.70158355421721,0.279,0.079,2.86318287557593e-76
Vamp5,1.8821214964244e-80,2.04217738260734,0.373,0.136,3.08931422423101e-76
H2-D1,2.30284451110157e-80,1.86299674057315,0.777,0.702,3.77988898052211e-76
Wbp5,2.28170605371047e-79,2.10424089367264,0.374,0.139,3.74519231656037e-75
Atpif1,8.94863738641254e-78,1.91754585946657,0.437,0.193,1.46882934060575e-73
Fabp5,9.83251586567648e-78,2.19227574593798,0.255,0.066,1.61390915419214e-73
Sgk1,5.54485554737918e-75,2.0719085042759,0.378,0.147,9.10132589546818e-71
Rps6,1.97452901146809e-74,1.5814501220422,0.787,0.744,3.24099191942372e-70
Gnai2,2.03341369109748e-71,2.00441883789445,0.447,0.223,3.3376452325674e-67
S100a11,1.83546039050847e-70,2.41695593744892,0.205,0.047,3.01272468498061e-66
Reep5,3.83459388847385e-70,2.16292659341458,0.297,0.098,6.29410240854097e-66
Pea15a,1.53745370658795e-69,2.14557795120038,0.203,0.046,2.52357651399346e-65
Tpm4,1.63200270228261e-69,2.01938314598281,0.267,0.079,2.67876923552668e-65
2810025M15Rik,1.86422109355782e-67,2.11757575666906,0.22,0.055,3.0599325029658e-63
Id1,1.19749904378986e-66,2.34407740216684,0.223,0.058,1.96557493047668e-62
Calm2,2.39367145731907e-66,1.72771702857432,0.652,0.502,3.92897233004352e-62
Rtp4,4.5994526673572e-66,2.48158368579375,0.232,0.065,7.54954160820011e-62
Fos,8.78556888313406e-65,2.48257385922368,0.407,0.191,1.44206327647762e-60
Ccdc85b,2.47849911845578e-64,2.02664840397061,0.276,0.09,4.06820845303332e-60
Zdhhc20,2.93937199203439e-64,2.67583316824448,0.23,0.065,4.82468518772525e-60
Pisd-ps1,2.89399032016299e-62,2.72230785737159,0.322,0.129,4.75019571151554e-58
Slfn5,1.3346019895464e-61,2.4608298855449,0.239,0.073,2.19061570564145e-57
Gmfg,7.65884037301112e-61,2.21721388732994,0.231,0.068,1.25712205882605e-56
Arpc3,1.13680390216607e-60,1.81092854832557,0.433,0.223,1.86594992501539e-56
Sash1,1.02599118354648e-59,2.40962015063385,0.248,0.08,1.68406192867319e-55
Rbms1,2.66626894157696e-58,2.25347724456149,0.253,0.083,4.37641384070443e-54
Slc9a3r2,6.18347904953292e-58,2.0553284890214,0.231,0.069,1.01495625119033e-53
Aldoa,1.56304398582804e-57,2.09173342187873,0.347,0.153,2.56558039833814e-53
Ifitm3,1.08168477056401e-56,1.26805282054304,0.813,0.824,1.77547738240377e-52
Gm1821.1,1.85031797980018e-55,2.02650019228702,0.233,0.073,3.03711193204401e-51
Slc3a2,2.33133570462731e-55,2.00578554084167,0.292,0.111,3.82665442557527e-51
Itm2c,1.92414952900476e-53,2.23119974531901,0.309,0.131,3.15829903690841e-49
Psmb10,2.42089888129628e-53,2.12299313117343,0.25,0.087,3.97366342375972e-49
Lpar6,8.91054077424011e-53,2.07719468788693,0.245,0.083,1.46257616268377e-48
Cfl1,1.11052844489022e-52,1.66754065913982,0.572,0.448,1.8228213894428e-48
Fkbp1a,1.87473736727413e-52,1.68656417310753,0.537,0.371,3.07719391464376e-48
Tcf4,3.23142166081611e-52,2.17567395105286,0.267,0.1,5.30405551406356e-48
Hn1,8.52932205093882e-52,1.9753188659407,0.246,0.085,1.4000029214411e-47
Cd47,9.01011850119668e-52,1.92682166845038,0.425,0.235,1.47892085078642e-47
S100a16,1.5474804446447e-51,1.8575656917494,0.349,0.162,2.54003440183981e-47
Cst3,1.65035842031351e-51,1.89292886564008,0.598,0.503,2.7088983111026e-47
Rpl13,9.24553310871362e-51,1.49248190316134,0.809,0.838,1.51756180446425e-46
Anxa5,2.01597062793717e-49,1.5980130330739,0.478,0.301,3.30901418869607e-45
Myl12a,3.70911157535527e-49,1.59615362404315,0.49,0.32,6.08813573978814e-45
Ppia,4.73420941262125e-49,1.1315285809433,0.742,0.691,7.77073132987652e-45
Agpat5,3.33646350829765e-48,2.24590942584562,0.235,0.084,5.47647120251977e-44
Bax,8.37478010775209e-47,1.95830548128437,0.3,0.13,1.37463640688643e-42
Ostf1,4.01583269728515e-46,1.76742792965729,0.361,0.183,6.59158778932385e-42
Psap,5.52196842718008e-46,1.56674620876525,0.73,0.745,9.06375897637338e-42
Rpl13a,6.45715270290536e-46,1.17999512154376,0.813,0.842,1.05987704465489e-41
Fundc2,3.32864841989474e-45,1.92307904544042,0.215,0.073,5.46364351641522e-41
Serinc3,4.67832803613816e-45,1.71233001773816,0.595,0.495,7.67900763851718e-41
Hes1,8.86528469225498e-45,1.92571597771438,0.504,0.35,1.45514782938673e-40
Bst2,9.68785403496098e-45,1.53655642248796,0.61,0.51,1.5901643612985e-40
Snx5,1.63109471970903e-44,1.96185016924916,0.297,0.133,2.67727887293041e-40
Pfn1,3.30683354359313e-44,1.41330591314671,0.684,0.662,5.42783657845376e-40
Camk1,4.53108970851504e-44,1.89096651301721,0.217,0.075,7.43733064755658e-40
Myl6,4.4207562234771e-43,1.15708829899714,0.702,0.661,7.25622926521531e-39
Calm1,7.9669091096212e-43,1.24023798523687,0.706,0.711,1.30768846125322e-38
Rps9,9.80265171109613e-43,1.38256339254893,0.75,0.772,1.60900725185932e-38
Rps3,1.71204913394038e-42,1.42717942796699,0.699,0.721,2.81015744844973e-38
Ier5,3.15891268534181e-42,2.1152839375741,0.204,0.071,5.18503928172005e-38
Rpl3,1.72737435056374e-41,1.54989159392292,0.666,0.64,2.83531225901532e-37
Macf1,6.2615871137116e-41,2.03642833507898,0.257,0.109,1.02777690884462e-36
Nenf,1.50902085558284e-40,1.9054820154126,0.251,0.104,2.47690683235367e-36
Clta,1.94578032303785e-40,1.52008109459972,0.527,0.412,3.19380382223432e-36
Lgals1,3.45129961394672e-40,1.6658269290288,0.385,0.214,5.66496318633215e-36
Sptbn1,8.12353249976168e-40,1.96270220565456,0.313,0.156,1.33339662451088e-35
Psmb8,1.53120869903645e-39,1.93778766454381,0.288,0.137,2.51332595859843e-35
1110038F14Rik,1.61197332027256e-39,1.96427866718979,0.208,0.076,2.64589300789538e-35
Nfkbia,2.83382523854224e-39,1.86674239654375,0.358,0.199,4.65144074654324e-35
Fcgrt,1.36359075066556e-38,1.61767434837709,0.51,0.366,2.23819785814246e-34
Pitpna,2.89664890237158e-38,1.87017627465052,0.313,0.159,4.75455950835271e-34
Actg1,3.33943659083073e-38,1.28127040430653,0.651,0.619,5.48135122018956e-34
Pitpnc1,6.00287092800065e-38,1.98313120892064,0.265,0.119,9.85311234122026e-34
Slc29a1,6.78047397681163e-38,1.60278984593924,0.53,0.391,1.11294699855386e-33
Jak1,9.35793081536159e-38,1.78438979794865,0.453,0.31,1.53601076403345e-33
Rpl8,9.78907311151346e-38,1.15700332499177,0.724,0.744,1.60677846052382e-33
H2afz,2.55234580130355e-37,1.29508433875059,0.584,0.494,4.18942039825965e-33
Ppap2b,3.67761481901545e-37,1.78406474522427,0.504,0.366,6.03643696393196e-33
Cstb,1.8998544485648e-36,1.80698573477864,0.352,0.2,3.11842109187425e-32
Rpl23a,2.05059262222518e-36,1.24109264612955,0.71,0.721,3.3658427301204e-32
Atp1b3,3.10378550928575e-36,1.9417698775546,0.292,0.146,5.09455353494164e-32
Cd9,2.34429451155346e-35,2.10609582406168,0.247,0.11,3.84792501126384e-31
Npc2,8.13310996757649e-35,1.90826078618851,0.43,0.308,1.334968670078e-30
Rps19,9.85631405183298e-35,1.34148246873484,0.793,0.851,1.61781538846786e-30
Ddx5,1.21296882202791e-34,1.08992871079748,0.678,0.638,1.99096702447662e-30
Rpl17,1.34414838086786e-34,1.45010322870683,0.646,0.629,2.2062851523565e-30
Hexa,2.42424925047385e-34,1.98915413829945,0.287,0.146,3.97916271972777e-30
Tpm3,2.44032138850457e-34,1.64356976431528,0.349,0.201,4.0055435270914e-30
Ifi27,3.3395327849308e-34,1.4873903511408,0.404,0.252,5.48150911318542e-30
Dusp3,3.60574512768133e-34,1.83596559638373,0.305,0.161,5.91847005257614e-30
Crip2,2.53525555106761e-33,1.57307620900384,0.431,0.286,4.16136846152238e-29
Arhgdia,7.45596313078288e-33,1.73994581909409,0.317,0.174,1.2238217882867e-28
Snx2,9.45365221371354e-33,1.67028029509349,0.278,0.137,1.55172247435894e-28
Snrk,9.9298003159734e-33,1.77303621011567,0.352,0.208,1.62987742386387e-28
Sh3bp5,5.29324162115346e-32,1.73485111491267,0.377,0.241,8.6883267969613e-28
Ccdc12,9.4979756715249e-32,1.73938896716842,0.291,0.156,1.5589977267241e-27
Rpl35,1.54662229654227e-31,1.13662249666722,0.821,0.892,2.53862583754449e-27
Rpl18a,2.15750527064506e-31,1.16448245447846,0.823,0.867,3.5413291512368e-27
Klf13,5.59312928155396e-31,1.97342111802466,0.207,0.088,9.18056240274268e-27
Ets2,1.44729733252053e-30,1.89151442656697,0.214,0.093,2.37559384159919e-26
Oaz2,1.56417570988932e-30,1.76305757055858,0.224,0.1,2.56743801021234e-26
Btg2,1.98027586409509e-30,2.20982831043537,0.328,0.194,3.25042480332569e-26
Itm2b,3.77974727644328e-30,1.07823520371762,0.895,0.968,6.20407717955401e-26
Atp6v1f,4.19736122301666e-30,1.32239686730625,0.458,0.342,6.88954871145954e-26
Ier2,5.61879971505173e-30,2.13861112487926,0.348,0.216,9.22269785228592e-26
Gadd45g,8.4320684270405e-30,2.60162728652558,0.288,0.157,1.38403971161443e-25
Plk2,1.02747141686102e-29,2.07949171520672,0.204,0.089,1.68649158363568e-25
Eif3k,1.44272486914185e-29,1.58064534866419,0.379,0.254,2.36808860020943e-25
Myl12b,1.94915456374208e-29,1.57118636650581,0.344,0.209,3.19934230092625e-25
Smagp,2.10642436760905e-29,1.71476855865555,0.3,0.166,3.4574849569935e-25
Sat1,2.48973751097805e-29,2.0383836615074,0.399,0.287,4.08665515051937e-25
Asah1,2.92314562826314e-29,1.8616982442502,0.221,0.101,4.79805123423112e-25
Elf1,3.62489656560434e-29,2.01022548310102,0.222,0.102,5.94990522278297e-25
Rpl9,4.10234685840969e-29,1.10093626015881,0.717,0.762,6.73359213339367e-25
Rps11,6.97201647286654e-29,1.03522306639807,0.755,0.826,1.14438678385631e-24
Tln1,7.76100456897768e-29,1.71701538920592,0.222,0.102,1.273891289952e-24
Sdcbp,1.03647230695017e-28,1.64083846863801,0.362,0.235,1.70126564462801e-24
Rasgrp2,1.56720756583232e-28,1.92601046467991,0.213,0.097,2.57241449855716e-24
Rps23,2.91011356843078e-28,1.08087917591535,0.785,0.852,4.77666041122228e-24
Pnisr,3.671877260522e-28,2.0796045733782,0.25,0.128,6.02701933542082e-24
Rsrp1,5.24869591181334e-28,1.70543694023352,0.512,0.416,8.61520946965042e-24
Rps4x,6.59453318749065e-28,1.30814792656777,0.708,0.776,1.08242667739472e-23
Tmem234,6.6727288167442e-28,1.74339786790992,0.22,0.102,1.09526170798039e-23
F2r,1.07492492806626e-27,2.10129877402024,0.208,0.096,1.76438177692797e-23
Hdac1,1.22901646011259e-27,1.73227189417598,0.206,0.092,2.01730761762881e-23
Atp6v1g1,2.18902658156044e-27,1.24461378442793,0.54,0.478,3.59306823097331e-23
Rpl19,3.44346994492273e-27,1.01330310285488,0.725,0.793,5.65211156759617e-23
Tpst2,3.53546944598265e-27,1.62609273718606,0.258,0.132,5.80311954863592e-23
Pfdn5,8.87477142758143e-27,1.24563192501265,0.532,0.48,1.45670498212322e-22
Rps14,9.00984945850027e-27,1.07773330647704,0.842,0.919,1.47887669011823e-22
Sri,1.09344624498098e-26,1.59990618877605,0.283,0.159,1.79478266651178e-22
Rps3a1,1.2228259134699e-26,1.1104380653973,0.704,0.777,2.00714645436949e-22
Rpl18,1.34228792080915e-26,1.15356800800944,0.629,0.638,2.20323139321614e-22
Rps5,4.41085638312405e-26,1.31575281481027,0.718,0.788,7.23997966725981e-22
S100a13,7.09699717022933e-26,1.38705896419585,0.413,0.296,1.16490111552144e-21
Sft2d1,1.56530729818686e-25,1.63203224358865,0.274,0.151,2.56929539924391e-21
Jund,1.9631903463671e-25,1.27661351653062,0.564,0.513,3.22238063452697e-21
Lgals3bp,4.47511754043474e-25,1.64815736777516,0.316,0.192,7.34545793086957e-21
Cd36,6.31432855266977e-25,1.4856188246381,0.382,0.266,1.03643388863522e-20
Rabac1,7.54934798229899e-25,1.35754390229053,0.437,0.324,1.23914997781456e-20
Selk,1.10926064970864e-24,1.13592565985568,0.569,0.51,1.82074043043176e-20
Fam174a,1.23436374340891e-24,1.80676674715389,0.203,0.096,2.02608464843139e-20
Rpl21,2.0420792136137e-24,1.15201665059381,0.656,0.702,3.35186882122552e-20
Actb,2.47592156686678e-24,1.33835671681405,0.86,0.95,4.06397765985513e-20
Rbm3,3.63940767650229e-24,1.55893825328466,0.32,0.197,5.97372376021087e-20
Atp6v0e,4.14663066999603e-24,1.36960186014164,0.436,0.34,6.80627958173148e-20
Rap1b,1.64403343890764e-23,1.64886489155027,0.295,0.18,2.69851648662301e-19
Cdc42,2.3917850444541e-23,1.18485065140135,0.512,0.459,3.92587597196696e-19
Rps18,2.49203321333945e-23,1.03431624255191,0.796,0.866,4.09042331637538e-19
Tubb5,2.50569854682755e-23,1.52397463643344,0.388,0.284,4.11285359476275e-19
Cd81,3.49821166707013e-23,1.24564443835087,0.683,0.717,5.74196463032891e-19
Gnas,3.71915285429961e-22,1.15235856318752,0.564,0.543,6.10461749504738e-18
Rpl15,5.05255205519429e-22,1.05454190042219,0.652,0.703,8.2932589433959e-18
Rps13,5.23666286620648e-22,1.02514149301751,0.668,0.728,8.59545842859131e-18
Dusp1,5.31253938613257e-22,1.50102885166367,0.54,0.474,8.72000214839799e-18
Snx3,1.44465293638123e-21,1.36546827390343,0.4,0.305,2.37125332977615e-17
Ccnl1,1.66148521264051e-21,1.79879278029152,0.25,0.141,2.72716182802813e-17
Rnaset2b,2.83891999860746e-21,1.58141309019077,0.312,0.205,4.65980328571429e-17
Dusp6,4.56327519760111e-21,1.72463641654793,0.268,0.16,7.49015990934246e-17
Rps19-ps3,6.73928080209161e-21,1.82301496475886,0.278,0.178,1.10618555085532e-16
Sepw1,8.55633653168248e-21,1.08917501585396,0.554,0.543,1.40443707831036e-16
Rps7,1.59995848098201e-20,1.19498477328358,0.628,0.697,2.62617185068386e-16
Med28,2.09698633716045e-20,1.44232143406142,0.284,0.178,3.44199337381516e-16
Atp6v0b,2.54266815794584e-20,1.20803579100457,0.428,0.335,4.1735355144523e-16
Dnajc8,2.84927215598116e-20,1.47070492281191,0.231,0.127,4.67679531682748e-16
Bnip2,2.9626019726042e-20,1.5302292912709,0.264,0.158,4.86281487783253e-16
Bmpr2,1.1598330030143e-19,1.68581386858544,0.215,0.117,1.90374989114767e-15
Arl6ip5,1.8135327447747e-19,1.64182425265119,0.231,0.13,2.97673264727319e-15
Cdk4,2.35443426483048e-19,1.53915701452918,0.213,0.115,3.86456840229274e-15
Rpl14,2.78716905967956e-19,1.06922169696587,0.631,0.678,4.57485929455803e-15
Rplp0,2.99354355865669e-19,1.06153533538657,0.719,0.799,4.91360239717909e-15
Ctsd,3.86027037797203e-19,1.31264450212615,0.544,0.527,6.33624779840329e-15
Eif3e,4.23758282987191e-19,1.4347341290119,0.312,0.211,6.95556845695175e-15
Eef1g,6.41470179100883e-19,1.20817083014958,0.469,0.411,1.05290915197619e-14
Hmox2,8.11378665203444e-19,1.71521371437678,0.206,0.111,1.33179694106493e-14
Rps24,1.34955472724899e-18,1.05538319518384,0.687,0.768,2.2151591293065e-14
Psenen,2.58155470699374e-18,1.30177131472555,0.358,0.262,4.23736389605953e-14
Son,6.64824528836598e-18,1.1297894352329,0.471,0.399,1.09124298163239e-13
Tnfrsf1a,2.31181274945335e-17,1.43562662036163,0.279,0.181,3.79460944695273e-13
Arpc2,2.52887653666501e-17,1.22698172468551,0.511,0.51,4.15089794728194e-13
