"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"CD4+ naive T.CD52",0,1.49368637751091,0.942,0.583,0,"CD4+ naive T"
"CD4+ naive T.RPS29",1.098646640205e-277,0.74947280321216,0.997,0.988,2.68937711055781e-273,"CD4+ naive T"
"CD4+ naive T.S100A8",1.2690624450158e-235,1.16990582120175,0.955,0.66,3.10653795915418e-231,"CD4+ naive T"
"CD4+ naive T.TMSB4X",1.06774112110299e-223,0.63226756696673,0.998,0.982,2.61372349034801e-219,"CD4+ naive T"
"CD4+ naive T.AC099560.1",2.13433367771111e-222,0.738438740181575,0.988,0.948,5.22463540966903e-218,"CD4+ naive T"
"CD4+ naive T.S100A9",6.31999892595733e-221,1.17414771405702,0.946,0.612,1.5470725370851e-216,"CD4+ naive T"
"CD4+ naive T.RPS27",5.5039061854396e-211,0.829977317320073,0.968,0.907,1.34730119513376e-206,"CD4+ naive T"
"CD4+ naive T.SLC35F1",2.61106572429703e-205,2.05787598976778,0.568,0.158,6.39162778650669e-201,"CD4+ naive T"
"CD4+ naive T.LTB",6.71321066477602e-181,1.76931732558196,0.668,0.288,1.64332683863052e-176,"CD4+ naive T"
"CD4+ naive T.CAMP",1.50676795450356e-162,1.88945188886726,0.529,0.165,3.68841727582928e-158,"CD4+ naive T"
"CD4+ naive T.S100A12",1.93561477240817e-159,1.86348903148574,0.506,0.149,4.73819140137796e-155,"CD4+ naive T"
"CD4+ naive T.RPS18",5.84328433826058e-158,0.696168841609509,0.972,0.916,1.43037757316281e-153,"CD4+ naive T"
"CD4+ naive T.RPS3A",1.89204302173838e-139,0.732618814729483,0.953,0.815,4.63153211291339e-135,"CD4+ naive T"
"CD4+ naive T.RPL37",1.32255153189026e-138,0.50117354851213,0.994,0.976,3.23747389491418e-134,"CD4+ naive T"
"CD4+ naive T.ACTB",4.6590625927278e-135,0.637880603015055,0.985,0.919,1.14049193207384e-130,"CD4+ naive T"
"CD4+ naive T.LTF",3.68384422990764e-120,1.34833006287459,0.583,0.248,9.01768229039092e-116,"CD4+ naive T"
"CD4+ naive T.EMP3",6.62300412617255e-117,1.29490958202702,0.619,0.299,1.62124518004578e-112,"CD4+ naive T"
"CD4+ naive T.TRAC",9.21208406294038e-116,0.986423008626963,0.809,0.54,2.25502605776717e-111,"CD4+ naive T"
"CD4+ naive T.RPL36",3.27774225614258e-107,0.52970551644924,0.976,0.922,8.02358526881142e-103,"CD4+ naive T"
"CD4+ naive T.PFN1",1.24788086571924e-103,0.744319655586266,0.904,0.719,3.05468757119412e-99,"CD4+ naive T"
"CD4+ naive T.RPL18A",1.46836110435274e-96,0.997293912424582,0.711,0.433,3.59440114734508e-92,"CD4+ naive T"
"CD4+ naive T.LY6E",3.12982073839928e-86,1.5299999792736,0.397,0.153,7.6614881855276e-82,"CD4+ naive T"
"CD4+ naive T.LCN2",3.26460056682107e-86,1.59722485548554,0.35,0.115,7.99141572752129e-82,"CD4+ naive T"
"CD4+ naive T.OOEP",2.96150850048641e-82,0.529132865916695,0.946,0.84,7.24947665834069e-78,"CD4+ naive T"
"CD4+ naive T.ACTG1",2.77153626090244e-79,0.690604660483677,0.867,0.663,6.78444361306308e-75,"CD4+ naive T"
"CD4+ naive T.TXNRD1",3.15004010955533e-75,0.536496353248092,0.934,0.833,7.7109831841805e-71,"CD4+ naive T"
"CD4+ naive T.RPS25",8.11989429903089e-74,0.542498778614635,0.9,0.786,1.98766892545977e-69,"CD4+ naive T"
"CD4+ naive T.CORO1A",8.88326173872878e-74,1.01696752385287,0.523,0.261,2.17453364102342e-69,"CD4+ naive T"
"CD4+ naive T.LYZ",1.21673185316113e-73,0.857365504298123,0.697,0.433,2.97843790335314e-69,"CD4+ naive T"
"CD4+ naive T.S100A6",1.48110672264534e-72,0.865735241533307,0.647,0.378,3.62560114636352e-68,"CD4+ naive T"
"CD4+ naive T.RPL35",4.55378617444228e-71,0.564979864684167,0.924,0.793,1.11472131764173e-66,"CD4+ naive T"
"CD4+ naive T.TRBC1",1.1272686664876e-69,1.28352359391526,0.533,0.304,2.75944096869501e-65,"CD4+ naive T"
"CD4+ naive T.IFI44L",3.28930029268132e-68,3.17981651638968,0.146,0.017,8.0518781864546e-64,"CD4+ naive T"
"CD4+ naive T.DAB1",8.0276870724307e-68,1.96212464876554,0.196,0.039,1.96509751846031e-63,"CD4+ naive T"
"CD4+ naive T.TRAF3IP3",5.94817930629052e-67,0.943193335997209,0.541,0.289,1.45605481238686e-62,"CD4+ naive T"
"CD4+ naive T.BAIAP2L1",8.26386035307074e-67,0.749946431811146,0.693,0.441,2.02291037582819e-62,"CD4+ naive T"
"CD4+ naive T.IL32",1.26962850086621e-63,0.699511561656968,0.754,0.51,3.10792360727041e-59,"CD4+ naive T"
"CD4+ naive T.HCST",2.94053346627295e-63,0.893009056976453,0.593,0.355,7.19813187208954e-59,"CD4+ naive T"
"CD4+ naive T.XAF1",8.14110443103635e-63,1.51886799456046,0.341,0.145,1.99286095367339e-58,"CD4+ naive T"
"CD4+ naive T.SH3BGRL3",3.41832874257388e-62,0.832496436590163,0.629,0.393,8.36772692894661e-58,"CD4+ naive T"
"CD4+ naive T.RASAL2",8.42206498803961e-61,1.58721005695113,0.274,0.098,2.06163728842222e-56,"CD4+ naive T"
"CD4+ naive T.PSME1",3.04563659032489e-60,0.90649529383213,0.569,0.328,7.45541380945629e-56,"CD4+ naive T"
"CD4+ naive T.IL16",3.48511264915482e-60,1.01319958598699,0.397,0.179,8.53120725386607e-56,"CD4+ naive T"
"CD4+ naive T.S100A4",6.8357615862398e-58,1.0094541027181,0.544,0.321,1.67332607869564e-53,"CD4+ naive T"
"CD4+ naive T.AL136454.1",7.05928510715835e-58,0.638413384440562,0.745,0.532,1.72804240138129e-53,"CD4+ naive T"
"CD4+ naive T.SIT1",4.35672366285794e-57,1.59859942278057,0.228,0.069,1.06648238543099e-52,"CD4+ naive T"
"CD4+ naive T.ID3",7.5267568315261e-56,2.66693469820999,0.134,0.019,1.84247480478928e-51,"CD4+ naive T"
"CD4+ naive T.MNDA",1.14769962769319e-54,1.29446338453603,0.29,0.111,2.80945391863015e-50,"CD4+ naive T"
"CD4+ naive T.FAM118A",3.46558315732445e-52,1.96720083475968,0.174,0.043,8.48340101081452e-48,"CD4+ naive T"
"CD4+ naive T.ISG15",5.63873308959361e-52,2.0867477590955,0.209,0.067,1.38030547300162e-47,"CD4+ naive T"
"CD4+ naive T.IFI6",3.06024889173288e-51,2.20426742666621,0.157,0.035,7.49118326207292e-47,"CD4+ naive T"
"CD4+ naive T.MX1",3.60888876072362e-51,1.8558388954363,0.198,0.059,8.83419879737535e-47,"CD4+ naive T"
"CD4+ naive T.TRBC2",8.81032712780465e-49,0.707326695829261,0.778,0.638,2.1566799776153e-44,"CD4+ naive T"
"CD4+ naive T.ARL4C",9.61073410859192e-49,0.941951640695372,0.419,0.219,2.35261160244222e-44,"CD4+ naive T"
"CD4+ naive T.MYL12A",1.62969802980221e-48,0.580735420694109,0.747,0.541,3.98933780715282e-44,"CD4+ naive T"
"CD4+ naive T.RPL41",6.82696407241209e-47,0.712929055603677,0.649,0.448,1.67117253528576e-42,"CD4+ naive T"
"CD4+ naive T.PGLYRP1",7.04926443917822e-47,1.63524015406597,0.173,0.047,1.72558944206644e-42,"CD4+ naive T"
"CD4+ naive T.CFL1",1.5530206590329e-44,0.522598823551952,0.803,0.617,3.80163927124664e-40,"CD4+ naive T"
"CD4+ naive T.CD3D",3.1891148046825e-43,0.601093424175014,0.68,0.481,7.80663413038229e-39,"CD4+ naive T"
"CD4+ naive T.VIM",5.90396330109427e-43,0.636189065195397,0.642,0.434,1.44523117647487e-38,"CD4+ naive T"
"CD4+ naive T.OAS1",5.06616065683987e-42,3.79011503971907,0.081,0.006,1.24014546718783e-37,"CD4+ naive T"
"CD4+ naive T.AL627171.4",2.2025270125156e-40,1.8321634187427,0.139,0.035,5.39156587393693e-36,"CD4+ naive T"
"CD4+ naive T.SAMD9L",5.1436187278992e-40,1.51071465368042,0.18,0.061,1.25910642840244e-35,"CD4+ naive T"
"CD4+ naive T.NOP53",2.8215309415879e-39,0.536955217775291,0.726,0.545,6.90682559191301e-35,"CD4+ naive T"
"CD4+ naive T.FCN1",8.32321744120868e-39,1.74206933637764,0.143,0.039,2.03744039743347e-34,"CD4+ naive T"
"CD4+ naive T.CYBA",2.22276161486987e-38,0.761159153356005,0.455,0.265,5.44109815703995e-34,"CD4+ naive T"
"CD4+ naive T.RPL9",6.77538161832869e-38,0.657774460585895,0.502,0.305,1.65854566635068e-33,"CD4+ naive T"
"CD4+ naive T.PLAAT4",1.44518469442502e-37,0.776827190047109,0.386,0.208,3.53766761348301e-33,"CD4+ naive T"
"CD4+ naive T.PLP2",2.03186567939502e-37,1.02290971265955,0.276,0.128,4.97380399659108e-33,"CD4+ naive T"
"CD4+ naive T.SLC9A3R1",8.61947218367787e-37,1.10683042089008,0.226,0.093,2.10996059584251e-32,"CD4+ naive T"
"CD4+ naive T.GAPDH",9.61977316890587e-37,0.601682639519651,0.635,0.443,2.35482427401647e-32,"CD4+ naive T"
"CD4+ naive T.SUN2",1.82636396232617e-36,0.829642828691822,0.334,0.171,4.47075634337822e-32,"CD4+ naive T"
"CD4+ naive T.MYL6",2.90093650967678e-36,0.608092548549222,0.585,0.387,7.1012024820378e-32,"CD4+ naive T"
"CD4+ naive T.S100A11",7.36841925793726e-36,1.14006047431803,0.25,0.113,1.80371535015046e-31,"CD4+ naive T"
"CD4+ naive T.COX6B1",5.56697846304862e-34,0.715167929792563,0.461,0.285,1.36274065796967e-29,"CD4+ naive T"
"CD4+ naive T.CD27",6.93124856012236e-34,0.738924689397179,0.338,0.178,1.69670033503235e-29,"CD4+ naive T"
"CD4+ naive T.PTPN6",2.04216666295861e-32,1.027802281682,0.228,0.101,4.99901977425639e-28,"CD4+ naive T"
"CD4+ naive T.LAMTOR4",3.16943874694066e-32,0.816379760876118,0.338,0.185,7.75846910863603e-28,"CD4+ naive T"
"CD4+ naive T.PPP1CA",5.36115021211072e-32,0.935759306205086,0.249,0.116,1.31235596042258e-27,"CD4+ naive T"
"CD4+ naive T.TBC1D10C",7.38920245867844e-32,0.915803782344339,0.262,0.127,1.80880286985989e-27,"CD4+ naive T"
"CD4+ naive T.LBH",3.48052308130366e-31,0.655617984227718,0.422,0.257,8.51997245072324e-27,"CD4+ naive T"
"CD4+ naive T.STAT1",8.56203261539829e-31,1.09837689687593,0.456,0.321,2.09589996392335e-26,"CD4+ naive T"
"CD4+ naive T.CD3G",1.42385682852987e-30,0.58620704741143,0.488,0.31,3.48545913055827e-26,"CD4+ naive T"
"CD4+ naive T.CRISP3",3.75790861173764e-30,1.77738588674345,0.108,0.029,9.19898449067256e-26,"CD4+ naive T"
"CD4+ naive T.LINC01500",4.19501860660073e-30,0.748106530937717,0.323,0.172,1.02689860470979e-25,"CD4+ naive T"
"CD4+ naive T.ARHGAP30",6.0568847276303e-30,0.70803843067008,0.32,0.173,1.48266481247662e-25,"CD4+ naive T"
"CD4+ naive T.UBL5",7.68898264740958e-30,0.670210899862988,0.391,0.232,1.88218606225939e-25,"CD4+ naive T"
"CD4+ naive T.GPSM3",1.51214089831747e-29,0.58941243695933,0.475,0.302,3.70156970499134e-25,"CD4+ naive T"
"CD4+ naive T.ANXA6",2.52773156744012e-29,0.789326932812419,0.283,0.145,6.18763410393667e-25,"CD4+ naive T"
"CD4+ naive T.IFI44",7.71156644454238e-29,1.46809115144467,0.133,0.045,1.88771434995953e-24,"CD4+ naive T"
"CD4+ naive T.TMA7",1.39003675339193e-28,0.535780035161553,0.584,0.406,3.40267096862811e-24,"CD4+ naive T"
"CD4+ naive T.PCBP1",3.58355850294822e-28,0.50767651791781,0.575,0.397,8.77219285936696e-24,"CD4+ naive T"
"CD4+ naive T.FAM153CP",1.22924348470279e-27,0.552868806862893,0.525,0.359,3.00906512620395e-23,"CD4+ naive T"
"CD4+ naive T.IFIT1",1.71796531200458e-27,3.46822068935487,0.056,0.005,4.205407287256e-23,"CD4+ naive T"
"CD4+ naive T.AHNAK",4.88539564027187e-27,0.84839472054798,0.259,0.137,1.19589599878215e-22,"CD4+ naive T"
"CD4+ naive T.AC020656.1",6.41868915745498e-27,1.99152866229291,0.079,0.016,1.5712309188534e-22,"CD4+ naive T"
"CD4+ naive T.CSTB",8.53106585675404e-27,0.828106601278416,0.257,0.134,2.08831961107482e-22,"CD4+ naive T"
"CD4+ naive T.AQP3",1.41388194183772e-26,1.12545992329167,0.168,0.07,3.46104160542456e-22,"CD4+ naive T"
"CD4+ naive T.TYROBP",2.01735838084565e-26,1.32776992961924,0.117,0.038,4.93829158047206e-22,"CD4+ naive T"
"CD4+ naive T.S100A10",2.54281881427875e-26,0.642680110602737,0.369,0.223,6.22456617547296e-22,"CD4+ naive T"
"CD4+ naive T.NDUFB1",2.62825546545906e-26,0.798780878760134,0.281,0.151,6.43370655389723e-22,"CD4+ naive T"
"CD4+ naive T.BCL9L",4.50479153157325e-26,1.00343153845899,0.18,0.079,1.10272791901382e-21,"CD4+ naive T"
"CD4+ naive T.AC010894.3",4.8452289951216e-26,0.681779453365585,0.34,0.198,1.18606360571582e-21,"CD4+ naive T"
"CD4+ naive T.VAMP8",5.09520403669743e-26,0.807822899804688,0.257,0.134,1.24725499614316e-21,"CD4+ naive T"
"CD4+ naive T.LSP1",6.40090431861708e-26,0.708619046449493,0.292,0.16,1.56687736815428e-21,"CD4+ naive T"
"CD4+ naive T.ORAI1",6.61817366735209e-26,1.1493268846874,0.154,0.062,1.62006273203112e-21,"CD4+ naive T"
"CD4+ naive T.CALM3",1.21824524892251e-24,0.661031374329084,0.329,0.193,2.9821425448374e-20,"CD4+ naive T"
"CD4+ naive T.GZMM",1.26951370690831e-24,0.806638700243421,0.223,0.11,3.10764260314085e-20,"CD4+ naive T"
"CD4+ naive T.DAD1",1.56898551157458e-24,0.73172144766055,0.271,0.147,3.84071963378342e-20,"CD4+ naive T"
"CD4+ naive T.PPDPF",3.44595575504265e-24,0.574709770462984,0.38,0.234,8.43535509276889e-20,"CD4+ naive T"
"CD4+ naive T.ALOX5AP",3.4698511095176e-24,0.6394390310182,0.25,0.131,8.49384853098812e-20,"CD4+ naive T"
"CD4+ naive T.UCP2",3.87066560849545e-24,0.781032315162693,0.253,0.135,9.47500234303601e-20,"CD4+ naive T"
"CD4+ naive T.ZYX",6.51918422315231e-24,0.786171935819721,0.213,0.104,1.59583110598545e-19,"CD4+ naive T"
"CD4+ naive T.APBB1IP",1.2818600320874e-23,0.549515086560652,0.353,0.215,3.13786517254675e-19,"CD4+ naive T"
"CD4+ naive T.FOLR3",3.80599712438858e-23,3.94471061592278,0.044,0.003,9.3167003607908e-19,"CD4+ naive T"
"CD4+ naive T.CORO1B",4.34885154584013e-23,1.10031734010631,0.135,0.054,1.0645553699062e-18,"CD4+ naive T"
"CD4+ naive T.LCK",5.9932046647063e-23,0.53868773635535,0.393,0.246,1.46707656987345e-18,"CD4+ naive T"
"CD4+ naive T.DRAP1",8.01421709641027e-23,0.86489825417722,0.214,0.109,1.96180020303027e-18,"CD4+ naive T"
"CD4+ naive T.PSME2",9.21102522562548e-23,0.660536830052874,0.274,0.155,2.25476686498086e-18,"CD4+ naive T"
"CD4+ naive T.IL27RA",1.19554962011687e-22,1.09527692734198,0.137,0.055,2.92658591508408e-18,"CD4+ naive T"
"CD4+ naive T.CD74",2.863415327052e-22,0.597546562425107,0.34,0.205,7.0093543790906e-18,"CD4+ naive T"
"CD4+ naive T.DDX60",5.12244079820366e-22,0.944241147455518,0.154,0.067,1.25392228299227e-17,"CD4+ naive T"
"CD4+ naive T.DBI",5.12609944035127e-22,0.686817664198684,0.206,0.104,1.25481788200359e-17,"CD4+ naive T"
"CD4+ naive T.DYNLL1",5.40738563397623e-22,0.811393750838545,0.189,0.092,1.32367392934104e-17,"CD4+ naive T"
"CD4+ naive T.TMEM258",7.65979938971154e-22,0.670533629608114,0.299,0.177,1.87504229260749e-17,"CD4+ naive T"
"CD4+ naive T.OAS2",1.37117489334519e-21,1.3581432506743,0.104,0.037,3.35649902141969e-17,"CD4+ naive T"
"CD4+ naive T.SEPTIN1",2.8198718622235e-21,0.58818697016428,0.3,0.177,6.90276433153691e-17,"CD4+ naive T"
"CD4+ naive T.GBP1",3.19518615997752e-21,0.987600463566892,0.201,0.105,7.82149620100897e-17,"CD4+ naive T"
"CD4+ naive T.NDUFA3",6.72880757983316e-21,0.70856017425183,0.301,0.184,1.64714480746736e-16,"CD4+ naive T"
"CD4+ naive T.LY9",7.84688533441115e-21,0.804033339963074,0.185,0.092,1.9208390610105e-16,"CD4+ naive T"
"CD4+ naive T.ICAM3",1.20828027405108e-20,0.575027089492448,0.277,0.16,2.95774928284964e-16,"CD4+ naive T"
"CD4+ naive T.ICAM2",2.10751527680076e-20,0.808018962534426,0.204,0.107,5.15898664608059e-16,"CD4+ naive T"
"CD4+ naive T.SAMD9",3.35953813312057e-20,0.726568463303094,0.224,0.123,8.22381339606585e-16,"CD4+ naive T"
"CD4+ naive T.SRP9",6.21724839592597e-20,0.561081788611551,0.303,0.182,1.52192023483872e-15,"CD4+ naive T"
"CD4+ naive T.PSMB9",1.46273584121105e-19,0.608696323149938,0.301,0.184,3.58063106570053e-15,"CD4+ naive T"
"CD4+ naive T.ITGAL",1.6832016844981e-19,0.836624396748399,0.174,0.086,4.1203094034829e-15,"CD4+ naive T"
"CD4+ naive T.C12orf57",2.62592542683337e-19,0.530873235602634,0.375,0.245,6.42800285234539e-15,"CD4+ naive T"
"CD4+ naive T.FLNA",2.65829632598805e-19,0.632474722879523,0.196,0.102,6.50724357638614e-15,"CD4+ naive T"
"CD4+ naive T.FMNL1",3.36954131201981e-19,0.758313489214467,0.174,0.087,8.2483001776933e-15,"CD4+ naive T"
"CD4+ naive T.IFIT3",4.07075871874146e-19,1.7251499587712,0.068,0.018,9.96481026760723e-15,"CD4+ naive T"
"CD4+ naive T.ISG20",5.74839441908649e-19,0.529249925555649,0.349,0.224,1.40714946984818e-14,"CD4+ naive T"
"CD4+ naive T.EPSTI1",7.59087955544058e-19,0.979594977171282,0.143,0.066,1.8581714063763e-14,"CD4+ naive T"
"CD4+ naive T.ELOB",2.1923771466592e-18,0.513540720057292,0.331,0.21,5.36672001730705e-14,"CD4+ naive T"
"CD4+ naive T.MMP9",3.12196279380598e-18,0.979991090619293,0.116,0.048,7.64225272295766e-14,"CD4+ naive T"
"CD4+ naive T.CD82",5.31471418795727e-18,1.62839345379959,0.076,0.024,1.30098888607006e-13,"CD4+ naive T"
"CD4+ naive T.SYNE1",6.79637513674532e-18,0.566226579669818,0.27,0.162,1.66368466972389e-13,"CD4+ naive T"
"CD4+ naive T.MRFAP1L1",2.06844412789742e-17,0.876123409598196,0.16,0.081,5.06334438068009e-13,"CD4+ naive T"
"CD4+ naive T.POLR2L",2.1441721923813e-17,0.52723246419356,0.247,0.145,5.24871910973018e-13,"CD4+ naive T"
"CD4+ naive T.AC004687.1",3.97054354547025e-17,1.60781938368427,0.071,0.022,9.71949354495663e-13,"CD4+ naive T"
"CD4+ naive T.C14orf119",4.29797967853621e-17,1.00904267534948,0.121,0.054,1.05210244550888e-12,"CD4+ naive T"
"CD4+ naive T.TAGLN2",5.5663375980444e-17,0.563269444926709,0.247,0.145,1.36258378062529e-12,"CD4+ naive T"
"CD4+ naive T.SIGIRR",5.94504619099961e-17,0.614384787282406,0.214,0.122,1.4552878570948e-12,"CD4+ naive T"
"CD4+ naive T.DBP",7.20417315784272e-17,1.26638567458075,0.084,0.03,1.76350954730832e-12,"CD4+ naive T"
"CD4+ naive T.ROMO1",8.13875163187346e-17,0.65708402112108,0.206,0.116,1.9922850119663e-12,"CD4+ naive T"
"CD4+ naive T.LST1",8.8528893392767e-17,1.33585781397248,0.083,0.03,2.16709878136154e-12,"CD4+ naive T"
"CD4+ naive T.BRI3",3.86520975321689e-16,0.541488784232043,0.204,0.114,9.46164695489963e-12,"CD4+ naive T"
"CD4+ naive T.SELENOS",4.37847964744643e-16,1.13381046972159,0.087,0.033,1.07180803289841e-11,"CD4+ naive T"
"CD4+ naive T.TES",4.43687725779694e-16,0.541229840336279,0.21,0.118,1.08610318393611e-11,"CD4+ naive T"
"CD4+ naive T.ITGB7",5.58627485297182e-16,0.852383451081754,0.108,0.046,1.36746422125897e-11,"CD4+ naive T"
"CD4+ naive T.C1orf162",6.11842930493317e-16,0.547909289545988,0.262,0.162,1.49773030955459e-11,"CD4+ naive T"
"CD4+ naive T.AC138123.1",6.30893837796916e-16,0.514499803436592,0.252,0.151,1.54436502554307e-11,"CD4+ naive T"
"CD4+ naive T.YPEL3",7.04007834401839e-16,0.521345763878039,0.216,0.124,1.72334077783226e-11,"CD4+ naive T"
"CD4+ naive T.GABARAPL2",7.62488012413684e-16,0.678147208058558,0.21,0.122,1.86649440558746e-11,"CD4+ naive T"
"CD4+ naive T.S1PR1",8.52801809179481e-16,0.777757345250144,0.152,0.078,2.08757354869045e-11,"CD4+ naive T"
"CD4+ naive T.EIF2AK2",9.18602903157424e-16,0.699655636071306,0.174,0.094,2.24864804663906e-11,"CD4+ naive T"
"CD4+ naive T.DOK2",9.4482055013735e-16,0.958537184310367,0.103,0.044,2.31282622468122e-11,"CD4+ naive T"
"CD4+ naive T.RGL4",9.64534972811065e-16,0.91209909408058,0.122,0.057,2.36108515994421e-11,"CD4+ naive T"
"CD4+ naive T.SLC40A1",1.01637355839057e-15,1.05154220868967,0.102,0.043,2.48798083358427e-11,"CD4+ naive T"
"CD4+ naive T.ERH",1.01682203372231e-15,0.609261284798587,0.25,0.153,2.48907865634885e-11,"CD4+ naive T"
"CD4+ naive T.FBLN5",1.03134722355879e-15,1.46000377529654,0.074,0.026,2.52463486854956e-11,"CD4+ naive T"
"CD4+ naive T.TEX264",1.34472372145574e-15,0.820265900423825,0.119,0.055,3.2917491977515e-11,"CD4+ naive T"
"CD4+ naive T.PCSK1N",2.22367042452244e-15,2.03286604596473,0.045,0.01,5.44332283218847e-11,"CD4+ naive T"
"CD4+ naive T.NUAK2",3.16976283400198e-15,1.66858951264095,0.056,0.016,7.75926244135345e-11,"CD4+ naive T"
"CD4+ naive T.ESYT1",3.81645115286749e-15,0.88114313700225,0.125,0.06,9.34229077710433e-11,"CD4+ naive T"
"CD4+ naive T.HMGN2",5.54684145951971e-15,0.628173732509578,0.196,0.112,1.35781132087583e-10,"CD4+ naive T"
"CD4+ naive T.OPTN",6.07379265687241e-15,0.72537916172737,0.169,0.094,1.4868037044758e-10,"CD4+ naive T"
"CD4+ naive T.RHOG",6.75017227943735e-15,0.607828248917346,0.186,0.105,1.65237467228347e-10,"CD4+ naive T"
"CD4+ naive T.CBR1",9.16277969123752e-15,1.28888613868064,0.081,0.031,2.24295684061803e-10,"CD4+ naive T"
"CD4+ naive T.AC068631.3",1.01040938791608e-14,0.932648187843827,0.095,0.04,2.47338114067977e-10,"CD4+ naive T"
"CD4+ naive T.UBTF",1.03199924393164e-14,0.536135495647275,0.258,0.163,2.52623094922025e-10,"CD4+ naive T"
"CD4+ naive T.RGS19",1.03481785487011e-14,0.838500066514773,0.115,0.053,2.53313062693654e-10,"CD4+ naive T"
"CD4+ naive T.BRK1",1.49339489816385e-14,0.571766742740213,0.233,0.144,3.6556813712153e-10,"CD4+ naive T"
"CD4+ naive T.IMP3",1.51366800185247e-14,0.57494191389254,0.22,0.131,3.70530790173467e-10,"CD4+ naive T"
"CD4+ naive T.IRF7",1.91831492147168e-14,0.973916616332436,0.095,0.041,4.69584309627053e-10,"CD4+ naive T"
"CD4+ naive T.CEACAM8",2.21142668114047e-14,1.17925807062455,0.079,0.031,5.41335137276376e-10,"CD4+ naive T"
"CD4+ naive T.ITGB1",2.35852594940795e-14,1.01210937692336,0.145,0.078,5.77343567155572e-10,"CD4+ naive T"
"CD4+ naive T.EPHA1",2.75659526373456e-14,1.37734704146654,0.059,0.018,6.74786954609584e-10,"CD4+ naive T"
"CD4+ naive T.IFIT2",2.76775946703334e-14,1.6621025806432,0.056,0.017,6.77519839935092e-10,"CD4+ naive T"
"CD4+ naive T.PADI4",3.13127940093668e-14,0.821925485131389,0.127,0.064,7.66505884555289e-10,"CD4+ naive T"
"CD4+ naive T.AL034397.3",3.4984667762425e-14,1.24383011713037,0.083,0.034,8.56389682156402e-10,"CD4+ naive T"
"CD4+ naive T.COX17",3.67286550218687e-14,0.705524348704115,0.146,0.077,8.99080746280325e-10,"CD4+ naive T"
"CD4+ naive T.EIF5A",4.1666088556866e-14,0.673566286507412,0.138,0.071,1.01994418178352e-09,"CD4+ naive T"
"CD4+ naive T.LSM3",4.67764314579046e-14,0.829754616054215,0.126,0.063,1.14504026565805e-09,"CD4+ naive T"
"CD4+ naive T.IRF2",5.43091075111662e-14,0.626066856242045,0.178,0.101,1.32943264276584e-09,"CD4+ naive T"
"CD4+ naive T.PPP1R18",5.53499547455725e-14,0.524244802280163,0.19,0.11,1.35491154221687e-09,"CD4+ naive T"
"CD4+ naive T.PYGL",5.5721910519846e-14,1.44488974340642,0.062,0.02,1.36401664761531e-09,"CD4+ naive T"
"CD4+ naive T.RETN",5.62639437432207e-14,0.66870640540623,0.13,0.066,1.3772850788903e-09,"CD4+ naive T"
"CD4+ naive T.PRDX5",5.79309277296479e-14,0.616197852509257,0.154,0.083,1.41809117989405e-09,"CD4+ naive T"
"CD4+ naive T.PLAAT2",1.37107743031201e-13,5.99062242865595,0.021,0,3.35626044166077e-09,"CD4+ naive T"
"CD4+ naive T.MAD2L1BP",1.75617123942088e-13,1.55021895501352,0.053,0.016,4.29893157697838e-09,"CD4+ naive T"
"CD4+ naive T.ZBTB7A",1.85966712283091e-13,0.712191390376444,0.137,0.071,4.55227914997779e-09,"CD4+ naive T"
"CD4+ naive T.GBP5",2.14770915691318e-13,0.67949216763807,0.18,0.106,5.25737724520778e-09,"CD4+ naive T"
"CD4+ naive T.FERMT3",2.33190572298642e-13,0.536908899332383,0.162,0.09,5.70827201929847e-09,"CD4+ naive T"
"CD4+ naive T.CARD16",2.68182107236665e-13,0.909532088575868,0.123,0.063,6.56482980304633e-09,"CD4+ naive T"
"CD4+ naive T.MRPS18B",3.4401055507118e-13,0.525974903932993,0.158,0.088,8.42103437758741e-09,"CD4+ naive T"
"CD4+ naive T.IRF1",3.52675034272116e-13,0.655788348527153,0.241,0.157,8.63313216394714e-09,"CD4+ naive T"
"CD4+ naive T.CCDC107",4.6127074796092e-13,1.03718179485672,0.089,0.039,1.12914466393354e-08,"CD4+ naive T"
"CD4+ naive T.SHISA5",6.45897823611103e-13,0.586079725357601,0.19,0.115,1.58109328241762e-08,"CD4+ naive T"
"CD4+ naive T.IFI35",7.39470632057974e-13,1.18033146679661,0.078,0.033,1.81015016021471e-08,"CD4+ naive T"
"CD4+ naive T.BIN1",7.63613080078468e-13,0.520959885946319,0.19,0.113,1.86924845872408e-08,"CD4+ naive T"
"CD4+ naive T.HDAC1",7.9019915040587e-13,0.532424537547937,0.193,0.115,1.93432850027853e-08,"CD4+ naive T"
"CD4+ naive T.TRAT1",9.8592378521189e-13,0.587155158504944,0.187,0.113,2.41344283382019e-08,"CD4+ naive T"
"CD4+ naive T.AC011468.3",1.25283999982697e-12,0.877232674618945,0.081,0.034,3.06682703557643e-08,"CD4+ naive T"
"CD4+ naive T.MYO1F",1.29000215649301e-12,1.11191731572213,0.081,0.034,3.15779627887925e-08,"CD4+ naive T"
"CD4+ naive T.GPR174",1.46798005062366e-12,0.74090804769467,0.115,0.058,3.59346836592166e-08,"CD4+ naive T"
"CD4+ naive T.SUSD3",1.50080207357542e-12,0.62623958592059,0.155,0.088,3.67381339590527e-08,"CD4+ naive T"
