,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Deptor,9.71791679600206e-196,1.04271689090515,0.686,0.277,1.59509886289578e-191
Arl5a,5.57032663641249e-194,1.0384763039745,0.624,0.23,9.14313414100746e-190
Nnt,3.48449960526808e-192,1.26104714469805,0.509,0.165,5.71945765208703e-188
Fasn,1.79514434575225e-189,1.06133298600422,0.77,0.36,2.94654992911774e-185
Cxadr,1.02695967884059e-179,1.13837314644881,0.537,0.186,1.68565161684894e-175
Aldh1b1,2.0012559508416e-170,1.00188270217631,0.576,0.218,3.2848615177114e-166
Sox9,2.78201135823835e-169,1.70812030596023,0.311,0.073,4.56639344341243e-165
Stra6l,1.25669434242032e-168,1.17453636549997,0.475,0.159,2.06273809364871e-164
Atp1b1,6.14891281125309e-162,1.3921082766648,0.391,0.117,1.00928254883908e-157
Ak4,8.04336823239344e-158,1.13189426355426,0.405,0.123,1.32023846166506e-153
Dsg2,9.99338276751542e-158,1.11121350505372,0.469,0.161,1.64031384745998e-153
Pvrl3,3.15421635338845e-156,1.26558995938282,0.397,0.121,5.17733072245181e-152
Alcam,3.17563391666303e-150,1.26176129950717,0.38,0.117,5.2124855108107e-146
Sorbs2,6.99673707400077e-150,1.21570915679497,0.408,0.132,1.14844442332649e-145
Sec61a1,1.55092384187422e-149,1.0672598800734,0.492,0.182,2.54568639405235e-145
Abca8a,4.07908182969364e-143,1.07261771792314,0.45,0.158,6.69540491525915e-139
Ero1lb,1.97879822463195e-142,1.30399851697694,0.353,0.106,3.24799940591089e-138
Rhou,1.43184102857053e-140,1.09757205080205,0.42,0.142,2.35022386429568e-136
Jade1,1.38804926904013e-136,1.17571280568936,0.357,0.11,2.27834407020247e-132
Cdh1,9.80548037323203e-133,1.25704173298857,0.297,0.081,1.60947154846231e-128
Larp1,2.37693216201963e-130,1.01556238869975,0.438,0.16,3.90149645073902e-126
Camk1d,3.14264075666939e-129,1.03749946783473,0.408,0.143,5.15833053799713e-125
Sgpl1,3.27473863480495e-124,1.00537509006042,0.389,0.134,5.37515599516885e-120
Slc39a14,3.28315408236842e-123,1.10705641521232,0.351,0.115,5.38896911079952e-119
Cldn1,5.98752455501662e-121,1.15237759126113,0.354,0.118,9.82792280460428e-117
Hykk,5.89228666806247e-119,1.08909402559996,0.337,0.109,9.67159933695773e-115
Slc30a10,1.67582055764369e-117,1.01952483668051,0.369,0.128,2.75069186331635e-113
Cul3,3.49198234065336e-117,1.28428193502712,0.296,0.089,5.73173981394843e-113
Slc16a1,1.24990112605742e-111,1.06565977013918,0.349,0.122,2.05158770831065e-107
Foxq1,2.81512095019246e-111,1.21587242583339,0.231,0.059,4.6207395276459e-107
Plxna2,2.57592846901692e-109,1.03988613483958,0.259,0.073,4.22812898904438e-105
Ttyh2,2.38872246703418e-107,1.02181029311743,0.346,0.123,3.9208490573899e-103
Irf6,4.23719007416424e-102,1.20360246253964,0.24,0.067,6.95492378773319e-98
Tfrc,7.55671913361096e-101,1.14514168229074,0.276,0.088,1.2403598785909e-96
Nox4,1.91827737758984e-98,1.04294109753598,0.26,0.079,3.14866048757596e-94
Larp4b,2.18364407412977e-96,1.03930351782362,0.29,0.098,3.5842333832766e-92
Bcl6,2.31031242383933e-95,1.13374350140934,0.279,0.093,3.79214681248987e-91
Lrrc3,2.11671028222766e-91,1.01339396066055,0.279,0.095,3.47436825724848e-87
Acaca,5.08034231374487e-91,1.14145515809531,0.262,0.086,8.33887387378084e-87
Tmem259,3.80881997154698e-87,1.12650039930889,0.253,0.084,6.25179710129721e-83
Slc22a7,5.71829426871026e-84,1.0084185738563,0.262,0.089,9.38600821266102e-80
Met,5.35977747293913e-83,1.11314068870347,0.24,0.078,8.79753874408229e-79
Smoc1,7.13351613379504e-83,1.0203101419115,0.265,0.093,1.17089533820112e-78
Reps2,4.1148656910974e-81,1.17698856907466,0.2,0.058,6.75414054536728e-77
Slco1a4,1.56407086653295e-79,1.17306651188642,0.21,0.065,2.56726592032718e-75
Rfwd2,7.64518058018656e-79,1.03697127442725,0.235,0.078,1.25487994043182e-74
Atp8b1,1.17976171363987e-73,1.02253625347208,0.254,0.093,1.93646087676848e-69
Rap2c,9.20992631388812e-73,1.02499494933327,0.22,0.073,1.5117173051616e-68
Pm20d1,2.03013490601915e-71,1.03008664769553,0.235,0.084,3.33226343473984e-67
