pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0875	0.0875	0.176694268938498	0.818181818181818	1.4154600455412	3	IFI44L MX1 ISG15
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0875	0.0875	0.176694268938498	0.818181818181818	1.4154600455412	3	IFI44L MX1 ISG15
