,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Agt,3.53564700006501e-38,1.33981973051867,0.644,0.496,5.80341098590671e-34
Rpl37rt,3.93029952606672e-38,-0.935277182213804,0.52,0.797,6.45119364208592e-34
Fasn,4.72459571578551e-38,-1.88599537330333,0.15,0.45,7.75495140789034e-34
Dynll2,1.17221920593605e-37,-1.13415227055214,0.298,0.629,1.92408060462343e-33
Ctnnb1,1.34071063376284e-37,-2.120397811532,0.085,0.377,2.20064243425833e-33
Serpinf1,1.83508909428266e-37,1.2983259855724,0.65,0.514,3.01211523935556e-33
Acadsb,1.86349309418395e-37,-1.75307619554752,0.079,0.379,3.05873756479353e-33
Dpys,2.32393705948982e-37,-1.10556495115074,0.245,0.583,3.81451028944659e-33
Myo1b,2.44226419379916e-37,-1.6430570921067,0.111,0.417,4.00873244770194e-33
Mup21,2.93315038900669e-37,1.43605403275495,0.603,0.398,4.81447304851557e-33
Canx,3.98525332928495e-37,-1.15550301703319,0.292,0.613,6.54139481468832e-33
Pank1,9.50897294159644e-37,-1.22005492826483,0.231,0.552,1.56080281863364e-32
Ppp1r3c,1.33794299998416e-36,-2.5784846927881,0.047,0.322,2.19609964017399e-32
Ptges3,1.81412046203197e-36,-1.49307713997995,0.16,0.471,2.97769732637928e-32
Rpl38,1.84875647256325e-36,-0.747987575202103,0.628,0.872,3.03454887406533e-32
Slc25a15,3.20188602496062e-36,-1.27216903421678,0.196,0.515,5.25557572137036e-32
Lasp1,3.619905855307e-36,-2.11969958816588,0.081,0.369,5.94171347090092e-32
Pcbp2,4.79517884382709e-36,-1.05308042306433,0.263,0.6,7.87080655425779e-32
Slc25a13,6.87158600384048e-36,-1.56912878107791,0.138,0.444,1.12790212667038e-31
Amy1,6.97452972685152e-36,1.98199015824466,0.403,0.214,1.14479930936541e-31
Chp1,8.49529204397367e-36,-1.56451361402681,0.128,0.428,1.39441723609784e-31
F11r,1.01699831571457e-35,-2.08751799459435,0.095,0.378,1.66930103541389e-31
Tgoln1,2.44984547969277e-35,-1.7797253867042,0.093,0.383,4.02117637036771e-31
Ehhadh,2.75658111550368e-35,-1.63125120714172,0.136,0.431,4.52465224298774e-31
Fn1,3.21184504830067e-35,-1.21291516764819,0.322,0.59,5.27192246228071e-31
Stard10,1.20232016227791e-34,-0.812613409174904,0.605,0.794,1.97348831436295e-30
Cth,1.28455812459806e-34,-1.01842921873021,0.532,0.749,2.10847370571526e-30
Hal,5.11996241068036e-34,-1.36361790703478,0.215,0.505,8.40390630089075e-30
Sdha,1.07526498023309e-33,-0.91234059289301,0.358,0.673,1.76493993855459e-29
Celf1,1.41007337993859e-33,-2.60784360570695,0.042,0.296,2.31449444583121e-29
Larp1b,2.63117632559794e-33,-2.55536063884346,0.038,0.29,4.31881282083645e-29
Amfr,2.84323487867037e-33,-1.47077970837255,0.142,0.429,4.66688572984955e-29
Fetub,3.66765940845243e-33,1.41843841277104,0.542,0.38,6.02009615303382e-29
Pabpn1,4.35145740756026e-33,-2.79933409016844,0.053,0.305,7.14248218876942e-29
Glud1,4.64318401093572e-33,-0.831332755614763,0.451,0.752,7.62132223554988e-29
Eif3a,7.7289223676078e-33,-1.73612644716569,0.095,0.367,1.26862531741914e-28
Cyb5b,1.28015903294261e-32,-1.18528375664725,0.235,0.535,2.10125303667199e-28
Cpn2,1.97973534418773e-32,-1.6530462724708,0.099,0.368,3.24953759394974e-28
Man2a1,2.5966656155946e-32,-1.69976732444284,0.097,0.369,4.26216694143697e-28
Mtpn,2.78386441780089e-32,-1.86338949867787,0.079,0.339,4.56943505537838e-28
Irf2bp2,2.89172809672194e-32,-2.64713819863662,0.042,0.29,4.74648249795939e-28
Onecut2,5.0065223216792e-32,-2.30518846109507,0.038,0.285,8.21770573880424e-28
Aldh1a1,5.48004785821678e-32,-1.10352832993654,0.534,0.739,8.99495055447702e-28
Rnf149,5.48852299171501e-32,-1.48953486782582,0.144,0.423,9.00886163860101e-28
Ogdh,5.48904997202457e-32,-2.1044801934541,0.049,0.302,9.00972662408113e-28
Ptms,6.9021460958883e-32,-0.792465083874133,0.401,0.7,1.13291826017911e-27
4931406C07Rik,7.37556774092323e-32,-1.39283741730079,0.156,0.439,1.21062568899514e-27
Elovl2,8.10582123314444e-32,-1.33509846477271,0.229,0.508,1.33048949720833e-27
Papss2,8.23542396152795e-32,-2.84227653379082,0.04,0.279,1.3517624890452e-27
Gpt2,1.00684097702344e-31,-1.18604256535321,0.194,0.483,1.65262877968627e-27
Deptor,1.21147168825956e-31,-1.601458187375,0.095,0.365,1.98850962910925e-27
Paqr9,1.25543671416803e-31,-2.08024302261386,0.113,0.372,2.06067382263541e-27
Slc7a2,1.27114881600684e-31,-1.43643365143137,0.123,0.402,2.08646366659363e-27
Rpl28,1.38044160764405e-31,-0.805172662189501,0.47,0.756,2.26585685478695e-27
Serbp1,1.47335783166085e-31,-1.20986591587708,0.204,0.497,2.41836954488813e-27
Rarres2,2.96912373343286e-31,0.833434935700198,0.767,0.71,4.87351969605669e-27
Actg1,3.28173540478284e-31,-1.10219786855911,0.267,0.572,5.38664049341056e-27
Copa,3.49615761989351e-31,-1.74597828206538,0.077,0.34,5.73859311729321e-27
Csde1,3.83799116676149e-31,-1.5326464950681,0.113,0.386,6.2996787011223e-27
Abat,3.94245397069449e-31,-1.54126106185046,0.101,0.372,6.47114394749794e-27
Xiap,4.23094497380439e-31,-2.6224155064647,0.038,0.277,6.94467308000253e-27
Adipor2,4.48815922281754e-31,-1.29843607017967,0.202,0.486,7.36686454833272e-27
Tmem56,5.07160023320103e-31,-1.59820772062114,0.132,0.402,8.32452462277618e-27
Arl5a,7.22955352029193e-31,-1.8210384325998,0.061,0.315,1.18665891482072e-26
2900097C17Rik,8.75404227449198e-31,-2.3802761198533,0.051,0.296,1.43688849893511e-26
Dapk1,9.11490371179144e-31,-3.03772348264764,0.02,0.248,1.49612029525345e-26
Sfxn1,9.91091876524076e-31,-1.18166551015471,0.18,0.465,1.62677820612662e-26
Aplp2,1.03458358014952e-30,-1.06216027656034,0.245,0.549,1.69816548845742e-26
Hsd17b11,1.30550901908762e-30,-1.87126833834316,0.089,0.344,2.14286250393043e-26
Klf9,1.56073914701796e-30,-2.45762535306664,0.034,0.269,2.56179723591527e-26
Etnppl,1.7500768189928e-30,-1.61545106857718,0.097,0.357,2.87257609069479e-26
Aldh1l1,2.12899805746455e-30,-0.850210321135527,0.419,0.695,3.49453741152231e-26
Tmem176a,2.25718284137332e-30,1.39173230489248,0.522,0.362,3.70493991583018e-26
Cxcl12,2.25741547156831e-30,-1.51423486029844,0.148,0.426,3.70532175503222e-26
Rora,2.30517613197876e-30,-1.85463847296279,0.055,0.302,3.78371610302993e-26
Caprin1,2.47998164494255e-30,-1.33242735908479,0.134,0.411,4.07064187200871e-26
Rsrp1,2.54312713740595e-30,-1.95731086153375,0.105,0.362,4.17428888333813e-26
Dhcr24,2.79480127944951e-30,-1.19588998197036,0.231,0.51,4.58738682008842e-26
Cd164,3.14985753767215e-30,-1.22981392555602,0.18,0.465,5.17017616233507e-26
Rab1,5.64957744945097e-30,-1.22206323979537,0.188,0.473,9.27321642552882e-26
Eef2,5.95184246273012e-30,-0.746849270970509,0.498,0.771,9.76935421832521e-26
Gnb2l1,7.82693316078994e-30,-0.936469383369932,0.294,0.592,1.28471280901206e-25
Sema4g,8.46087936483633e-30,-2.17649891518837,0.053,0.291,1.38876873894424e-25
Idh1,8.66824914944523e-30,-0.876877604255775,0.419,0.691,1.42280641538994e-25
Hnrnpu,1.00835142271197e-29,-1.42234999189831,0.13,0.4,1.65510802523942e-25
Gls2,1.01158098556453e-29,-1.21795462407712,0.249,0.519,1.66040902970563e-25
Mbnl1,1.03888754539358e-29,-2.40628104876386,0.049,0.286,1.70523001700903e-25
Ywhaz,1.30697553205195e-29,-1.93120781998095,0.055,0.296,2.14526963831007e-25
Sdc4,1.34482426288468e-29,-1.07422090776116,0.223,0.507,2.20739454509892e-25
Slc25a23,2.1370529505721e-29,-1.97002476603606,0.061,0.302,3.50775871306904e-25
Klkb1,3.36836586520483e-29,-1.27369912176743,0.15,0.427,5.5288357311472e-25
Crot,3.93958398784377e-29,-0.853987882994078,0.383,0.676,6.46643315764676e-25
Mup5,4.11292997716369e-29,1.80998045909756,0.298,0.136,6.75096326451649e-25
Gabarapl1,4.39684202026848e-29,-1.14429201360603,0.17,0.447,7.21697649206868e-25
Iqgap2,4.63238151722275e-29,-1.52946588653359,0.073,0.322,7.60359102236942e-25
Abca1,6.22241842162746e-29,-1.77408003771115,0.085,0.331,1.02134775972593e-24
Rps14,7.59583027975725e-29,-0.687044218266502,0.715,0.911,1.24677958211936e-24
Rad23b,9.78012053538912e-29,-1.1181533367474,0.17,0.452,1.60530898467877e-24
Proc,1.03403050894731e-28,1.30765917690705,0.605,0.49,1.69725767738612e-24
Hnrnpab,1.29149898388594e-28,-1.47973562033309,0.113,0.37,2.11986643215038e-24
Abcd3,2.04401797905764e-28,-1.06345294444617,0.3,0.571,3.35505111082521e-24
Nab1,2.10268090886345e-28,-2.00357028544493,0.061,0.297,3.45134044380846e-24
Hnf4a,2.44074857791753e-28,-1.30711507871552,0.111,0.37,4.00624471579383e-24
Sel1l,2.47203557378427e-28,-1.64215702855487,0.075,0.321,4.0575991908095e-24
Tmem106b,2.95584872432218e-28,-1.95939049852468,0.075,0.312,4.85173009610243e-24
Srsf5,3.24021493261161e-28,-1.42861465632216,0.132,0.393,5.31848879038869e-24
Ywhab,3.52589390534898e-28,-1.51169561464752,0.111,0.369,5.78740225623982e-24
Prkd3,3.54484676056786e-28,-2.83040142225004,0.024,0.239,5.81851147279609e-24
Etnk2,4.19832700359962e-28,-1.09304669064894,0.172,0.445,6.89113394370841e-24
Slc25a25,4.80797238491623e-28,-1.73349708293437,0.065,0.304,7.8918058726015e-24
Apoa4,5.34253021529682e-28,1.23623727232286,0.607,0.448,8.76922909538821e-24
Ptp4a2,5.484723213059e-28,-1.54323883599,0.103,0.356,9.00262468191504e-24
Pid1,7.36198043116683e-28,-1.58388035692354,0.083,0.326,1.20839546797172e-23
Ghr,7.69128050285954e-28,-0.846522889334945,0.421,0.675,1.26244678173936e-23
Cyp2d26,1.03941829245123e-27,0.997448768742827,0.715,0.615,1.70610118522945e-23
Vcp,1.10375882702337e-27,-0.90625135351024,0.261,0.563,1.81170973867616e-23
Ddx17,1.10488570104912e-27,-2.96103231975423,0.034,0.248,1.81355938970203e-23
Cebpa,1.11969961967939e-27,-1.091569250722,0.239,0.511,1.83787495574174e-23
Pdcd4,1.52672002767374e-27,-1.29042248805162,0.119,0.375,2.50595825342368e-23
Hes1,1.90748365063991e-27,-2.39115353003596,0.075,0.308,3.13094366416035e-23
Aes,1.92376351462004e-27,-0.78669313598005,0.405,0.679,3.15766543289733e-23
Scp2,2.61733680101893e-27,-0.476705010466103,0.978,0.952,4.29609662519247e-23
Abcb11,3.35089614109145e-27,-1.26373360999382,0.132,0.39,5.5001609259875e-23
Hdgf,3.77076879151072e-27,-1.25191542722289,0.16,0.419,6.1893398943857e-23
Ptma,4.10408542303915e-27,-0.636460450685934,0.534,0.833,6.73644581337646e-23
Wdr26,4.39676882502013e-27,-2.21945367558443,0.042,0.261,7.21685634938804e-23
Nucks1,5.9444782760832e-27,-1.65805973339744,0.075,0.309,9.75726664236297e-23
Lpgat1,7.85554111479161e-27,-1.67754404654402,0.065,0.294,1.2894085185819e-22
Rps10,8.60214373147244e-27,-0.876910735126526,0.383,0.663,1.41195587208389e-22
Col18a1,2.06486982428308e-26,-1.06510680073238,0.239,0.505,3.38927732957825e-22
Paics,2.16376595428166e-26,-1.35251152335584,0.132,0.38,3.55160543735791e-22
Bhmt2,2.24076151973262e-26,-0.878361166471712,0.267,0.556,3.67798595848912e-22
Hsp90b1,2.53480241410176e-26,-0.810199337534372,0.524,0.721,4.16062468250663e-22
Pigr,2.58846638444719e-26,-1.13425650645313,0.449,0.622,4.24870872343162e-22
Ddx6,3.19648137989272e-26,-2.27449033553586,0.04,0.252,5.24670453695591e-22
Raph1,3.75658362050186e-26,-2.41639184732255,0.038,0.246,6.16605635469175e-22
Mcfd2,3.79605111128471e-26,-1.28322373125807,0.152,0.406,6.23083829406272e-22
Ubqln1,4.07482344328146e-26,-1.71468473768735,0.083,0.311,6.68841519980219e-22
Acsl1,6.07362750493406e-26,-0.995344497370884,0.381,0.607,9.96925218659877e-22
Nudt7,7.04747772933389e-26,-0.785006430063097,0.368,0.637,1.15677299449287e-21
Rps12,7.57441847513232e-26,-0.946800244170652,0.34,0.599,1.24326504850822e-21
