,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Cat,1.29481082344471e-225,0.722123029920856,0.989,0.852,2.12530248560214e-221
Gls2,5.80870334582209e-225,0.907320490421172,0.89,0.419,9.53440567183238e-221
C3,6.23019956130573e-223,0.656961287172572,0.979,0.591,1.02262495599272e-218
C1s1,4.10557653068846e-221,0.99143981751772,0.812,0.352,6.73889331747203e-217
Sfxn1,8.0168863072168e-217,0.959201669774163,0.827,0.367,1.31589171846657e-212
Abcb11,3.71012629057288e-215,1.06013539005746,0.737,0.296,6.08980129334633e-211
Slc2a2,6.59436641913979e-214,1.01795186564982,0.777,0.33,1.0823993040376e-209
Sepp1,3.17792063321477e-213,0.394081167318039,1,0.992,5.21623892735872e-209
St6gal1,4.52694645374104e-212,1.42238947258751,0.474,0.136,7.43052990917054e-208
Col18a1,8.12976593133985e-212,0.873811878717534,0.884,0.404,1.33441977997012e-207
Slc25a15,9.47362865895954e-212,0.977527365862153,0.86,0.418,1.55500140808162e-207
Serpina3k,1.21250810092822e-211,0.728284977074269,0.984,0.863,1.99021079686358e-207
Slc38a4,1.92392696892158e-209,0.871473894401686,0.938,0.513,3.15793372678788e-205
Apon,2.03730237810259e-209,0.843024219736657,0.949,0.524,3.3440281234176e-205
Qsox1,1.09477802639737e-208,0.894365845474913,0.868,0.4,1.79696865252864e-204
Cfi,2.50879250416275e-205,0.864505599778787,0.908,0.484,4.11793201633274e-201
Igfbp4,6.28606241557409e-205,0.684711324744958,0.993,0.784,1.03179428489233e-200
Ptprf,9.65010080276686e-205,1.11012244422382,0.618,0.219,1.58396754576615e-200
Gclc,5.9197821489207e-204,0.953882934153773,0.842,0.399,9.71673041923844e-200
Serpind1,8.78252079301054e-204,0.909149657958677,0.807,0.355,1.44156296296475e-199
Mat1a,4.01272507969904e-203,0.689904408718867,0.981,0.802,6.586486945818e-199
Tat,9.33075078770202e-203,0.779123603331099,0.973,0.712,1.53154943429341e-198
C8a,9.46520265216945e-203,0.972410107423843,0.78,0.344,1.55361836332709e-198
Fads1,9.51997655573658e-203,1.09679334865136,0.717,0.303,1.5626089518586e-198
Sdc4,2.08125852584795e-198,0.897241220824484,0.854,0.413,3.41617774432683e-194
Cmah,7.33643582812285e-197,1.24868306667687,0.521,0.168,1.20420257682808e-192
Abat,8.86573432328685e-197,1.07287046606248,0.69,0.284,1.4552216318243e-192
Rnr2,1.4474930948546e-196,0.685042492595163,0.991,0.656,2.37591516589434e-192
Deptor,9.71791679600206e-196,1.04271689090515,0.686,0.277,1.59509886289578e-191
Arl5a,5.57032663641249e-194,1.0384763039745,0.624,0.23,9.14313414100746e-190
Ppp1r3b,3.88796027592477e-193,0.726504450034694,0.752,0.334,6.38169799690292e-189
Nnt,3.48449960526808e-192,1.26104714469805,0.509,0.165,5.71945765208703e-188
Gjb2,1.87726989262159e-191,0.984842774511576,0.752,0.335,3.08135080174908e-187
Alb,1.11515826982148e-190,0.629566270724802,0.986,0.906,1.83042078408498e-186
Ahsg,3.47191785195852e-190,0.618176815934241,0.985,0.829,5.69880596220472e-186
Herpud1,1.15395168689908e-189,0.888042916071943,0.886,0.477,1.89409629887615e-185
Fasn,1.79514434575225e-189,1.06133298600422,0.77,0.36,2.94654992911774e-185
Itih4,5.27051161258559e-188,0.707243220737088,0.959,0.551,8.65101776089799e-184
Ddx3x,5.12700458618632e-187,0.913634392601805,0.749,0.324,8.41546532776622e-183
Trf,1.34096506565709e-186,0.542350131537565,0.986,0.901,2.20106005876955e-182
Crp,4.60086765970186e-186,0.777226555879459,0.951,0.563,7.55186417663463e-182
Sod1,5.20723065725722e-186,0.728485182962001,0.976,0.668,8.54714840082201e-182
Insig1,6.47418372230201e-186,0.835394202171733,0.907,0.487,1.06267251617865e-181
Adipor2,8.22890941816535e-186,0.863109729637701,0.835,0.39,1.35069319189766e-181
Hspa5,9.80081429315627e-186,0.706783187010897,0.988,0.673,1.60870565807867e-181
Srebf1,2.10903712396179e-183,0.94664224373892,0.692,0.284,3.46177353527088e-179
Tgoln1,6.30163996691157e-182,0.904243614321399,0.707,0.293,1.03435118416886e-177
Hpx,1.44670317038612e-180,0.673090340777013,0.985,0.833,2.37461858387177e-176
Cxadr,1.02695967884059e-179,1.13837314644881,0.537,0.186,1.68565161684894e-175
F9,1.05916573390441e-176,0.972624355477885,0.699,0.302,1.7385146356307e-172
Elovl5,1.62127396400075e-175,0.966317094845436,0.898,0.509,2.66115908451083e-171
Cd164,1.20169833652923e-171,0.84485697589585,0.795,0.374,1.97246764957908e-167
Fgg,2.30518183546918e-171,0.587975486338041,0.984,0.796,3.7837254647391e-167
Tmprss6,4.59125373925433e-171,0.85443013362944,0.759,0.337,7.53608388761205e-167
Aldh1b1,2.0012559508416e-170,1.00188270217631,0.576,0.218,3.2848615177114e-166
Sel1l,6.45316770998418e-170,0.978428710716949,0.615,0.24,1.0592229479168e-165
Ogdh,1.2486580260787e-169,0.973690096539001,0.587,0.222,2.04954728400558e-165
F7,1.45774409013502e-169,0.965021468125904,0.591,0.224,2.39274114954763e-165
Itih3,1.46310456890435e-169,0.73729717587576,0.845,0.423,2.4015398393996e-165
Itih2,2.74277689363996e-169,0.804713753800929,0.844,0.423,4.50199399322063e-165
Neat1,2.74448133839699e-169,0.140035353383875,0.718,0.295,4.50479166884482e-165
Sox9,2.78201135823835e-169,1.70812030596023,0.311,0.073,4.56639344341243e-165
Stra6l,1.25669434242032e-168,1.17453636549997,0.475,0.159,2.06273809364871e-164
Rora,6.47612163719284e-167,0.969909035363093,0.584,0.223,1.06299060552883e-162
Hsd17b6,7.36547907634802e-167,0.932754228206724,0.709,0.322,1.20896973559176e-162
Zfp36l1,9.03313925030727e-167,0.733509076264228,0.93,0.54,1.48269947654543e-162
Rnf149,7.18927477052874e-165,0.842979290896527,0.74,0.335,1.18004756083459e-160
Sdc2,1.22502901401988e-164,0.908265582372432,0.676,0.291,2.01076262361223e-160
F5,7.98238618336796e-164,0.974983384245739,0.604,0.236,1.31022886813802e-159
Lman1,1.82371898637141e-163,0.856716364180703,0.74,0.337,2.99345234423003e-159
COX2,2.53643216876976e-162,0.503471466520925,0.999,0.904,4.16329976181868e-158
Aldh4a1,2.81870241817691e-162,0.838346320104682,0.752,0.341,4.62661814919558e-158
Atp1b1,6.14891281125309e-162,1.3921082766648,0.391,0.117,1.00928254883908e-157
Mttp,1.21117039283102e-161,0.914631990815838,0.629,0.254,1.98801508279283e-157
Scd1,4.00228979228402e-161,0.923934357441795,0.976,0.792,6.569358465055e-157
Il1rap,1.08047832329512e-160,0.972837820695671,0.567,0.217,1.77349711985661e-156
Canx,1.0849195586211e-160,0.737614376781519,0.923,0.524,1.78078696352068e-156
Ubb,4.39591726164712e-160,-2.78151137178868,0.358,0.589,7.21545859326759e-156
Sppl2a,4.46100778876985e-159,0.922740191083903,0.559,0.21,7.32229818448683e-155
Egfr,8.90513560918553e-159,0.927682294922694,0.59,0.232,1.46168895889171e-154
Ugt3a2,3.30270113486075e-158,0.801285823318534,0.723,0.318,5.42105364276044e-154
Ak4,8.04336823239344e-158,1.13189426355426,0.405,0.123,1.32023846166506e-153
Dsg2,9.99338276751542e-158,1.11121350505372,0.469,0.161,1.64031384745998e-153
Surf4,1.53686749207775e-157,0.821518070908617,0.749,0.348,2.52261430149642e-153
Malat1,7.37986528233363e-157,-0.819132508460696,0.997,0.751,1.21133108744224e-152
Pvrl3,3.15421635338845e-156,1.26558995938282,0.397,0.121,5.17733072245181e-152
Ldlr,6.51746478783705e-156,0.983839751914545,0.541,0.202,1.06977667027557e-151
Man2a1,9.49681502084498e-156,0.796815256497536,0.671,0.285,1.5588072175215e-151
Hnf4a,1.43102942674357e-155,0.903204862887821,0.664,0.288,2.3488917010569e-151
Prdx1,5.65806131537381e-155,-1.16385560849213,0.998,0.97,9.28714184305458e-151
Larp1b,1.00763915493272e-153,0.94471069007616,0.558,0.215,1.65393890890657e-149
Myo1b,1.19823887593457e-153,0.821091834341657,0.723,0.33,1.966789290959e-149
Atp2a2,3.1193856735626e-152,0.886673962314188,0.606,0.25,5.12015964458565e-148
Pgrmc1,4.12579160702207e-152,0.595209900258344,0.986,0.784,6.77207434376602e-148
ND3,4.92137854297045e-152,0.454706173629909,0.991,0.688,8.0779507404317e-148
Aldh1a7,6.25614129881164e-152,0.861982106091165,0.712,0.33,1.02688303278694e-147
Abhd17c,9.69028790846487e-151,0.927368583892186,0.553,0.213,1.59056385729542e-146
Ces3b,1.08390790957044e-150,0.810570724717514,0.685,0.3,1.77912644276893e-146
Cluh,1.26120017046751e-150,0.953357493184041,0.578,0.233,2.07013395980538e-146
Aass,1.54667837640451e-150,0.698879983909651,0.862,0.454,2.53871788703037e-146
Dhcr24,3.16584239532903e-150,0.706026341329711,0.843,0.419,5.19641370769307e-146
Alcam,3.17563391666303e-150,1.26176129950717,0.38,0.117,5.2124855108107e-146
Acadsb,3.74856029499736e-150,0.818398550756989,0.674,0.294,6.15288686820866e-146
Cfhr2,4.62730131407132e-150,0.671578480148419,0.938,0.6,7.59525237691667e-146
Sorbs2,6.99673707400077e-150,1.21570915679497,0.408,0.132,1.14844442332649e-145
Sec61a1,1.55092384187422e-149,1.0672598800734,0.492,0.182,2.54568639405235e-145
Gjb1,6.29223367985192e-148,0.683696100208143,0.912,0.53,1.03280723621089e-143
Lrp1,6.43530182306869e-148,0.884094888254365,0.616,0.259,1.0562904412385e-143
Atp5g3,2.23991865292711e-147,0.653057858817698,0.965,0.662,3.67660247691457e-143
Atf5,2.76610025663727e-146,0.743973394914692,0.86,0.465,4.54027696124441e-142
Ppp2r5a,3.68209448044881e-146,0.873165274111228,0.609,0.251,6.04378988020868e-142
Slc6a6,5.49309377510532e-146,0.953295163479009,0.518,0.197,9.01636412245787e-142
Sec63,8.32792218934564e-146,0.831135051006967,0.558,0.219,1.36694514815919e-141
Igf1,1.14167113652049e-145,0.586047797416181,0.98,0.753,1.87393900348473e-141
C8b,2.14123901021754e-145,0.9475199246269,0.542,0.214,3.51462971137107e-141
Rnr1,5.5724214290096e-145,0.725217744402697,0.778,0.381,9.14657253357635e-141
Edem1,2.42718213151551e-143,0.82450948525699,0.655,0.289,3.98397675066957e-139
F11r,2.68305546872889e-143,0.736479246471141,0.664,0.297,4.40396724637159e-139
Rrbp1,3.21714487233479e-143,0.698362087377795,0.832,0.434,5.28062159345032e-139
Abca8a,4.07908182969364e-143,1.07261771792314,0.45,0.158,6.69540491525915e-139
Amfr,1.24151820070903e-142,0.794845058955489,0.726,0.345,2.0378279746438e-138
Ero1lb,1.97879822463195e-142,1.30399851697694,0.353,0.106,3.24799940591089e-138
Rn45s,1.53982439292195e-141,0.633578434743914,0.757,0.38,2.52746775854209e-137
Cxcl12,3.81275486295889e-141,0.436278891401609,0.73,0.341,6.25825583206073e-137
Slco2b1,1.11641805193053e-140,0.893215675599542,0.537,0.212,1.83248859043876e-136
Rhou,1.43184102857053e-140,1.09757205080205,0.42,0.142,2.35022386429568e-136
Mut,1.61685330577159e-140,0.815584658113264,0.599,0.249,2.65390301609348e-136
Hdlbp,3.56570867560228e-139,0.775121673145892,0.687,0.318,5.85275422013358e-135
Slc10a1,8.23023266869798e-139,0.793901336356809,0.794,0.424,1.35091039024009e-134
Lpgat1,2.4705307553603e-138,0.874794598129778,0.552,0.222,4.0551291818484e-134
Aco1,4.51024196727502e-137,0.762606373930384,0.643,0.282,7.40311116508523e-133
Jade1,1.38804926904013e-136,1.17571280568936,0.357,0.11,2.27834407020247e-132
Suox,1.65027468874257e-136,0.831176564902426,0.625,0.273,2.70876087410205e-132
Hsd17b11,4.50813644895383e-136,0.73218538977902,0.626,0.265,7.39965516731282e-132
Acsl1,3.43277120078576e-135,0.594979629713348,0.929,0.522,5.63455064896974e-131
Slc25a23,5.07932493949393e-135,0.87519473203621,0.558,0.229,8.33720395568534e-131
Onecut2,6.74829802336749e-135,0.916436209947441,0.532,0.215,1.10766563755554e-130
Gpt2,1.67563797901614e-134,0.730110088909339,0.782,0.399,2.7503921787571e-130
Slc25a1,3.74810651564791e-134,0.857861480858571,0.6,0.259,6.15214203478448e-130
Serpina1e,5.69520299263059e-134,0.670839904975488,0.957,0.767,9.34810619210385e-130
Serpina3n,7.86692487802598e-134,0.964332562362957,0.475,0.179,1.29127704947918e-129
Serpina1a,8.37302955556238e-134,0.562800309317002,0.987,0.893,1.37434907125001e-129
Abca1,3.685184980593e-133,0.7927738684232,0.598,0.256,6.04886262714535e-129
Slc25a13,3.9010153386867e-133,0.713893076147493,0.742,0.358,6.40312657692035e-129
Aqp8,5.47893467499137e-133,0.837845085079729,0.63,0.283,8.99312337553083e-129
Cyp2c44,7.64034122853449e-133,0.7295971601331,0.716,0.345,1.25408560925165e-128
Cdh1,9.80548037323203e-133,1.25704173298857,0.297,0.081,1.60947154846231e-128
Got1,2.67406064390902e-132,0.686243376704831,0.794,0.405,4.38920314091226e-128
Cyp3a13,4.38720331738602e-132,0.771967684524275,0.603,0.257,7.20115552515741e-128
Tfr2,6.07299845589458e-132,0.752691211222326,0.66,0.298,9.96821966550536e-128
Bhlhe40,7.60957083458495e-132,0.986188615016671,0.437,0.16,1.24903495678877e-127
Magt1,1.38090781173114e-131,0.838592426995781,0.545,0.223,2.2666220821755e-127
Cyp2j5,2.28534090376224e-131,0.659260523735171,0.9,0.508,3.75115855943535e-127
Cyp4f14,6.90852304384292e-131,0.730629778540585,0.687,0.321,1.13396497241638e-126
Copa,8.64465822160697e-131,0.720419759965434,0.611,0.263,1.41893420049457e-126
Tmem106b,1.24780323498637e-130,0.824161005119982,0.57,0.24,2.04814422990663e-126
Larp1,2.37693216201963e-130,1.01556238869975,0.438,0.16,3.90149645073902e-126
H6pd,2.71700226375965e-130,0.860443221733251,0.525,0.211,4.45968751573508e-126
Sardh,4.18741882856241e-130,0.644890176132321,0.869,0.478,6.87322926520234e-126
Gm2a,5.19167377259955e-130,0.752767048264317,0.63,0.279,8.5216133303449e-126
Pah,5.37374204577381e-130,0.610900658016215,0.96,0.648,8.82046019393313e-126
Adi1,7.31544952809419e-130,0.777400026753732,0.551,0.224,1.20075788554138e-125
Camk1d,3.14264075666939e-129,1.03749946783473,0.408,0.143,5.15833053799713e-125
Cd1d1,6.49865509417246e-129,0.619688884426343,0.827,0.433,1.06668924715747e-124
Stard10,2.02431088443809e-128,0.551117485654562,0.978,0.741,3.32270388571668e-124
Gpld1,4.92260256436346e-128,0.884268986398652,0.523,0.214,8.07995984914619e-124
Slc27a2,4.98583865590244e-128,0.618657688352954,0.925,0.539,8.18375556979826e-124
Iqgap2,5.91980274150618e-128,0.722817373860888,0.587,0.248,9.71676421990824e-124
Tdo2,1.24253285542906e-127,0.523615918084286,0.981,0.783,2.03949342890125e-123
Acox1,1.31740301955717e-127,0.488287983034222,0.979,0.727,2.16238531630114e-123
Mcfd2,5.93122455087895e-127,0.689103147971022,0.689,0.327,9.73551197781271e-123
Sema4g,7.27882215998268e-127,0.848195448845353,0.534,0.223,1.19474586933956e-122
Lasp1,7.44511008266625e-127,0.705315890269314,0.644,0.289,1.22204036896884e-122
Man1a,7.55751979110304e-127,0.920470405795182,0.465,0.177,1.24049129851165e-122
Slc22a30,8.34675467786156e-127,0.548301776526654,0.506,0.201,1.3700363128242e-122
Pten,1.03722016224446e-126,0.72063398580264,0.633,0.281,1.70249317430806e-122
Gas2,1.36169590695009e-126,0.956287330967239,0.408,0.143,2.23508766166788e-122
Caprin1,1.54839503493392e-126,0.724725912418409,0.695,0.331,2.54153561034054e-122
Cyp3a25,1.6185061570434e-126,0.600455278108043,0.902,0.517,2.65661600617104e-122
F13b,3.58698484965566e-126,0.75565185039184,0.608,0.27,5.8876769322248e-122
Hsp90b1,5.81051468914267e-126,0.495467091639235,0.979,0.652,9.53737881075878e-122
Ssr3,1.44001535230506e-125,0.694227052323107,0.728,0.355,2.36364119927352e-121
Lipa,1.5046088799534e-125,0.697264363013591,0.69,0.322,2.46966501555552e-121
Rdh7,2.12638052396611e-125,0.565552685294055,0.961,0.644,3.49024099203797e-121
Etnk1,4.27052710357995e-125,0.874791424385044,0.43,0.157,7.00964318781614e-121
Sgpl1,3.27473863480495e-124,1.00537509006042,0.389,0.134,5.37515599516885e-120
Tex2,1.38895723371585e-123,0.834081677748851,0.484,0.189,2.27983440342119e-119
Ehhadh,2.74010556730535e-123,0.643996812774062,0.731,0.346,4.497609278175e-119
Nfib,3.07765003163739e-123,0.651511581285469,0.572,0.244,5.05165476192962e-119
Slc39a14,3.28315408236842e-123,1.10705641521232,0.351,0.115,5.38896911079952e-119
Dapk1,6.99796350576552e-123,0.832999966246447,0.473,0.184,1.14864572983635e-118
Serinc1,1.02113013144597e-122,0.667736350625366,0.71,0.341,1.67608299775542e-118
Ece1,1.28334542229214e-122,0.677131021954081,0.547,0.226,2.10648317615031e-118
Ddx6,2.02490649023404e-122,0.758618086935934,0.481,0.188,3.32368151307016e-118
Marc1,2.11712783967639e-122,0.631192043979023,0.879,0.501,3.47505363604483e-118
Aox3,1.31068741265195e-121,0.759813921994716,0.643,0.305,2.15136231912691e-117
C4b,1.92555194976309e-121,0.408474398433052,0.836,0.409,3.16060097034114e-117
Cpt1a,4.40347386607366e-121,0.870701485970459,0.515,0.214,7.22786200377331e-117
Cldn1,5.98752455501662e-121,1.15237759126113,0.354,0.118,9.82792280460428e-117
Slc25a25,6.07587850146593e-121,0.775807649135218,0.545,0.235,9.97294697230618e-117
Sec24a,1.04770885168903e-120,0.857558536980625,0.45,0.171,1.71970930916238e-116
Nfix,3.61465996033802e-120,0.923618738535293,0.401,0.144,5.93310285889883e-116
Hykk,5.89228666806247e-119,1.08909402559996,0.337,0.109,9.67159933695773e-115
Camk2n1,6.07669893419934e-119,0.705288692782204,0.591,0.259,9.9742936305948e-115
Rnf128,9.2244626086584e-119,0.814375040666308,0.533,0.227,1.51410329258519e-114
Ceacam1,1.16941155865889e-118,0.885899025518525,0.441,0.168,1.9194721323827e-114
AI182371,8.1391651305859e-118,0.572317434959796,0.815,0.44,1.33596256453437e-113
Slc30a10,1.67582055764369e-117,1.01952483668051,0.369,0.128,2.75069186331635e-113
Slc17a2,2.14494624132881e-117,0.947321579925026,0.389,0.14,3.5207147605171e-113
Dmgdh,2.97631684326262e-117,0.685984687642093,0.702,0.352,4.88532646653127e-113
Cul3,3.49198234065336e-117,1.28428193502712,0.296,0.089,5.73173981394843e-113
Prkd3,3.82372923236842e-117,0.851591581652497,0.457,0.177,6.27626916200953e-113
Irf2bp2,5.91939742110264e-117,0.736050483338537,0.526,0.222,9.71609892699787e-113
Ddc,6.75364877081385e-117,0.7086906413361,0.589,0.262,1.10854390924139e-112
Mtss1,7.36819280197813e-117,0.768823211275277,0.519,0.219,1.20941516651669e-112
Ppp1r3c,1.29562823981042e-116,0.738642675536735,0.566,0.25,2.12664419282483e-112
Aldh1l1,3.40379143455903e-116,0.584038944437917,0.944,0.622,5.58698326068519e-112
Csde1,4.53217371796152e-116,0.663040477192034,0.657,0.309,7.43910994066204e-112
Rxra,9.38888085639352e-116,0.789660106361966,0.503,0.21,1.54109090376843e-111
Ugt2b34,1.32429270054744e-115,0.55626322252976,0.767,0.376,2.17369403867857e-111
Calr,2.14962046229137e-115,0.498376283127302,0.979,0.696,3.52838702680506e-111
Spin1,2.30363885763197e-115,0.87984977092426,0.433,0.166,3.78119282091711e-111
Furin,7.57604781829512e-115,0.861018442102119,0.505,0.213,1.24353248889496e-110
Tm9sf2,8.30429763972297e-115,0.662954924763366,0.608,0.273,1.36306741458413e-110
Creb3l3,8.77021967130984e-115,0.593064344847355,0.767,0.398,1.4395438568488e-110
Ak3,1.25692026405631e-114,0.620715424401096,0.795,0.421,2.06310892142203e-110
Sc5d,1.66995334718474e-114,0.697293106401231,0.743,0.384,2.74106142406903e-110
Ahcy,3.3976741117438e-114,0.63642111083225,0.756,0.399,5.57694228701628e-110
Faah,5.88272462429027e-114,0.856728855700013,0.446,0.175,9.65590419831004e-110
Cers2,7.68081078051677e-114,0.615406250876197,0.676,0.323,1.26072828151402e-109
Gns,5.97807955689622e-113,0.785502698173402,0.48,0.197,9.81241978468946e-109
Saa4,2.39787095997163e-112,0.636358241008954,0.767,0.406,3.93586539369743e-108
Zfp36,3.29061101544051e-112,0.603809696147454,0.634,0.304,5.40120892074405e-108
Eif4g1,4.6889115192198e-112,0.693448715350133,0.559,0.249,7.69637936764737e-108
Rdx,8.4093720254355e-112,0.591165388898168,0.749,0.374,1.38031432425498e-107
Slc16a1,1.24990112605742e-111,1.06565977013918,0.349,0.122,2.05158770831065e-107
Pcbp1,1.90459125436392e-111,0.572928703419018,0.779,0.402,3.12619608491293e-107
Foxq1,2.81512095019246e-111,1.21587242583339,0.231,0.059,4.6207395276459e-107
Paics,6.71554989476302e-111,0.680606509498961,0.643,0.306,1.1022903597264e-106
Adck3,7.71011044034888e-111,0.637363670826245,0.775,0.409,1.26553752767887e-106
Pcx,4.73835475978396e-110,0.653541599430304,0.605,0.276,7.77753550270939e-106
COX1,8.38595923120574e-110,0.490251073956854,1,0.932,1.37647134821011e-105
Cyp2d22,1.25312557385983e-109,0.633608310389553,0.602,0.274,2.05688031693353e-105
Plxna2,2.57592846901692e-109,1.03988613483958,0.259,0.073,4.22812898904438e-105
Pdcd4,8.20848951827661e-109,0.61979000592768,0.637,0.301,1.34734146952992e-104
Ppm1a,1.01548664191147e-108,0.768967696171843,0.445,0.175,1.66681977403349e-104
Dgat2,1.34729476720697e-108,0.626192913255342,0.817,0.457,2.21144963089352e-104
ND4L,2.43648811246455e-108,0.301649574760155,0.922,0.511,3.99925158779931e-104
Itih1,7.57743927208232e-108,0.564545966158651,0.677,0.319,1.24376088211959e-103
Ptprd,1.34138904452496e-107,0.797199218107804,0.474,0.198,2.20175597768326e-103
Kif1c,1.55323376702911e-107,0.876707863620299,0.424,0.167,2.54947790520158e-103
Ttyh2,2.38872246703418e-107,1.02181029311743,0.346,0.123,3.9208490573899e-103
Retsat,6.97978571548718e-107,0.619795659096082,0.612,0.285,1.14566202734007e-102
March6,7.3530461570173e-107,0.79779623169848,0.448,0.181,1.20692899621282e-102
ND4,1.27072470248801e-106,0.348809278111191,0.999,0.908,2.08576752666382e-102
Aplp2,1.73220114256037e-106,0.506636517486011,0.859,0.461,2.84323495539859e-102
Cyb5a,1.80315749617046e-106,-1.09281756878047,0.98,0.92,2.95970271421419e-102
Ubqln1,2.54408250265194e-106,0.661354778138717,0.551,0.244,4.17585701985289e-102
ATP8,3.87843444551001e-106,0.505200303815873,0.666,0.309,6.36606229886014e-102
Crls1,6.53170237107208e-106,0.814898603518194,0.413,0.159,1.07211362718777e-101
Kynu,9.09768183492567e-106,0.6064502854742,0.647,0.315,1.4932934963847e-101
Tmem86b,1.16070895871521e-105,0.749464813261603,0.46,0.189,1.90518768483515e-101
Tmem135,1.29299946485578e-105,0.766558703839157,0.469,0.194,2.12232932161429e-101
Pzp,1.73073744809993e-105,0.401492512601008,0.866,0.472,2.84083244731123e-101
Ndrg2,1.8445848153808e-105,0.494138977637564,0.982,0.794,3.02770151596605e-101
ND5,3.10805411693688e-105,0.377050644626391,0.949,0.553,5.10156002754019e-101
Eef1a1,4.11357289317192e-105,0.351566589508304,0.999,0.956,6.75201854685238e-101
Mia3,6.71454545889153e-105,0.682114692951022,0.512,0.221,1.10212549162246e-100
2900097C17Rik,1.07962680959037e-104,0.684696198100926,0.523,0.23,1.77209944526163e-100
Clu,4.96872207055953e-104,0.447331671066818,0.978,0.709,8.15566040661642e-100
Cbs,5.42702967342724e-104,0.499984724378003,0.924,0.596,8.90792650596347e-100
Frmd4b,5.6267346619504e-104,0.980839428982854,0.299,0.097,9.23572227412538e-100
Cml2,1.10030626842252e-103,0.576319715178659,0.847,0.489,1.80604270898873e-99
Acad11,1.25162546038368e-103,0.632847828514732,0.558,0.251,2.05441803067377e-99
Ces3a,2.80946351963891e-103,0.457781942069397,0.945,0.574,4.61145342113531e-99
Ccni,3.05137764166744e-103,0.753011062477408,0.509,0.223,5.00853126103293e-99
Bche,8.04602386600687e-103,0.867824305072772,0.405,0.16,1.32067435736637e-98
Tmem56,8.93927388635692e-103,0.557733471420995,0.665,0.327,1.46729241570662e-98
C130074G19Rik,1.11175366274178e-102,0.834594329824605,0.404,0.158,1.82483246202436e-98
Srd5a1,1.55487912957991e-102,0.88527798214847,0.406,0.16,2.55217860329247e-98
Mtpn,2.5079678953492e-102,0.628626725794989,0.582,0.268,4.11657850342617e-98
Nbr1,2.59248414728285e-102,0.837585964890977,0.377,0.143,4.25530347935006e-98
Irf6,4.23719007416424e-102,1.20360246253964,0.24,0.067,6.95492378773319e-98
D17Wsu92e,7.13578135165355e-102,0.693593486242924,0.518,0.23,1.17126715106041e-97
Kif1b,1.09372738724401e-101,0.805562971537133,0.429,0.175,1.79524413342232e-97
Slc38a2,1.17846215510518e-101,0.604462972232804,0.466,0.195,1.93432778138964e-97
Eif3a,1.30384613051039e-101,0.536596349244179,0.622,0.293,2.14013303861975e-97
Celf1,2.12077091218298e-101,0.654065849526311,0.521,0.23,3.48103337525714e-97
