,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Chchd10,3.28236687783125e-101,-1.41351079859956,0.703,0.839,5.38767699327222e-97
ND3,9.51197607294571e-99,0.505383773936662,0.968,0.712,1.56129575261331e-94
Ppia,1.21224299916176e-97,-1.42047465482491,0.534,0.779,1.98977565882411e-93
P4hb,2.03819456258604e-97,0.827072490047528,0.857,0.605,3.34549255502873e-93
Pzp,1.28939598695864e-95,0.998942822675269,0.761,0.514,2.11641457299391e-91
Uroc1,1.63506457170925e-95,1.02042016791053,0.732,0.507,2.68379498800357e-91
CYTB,1.53984729716757e-94,0.433805554643581,1,0.947,2.52750535357085e-90
Cyp4v3,5.03589625692203e-94,0.976051562837766,0.776,0.533,8.26592011611183e-90
ND2,3.41189291057058e-93,0.505354838978525,0.991,0.818,5.60028102341055e-89
Apoa2,6.3655593678653e-91,-0.660813387730959,0.953,0.94,1.04484291464141e-86
Rpl17,1.73395766164179e-89,-1.31813897627271,0.438,0.713,2.84611810581884e-85
Igfbp4,2.28328369125984e-88,0.626847857443141,0.948,0.805,3.7477818508339e-84
Atp5h,3.46590157137364e-87,-1.26866522069378,0.469,0.738,5.68893083925269e-83
Apoc1,1.33791056853213e-86,-0.702727524200213,0.979,0.948,2.19604640718863e-82
Sod1,2.65440941805253e-86,0.686419345784971,0.902,0.7,4.35694761879143e-82
Gstp1,6.14815277869554e-85,-2.29585521623301,0.368,0.639,1.00915779709509e-80
ND1,6.19489150664918e-85,0.421852600721898,0.998,0.939,1.0168294919014e-80
Txn1,6.76204167528653e-85,-1.41790051307593,0.33,0.629,1.10992152058153e-80
C3,2.04781577756751e-84,0.483508008407257,0.899,0.629,3.36128481729932e-80
Atp5j2,5.12992470639814e-84,-1.09743220505344,0.625,0.818,8.42025841308191e-80
Ndufb4,3.37263255510325e-83,-1.61672607776483,0.26,0.559,5.53583907594648e-79
Gstp2,3.65717126364271e-83,-2.25726590644052,0.346,0.617,6.00288091214315e-79
Rpl13,8.08565881184778e-83,-0.975299454342859,0.706,0.868,1.3271800373767e-78
Slc38a3,9.58799824269886e-83,0.917427579952332,0.729,0.488,1.57377403155659e-78
Nme2,1.21612707073669e-82,-1.15964896399351,0.594,0.795,1.99615097390721e-78
Plg,2.67994252811495e-82,0.795072653782157,0.818,0.579,4.39885766564788e-78
Mat1a,3.87275278511668e-82,0.580566206869079,0.927,0.822,6.35673642149052e-78
Eif1,4.98625421831433e-81,-0.995472769666129,0.791,0.905,8.18443767394114e-77
Hsd17b10,9.83013951919643e-80,-1.95272007865872,0.178,0.468,1.6135191006809e-75
Apoa5,2.86713430960214e-79,0.720313599987752,0.856,0.659,4.70611425578095e-75
Crp,1.62613662806614e-78,0.758706306296393,0.83,0.606,2.66914066130777e-74
Atox1,3.53448648267707e-78,-1.01074756267089,0.603,0.799,5.80150611266614e-74
Tat,4.08223338284612e-78,0.715348334836957,0.869,0.745,6.70057787460361e-74
Itih4,4.72070529708164e-77,0.725479862265421,0.822,0.598,7.7485656746298e-73
Rgn,2.30877882288084e-76,-1.49861334014455,0.352,0.615,3.78962955987661e-72
Prdx5,3.55276338058385e-76,-1.48867681700886,0.28,0.563,5.83150581289033e-72
Ndufa4,3.64373208816099e-76,-0.88783839108855,0.845,0.929,5.98082184950745e-72
Rpl23a,1.39104513816591e-75,-1.06155038687823,0.564,0.778,2.28326148978553e-71
Ndufb2,1.73047273126393e-74,-1.5641376270395,0.256,0.535,2.84039794109661e-70
Rpl11,3.4986456508025e-74,-0.886325912395822,0.657,0.835,5.74267697122722e-70
Fabp2,1.1622700419997e-73,-1.97871712193996,0.241,0.515,1.90775004693832e-69
Elovl2,2.06324858836592e-72,0.997928058662962,0.675,0.468,3.38661623294382e-68
Ahsg,4.44787783708394e-72,0.512152967499119,0.928,0.848,7.30074668178957e-68
Edf1,4.68343474064214e-72,-1.33135998489574,0.378,0.643,7.68738978329001e-68
Cyp2e1,6.31658988732724e-72,-2.92585674301912,0.129,0.381,1.03680506410589e-67
Mpc2,1.69298917303151e-71,-1.19907658100543,0.483,0.701,2.77887242861393e-67
Scd1,1.72192750820821e-71,0.773538533955055,0.927,0.812,2.82637181197296e-67
Rps19,6.80011407619626e-71,-0.821566729534357,0.721,0.865,1.11617072446685e-66
Rps7,1.87585760485108e-70,-1.0473511247281,0.511,0.742,3.07903267260256e-66
Zfp36l1,1.95511524867616e-70,0.808806533672477,0.775,0.589,3.20912616917705e-66
Cyp3a25,2.63396718740147e-70,0.827883073200802,0.761,0.563,4.32339374140077e-66
Rps18,5.78997591888307e-70,-0.802981340266196,0.758,0.883,9.50366647325467e-66
Maob,1.7014091162163e-69,1.06951767749907,0.623,0.433,2.79269292335743e-65
S100a10,4.32529446167679e-69,-1.59659144491743,0.316,0.577,7.09953832939628e-65
Rpl18a,6.82025624935695e-69,-0.817980959382597,0.767,0.88,1.11947686076945e-64
Herpud1,1.42303330424559e-68,0.91192434605241,0.715,0.529,2.33576686558872e-64
Rpl14,4.71424851927552e-68,-1.08005874333545,0.512,0.733,7.73796751953884e-64
Alb,5.91385349583859e-68,0.395269789682358,0.943,0.918,9.70699912806946e-64
Rplp0,3.28714397386318e-67,-0.96929441578913,0.672,0.831,5.39551811869903e-63
Cfh,3.68184081026128e-67,0.832219480400479,0.705,0.49,6.04337350596286e-63
Cox5b,4.24748595499249e-67,-1.01432005580609,0.54,0.764,6.97182344652467e-63
Atp5g3,8.48459935800784e-67,0.680462296512706,0.859,0.698,1.39266213862341e-62
Etnppl,1.67250244760287e-65,1.1553934448674,0.523,0.319,2.74524551749535e-61
Rpl32,3.0744553252685e-65,-0.828787064915828,0.736,0.843,5.04641097089572e-61
Dpyd,1.0950256272112e-64,0.99156490339696,0.62,0.435,1.79737506450446e-60
ATP6,1.24321610791818e-64,0.25215593199937,1,0.973,2.0406149195369e-60
Serpina1a,1.26611792506568e-64,0.568100074320165,0.936,0.906,2.07820596220281e-60
Akr1c6,4.60771923077677e-64,-1.15433611673039,0.672,0.801,7.56311034539698e-60
Psmb3,3.21470078453962e-63,-1.67517258915218,0.183,0.437,5.27660986774333e-59
ND5,3.92356998700322e-63,0.551887590231751,0.84,0.595,6.44014777666708e-59
Ddt,1.11474772373846e-62,-1.33762397530798,0.639,0.786,1.8297469137443e-58
Trf,1.30434379977231e-61,0.364478230133734,0.961,0.91,2.14094991294626e-57
Lgals1,1.85063873081453e-61,-1.93470257726949,0.073,0.305,3.03763841275897e-57
Malat1,3.06156897186764e-61,-0.445975489240274,0.971,0.772,5.02525931042355e-57
Qsox1,1.86227028496422e-60,0.909646667092248,0.637,0.464,3.05673044574027e-56
Gpx4,7.68660231350233e-60,-0.859543903360501,0.69,0.837,1.26167890373827e-55
Mug2,2.22077696919179e-59,0.850738009186836,0.61,0.402,3.64518331723141e-55
Cth,3.04263571063717e-59,0.719744810190228,0.828,0.726,4.99418225543986e-55
2010107E04Rik,1.69894698727822e-58,-0.955220373463516,0.631,0.783,2.78865158491847e-54
Blvrb,2.02790920171872e-58,-1.78568035414648,0.134,0.375,3.3286101637011e-54
Rpl13a,5.07583725833466e-58,-0.79351738597013,0.751,0.866,8.33147927583052e-54
Hint1,5.54984571165472e-58,-0.864150030500189,0.598,0.777,9.10951675111005e-54
Hist1h2bc,5.59300581433418e-58,-1.5147239171619,0.379,0.599,9.18035974364813e-54
Ifitm2,5.94015364063127e-58,-1.21474884784523,0.313,0.567,9.75016818573216e-54
Ndufab1,1.63756271849347e-57,-1.73128315108223,0.161,0.398,2.68789544613518e-53
BC002163,1.66300034643077e-57,-1.56595055555622,0.149,0.39,2.72964876863147e-53
Rps9,2.74074189535274e-57,-0.803119983909817,0.618,0.801,4.49865374703198e-53
Rpl36al,4.40621053723532e-57,-0.909023352173022,0.578,0.767,7.23235397581805e-53
Cyb5a,5.99712622922712e-57,-0.914432516376943,0.915,0.933,9.8436829926534e-53
Ifitm3,9.39789073805764e-57,-0.84196244355608,0.721,0.861,1.54256978574478e-52
Dbi,1.00038665500994e-56,-0.939278992817083,0.946,0.952,1.64203465553331e-52
Oat,1.20122101107597e-56,-3.27846484778503,0.157,0.381,1.97168416758009e-52
Elovl5,1.67149564625538e-56,0.87975621161115,0.734,0.558,2.74359295376359e-52
Dnajc19,5.468927690037e-56,-1.26357252802745,0.261,0.509,8.97669791042674e-52
Gapdh,6.37946833294325e-56,-1.12797893455778,0.631,0.776,1.04712593216931e-51
Etfb,6.5255097277895e-56,-1.19261683922147,0.542,0.729,1.07109716671937e-51
Rpl15,6.6054955821711e-56,-0.912450270087927,0.534,0.747,1.08422604485757e-51
Rpl3,1.20271634199687e-55,-1.06104881931412,0.477,0.702,1.97413860375366e-51
Rpl10,2.40444307825392e-55,-0.692596505387322,0.851,0.918,3.94665286864598e-51
Col18a1,3.33398928452391e-55,0.824218603490066,0.658,0.468,5.47241001161755e-51
Fitm1,2.13383427792514e-54,-3.77232770562201,0.031,0.218,3.50247558378632e-50
Rps16,3.97129927666578e-54,-0.674039953396405,0.753,0.859,6.5184906327192e-50
Mif,1.30416256563098e-53,-1.20888086377361,0.375,0.602,2.1406524352267e-49
Ech1,1.41040109765961e-53,-1.28880883313684,0.371,0.6,2.31503236169848e-49
Rps23,2.70222036310463e-53,-0.714253464451427,0.774,0.853,4.43542450399993e-49
Aass,3.25147494425496e-53,0.82830120222874,0.667,0.509,5.33697097350008e-49
Canx,5.15946948300117e-53,0.691197103672647,0.749,0.575,8.46875320939812e-49
Psmb6,9.3800801083338e-53,-1.22660360256844,0.246,0.487,1.53964634898191e-48
Cfi,1.29957384999712e-52,0.7567229814061,0.715,0.54,2.13312051738527e-48
Ifi27,1.53809909245869e-52,-1.73500462690408,0.145,0.367,2.5246358503617e-48
Pomp,1.73586242967185e-52,-1.1112483783265,0.363,0.599,2.84924459206338e-48
Cyp2c29,1.87309865413873e-52,-2.547398334021,0.089,0.293,3.0745041309033e-48
Prdx1,2.11346429392285e-52,-0.882430742392279,0.959,0.977,3.46904029204497e-48
Ndufa5,7.60621542593771e-52,-1.07460267646756,0.337,0.585,1.24848420001342e-47
Ppp1r3b,1.35012444315196e-51,0.920463379702988,0.564,0.389,2.21609426098963e-47
Car3,1.54034453603402e-51,-1.07721002586622,0.842,0.864,2.52832152144624e-47
Tomm6,2.6178580917148e-51,-0.881822335187627,0.543,0.726,4.29695227174068e-47
Uba52,2.75512200645281e-51,-0.490398197636987,0.946,0.949,4.52225726139165e-47
Atp5l,2.93700368136611e-51,-0.661443046866656,0.824,0.885,4.82079784259433e-47
Rpl24,4.59750575438747e-51,-0.76141018177467,0.667,0.812,7.5463459452516e-47
Got1,1.18652397618215e-50,0.836971714294026,0.613,0.457,1.94756045450538e-46
Slc38a4,1.23568970203432e-50,0.631289712696724,0.75,0.568,2.02826107691913e-46
Rpl21,1.36948079178228e-50,-0.837037611236905,0.553,0.743,2.24786577163144e-46
Acsl1,2.18309653716458e-50,0.593220043859956,0.775,0.571,3.58333465610194e-46
Serf2,3.48315089085939e-50,-0.62872396141366,0.803,0.873,5.7172438722566e-46
Rpl27,9.17175045998437e-50,-0.79703419827605,0.606,0.764,1.50545112050183e-45
Calr,1.16115722513984e-49,0.539783113222175,0.87,0.731,1.90592346934453e-45
Eci1,1.27211480717138e-49,-1.71272372884846,0.155,0.371,2.08804924449111e-45
Sdc4,3.19550937329659e-49,0.791638711895288,0.638,0.473,5.24510908532902e-45
Psmb1,3.51457313680074e-49,-1.30623971812083,0.235,0.464,5.76882034674474e-45
Rnr2,3.65804585049825e-49,0.382043319764533,0.92,0.689,6.00431645900783e-45
Ndufb6,4.09561358673179e-49,-1.17790292328721,0.289,0.521,6.72254014126155e-45
Rpl35,6.82695210869043e-49,-0.675633339988152,0.815,0.895,1.12057591912045e-44
Ndufs3,9.88765492957926e-49,-1.34068483516804,0.213,0.442,1.62295968014114e-44
Bloc1s1,1.19772860822556e-48,-1.22541496063128,0.215,0.45,1.96595173754143e-44
Ces3a,1.45581553312916e-48,0.481516896263104,0.837,0.615,2.3895756160782e-44
Slc7a2,1.72271170828819e-48,0.993685419166315,0.53,0.368,2.82765899798424e-44
Cox8a,2.55225839614813e-48,-0.565954522029458,0.831,0.887,4.18927693143754e-44
Hspe1,3.61618993605999e-48,-0.882922171398244,0.531,0.721,5.93561416104886e-44
Hint2,7.92387358235107e-48,-1.05923501283859,0.327,0.559,1.30062460980711e-43
Insig2,2.74404925758891e-47,0.656384282883294,0.797,0.675,4.50408245140644e-43
Acaa1b,3.11500799901204e-47,-0.948988926430606,0.834,0.868,5.11297412957837e-43
Psmb5,3.24778475094863e-47,-1.61469476051452,0.147,0.356,5.33091389020709e-43
Pfn1,3.70490248011158e-47,-0.989046058830822,0.55,0.727,6.08122693085514e-43
Arf5,4.30310717303467e-47,-1.08836383958038,0.276,0.511,7.06312011381911e-43
Cox7b,4.43681235541265e-47,-0.979120444429674,0.522,0.71,7.28258380017432e-43
Atp6v1f,1.01231462051161e-46,-1.23798948107237,0.204,0.428,1.66161321810776e-42
Ndufa8,1.02049312257304e-46,-1.27627196300976,0.233,0.457,1.67503741139139e-42
Atp5e,1.27008195697221e-46,-0.682803529435458,0.762,0.836,2.08471252417419e-42
Rps5,1.49557662742228e-46,-0.782568393297676,0.663,0.805,2.45483947625093e-42
Rpl29,2.15285972124423e-46,-0.975136603764448,0.373,0.59,3.53370394645029e-42
Pcbp1,2.34548984674936e-46,0.814576165465085,0.601,0.453,3.8498870344544e-42
Igf1,2.36957000137075e-46,0.494637405450168,0.889,0.782,3.88941220024994e-42
Ndufa11,2.52106104956625e-46,-1.0941836261625,0.267,0.497,4.13806960675804e-42
C1s1,4.10530044362368e-46,0.933419560631867,0.566,0.418,6.73844014816391e-42
Ndufb8,1.14082128638378e-45,-0.959130606599278,0.37,0.593,1.87254405947034e-41
Ttc36,1.59690065834498e-45,-0.859933248010607,0.757,0.829,2.62115274060746e-41
Tst,2.01670176061582e-45,-1.34161463805086,0.297,0.511,3.31021426987481e-41
Nop10,2.84218074426325e-45,-1.05182328423845,0.333,0.556,4.66515547363369e-41
Gm12338,6.32346450474589e-45,-0.941232586801769,0.353,0.582,1.03793346380899e-40
Alad,9.99341899137026e-45,-1.41370354375819,0.167,0.382,1.64031979324351e-40
G6pc,2.17164802377297e-44,0.817145983097751,0.58,0.415,3.56454306622095e-40
Angptl3,2.56236448536611e-44,-1.05824856764991,0.438,0.644,4.20586506627993e-40
Klkb1,4.62252250988453e-44,0.947517063419041,0.541,0.395,7.58740844772447e-40
Cpn2,4.93117253973984e-44,1.01986634704218,0.484,0.336,8.09402660672897e-40
Ndufv2,7.36013912534434e-44,-1.23468341664439,0.232,0.447,1.20809323603402e-39
Ndufs7,8.62616160882492e-44,-1.28014759580542,0.191,0.406,1.41589816647252e-39
Gchfr,8.91245961558981e-44,-0.875279362763151,0.507,0.689,1.46289112130291e-39
Acat1,1.31332990754051e-43,-1.25929994304256,0.353,0.56,2.15569971023699e-39
Uqcrq,2.87525315925404e-43,-0.59370028215795,0.908,0.917,4.71944053559957e-39
Cox5a,2.96806262332987e-43,-0.74927618762313,0.63,0.786,4.87177798993365e-39
Sepw1,3.88474566687842e-43,-0.947840655279779,0.368,0.58,6.37642153761425e-39
Tceb2,4.1325130371894e-43,-0.741557558895779,0.498,0.707,6.78310689924267e-39
Rbp4,5.18828323361099e-43,0.320110401247302,0.938,0.909,8.51604809964908e-39
Ost4,2.30774394058246e-42,-0.94916494259574,0.308,0.523,3.78793090407205e-38
Rpl9,2.95820607090758e-42,-0.730132015200771,0.617,0.777,4.8555994447877e-38
Hpx,4.17163906787536e-42,0.344514877173073,0.929,0.851,6.84732836601062e-38
Ndufa12,4.36750571500213e-42,-1.14977227409549,0.256,0.47,7.1688238806045e-38
F11r,5.01192374847995e-42,1.04213663653172,0.491,0.346,8.22657164075499e-38
Dynlrb1,5.473957590986e-42,-1.19348128053451,0.24,0.45,8.98495398984442e-38
Gstm1,1.04264841514826e-41,-1.15196354868215,0.812,0.867,1.71140310862436e-37
Cycs,1.04505205212003e-41,-1.02162740182305,0.546,0.71,1.71534843834981e-37
Rpl18,1.19699696699665e-41,-0.807959976226046,0.445,0.658,1.9647508216283e-37
Hsd17b13,1.82972917323107e-41,0.672721304363255,0.647,0.484,3.00331746494148e-37
Rpl6,3.11297599902883e-41,-0.718943403160253,0.691,0.808,5.10963880480592e-37
Hspa8,7.41575943280546e-41,-0.716723486812978,0.68,0.832,1.21722275330069e-36
Rplp2,7.99050666416446e-41,-0.675614234834795,0.548,0.718,1.31156176385595e-36
Mup20,8.43829722955496e-41,0.354562162605655,0.943,0.916,1.38506210725915e-36
Cmbl,9.31058161289503e-41,-1.48157734922088,0.182,0.377,1.52823886594059e-36
Timm13,1.95054646777652e-40,-0.98307783440984,0.333,0.548,3.20162697220837e-36
Gsta3,2.15290976180835e-40,-0.907962151554419,0.779,0.84,3.53378608303223e-36
Mug1,2.28029639682846e-40,0.4416820416741,0.751,0.548,3.74287850575424e-36
Lamtor2,2.52007186607724e-40,-0.955459383782507,0.273,0.492,4.13644596097918e-36
Rpl35a,3.05383354836863e-40,-0.569478224945444,0.768,0.844,5.01256238629226e-36
Mpc1,4.19857234803947e-40,-0.974282038353579,0.575,0.713,6.89153665207199e-36
Rpl19,4.21129157967272e-40,-0.72724021556555,0.694,0.816,6.91241399887481e-36
Tmsb4x,5.23453366477739e-40,-0.869463225746907,0.103,0.292,8.59196355736561e-36
Tdo2,5.96202637122012e-40,0.433285481585306,0.893,0.809,9.7860700857207e-36
Apoc3,7.88835235635797e-40,-0.537197090791451,0.939,0.914,1.2947941557726e-35
0610011F06Rik,8.26482686624247e-40,-1.15570730678485,0.215,0.429,1.35658868182504e-35
Rps11,1.06729710415626e-39,-0.645698283323447,0.715,0.836,1.75186146676208e-35
Fasn,1.56666287939449e-39,0.931423108342978,0.554,0.418,2.57152045023811e-35
Slc25a15,2.09560083075033e-39,0.80919092994834,0.607,0.484,3.43971920359358e-35
Pah,3.86686598170578e-39,0.513493989220671,0.814,0.69,6.34707382237186e-35
Psma7,3.92210722726546e-39,-0.974475708575746,0.334,0.544,6.43774680283352e-35
Tmem256,4.49028297917458e-39,-0.806104162523784,0.534,0.695,7.37035048201716e-35
Rpl8,7.77881425197345e-39,-0.701299442320343,0.597,0.767,1.27681457131892e-34
Cox6c,2.15395379036827e-38,-0.478039188740454,0.869,0.925,3.53549975151048e-34
Higd1a,3.354773970601e-38,-0.94247724677949,0.34,0.542,5.50652599534448e-34
Slc2a2,4.58977863486031e-38,0.900687612895927,0.535,0.394,7.53366265125972e-34
Mrps21,7.1909716156657e-38,-0.958556003901492,0.233,0.445,1.18032608099537e-33
Esd,1.00579461923275e-37,-1.00699735461761,0.339,0.545,1.65091128800863e-33
Ndufb11,1.08257919340711e-37,-0.78152456169869,0.453,0.656,1.77694548805843e-33
Dhrs4,1.19249938579387e-37,-1.17518325314348,0.269,0.468,1.95736849184205e-33
Pfdn5,1.57536110696311e-37,-0.92481205203127,0.316,0.529,2.58579772096924e-33
Pgrmc1,1.57731878007714e-37,0.412292515612475,0.908,0.809,2.58901104561862e-33
Ndufb10,1.7808177109342e-37,-0.867109615339934,0.432,0.626,2.9230341907274e-33
Ndufc1,1.93503309907098e-37,-0.804029937471884,0.465,0.653,3.1761633288151e-33
Clu,2.3604906600946e-37,0.395299042208236,0.88,0.741,3.87450936947928e-33
Psmb2,2.54534969513052e-37,-1.26000728477508,0.191,0.38,4.17793698958723e-33
Dpys,3.26650441169297e-37,0.68197210713425,0.671,0.551,5.36164034135283e-33
Aldh1l1,5.36917975312719e-37,0.555794879096427,0.768,0.668,8.81297164678297e-33
Acox1,7.33455171605408e-37,0.357242421807945,0.88,0.758,1.20389331867312e-32
Qdpr,7.98357531151572e-37,0.504749434658319,0.804,0.68,1.31042405163219e-32
Uqcr11,1.47208164477977e-36,-0.517149280301615,0.844,0.891,2.41627481174151e-32
D8Ertd738e,1.58681402359784e-36,-0.904898794310469,0.31,0.519,2.6045965383335e-32
Pecr,1.91200113542161e-36,-1.17865923501688,0.318,0.513,3.13835866368103e-32
Minos1,2.31295846507442e-36,-0.802121637753976,0.319,0.53,3.79649002457316e-32
Sec61b,2.71318332260899e-36,-0.744390357569256,0.455,0.646,4.4534191057304e-32
Serpinf2,3.35000966723781e-36,0.614280703957729,0.679,0.535,5.49870586780415e-32
C8a,3.65399018352373e-36,0.864965943156405,0.536,0.408,5.99765948723585e-32
Slirp,3.82261497178546e-36,-1.30782281441442,0.135,0.317,6.27444021468865e-32
Ctsb,3.95955938310263e-36,0.462847915558598,0.809,0.685,6.49922077142466e-32
Adipor2,4.39005601306459e-36,0.806742753496644,0.582,0.456,7.20583793984422e-32
Aldh4a1,9.38451578069158e-36,0.815721049623581,0.529,0.401,1.54037442024272e-31
Ces3b,1.08146554950031e-35,0.893294726218672,0.487,0.354,1.77511755294982e-31
Ndufs8,1.16200160684757e-35,-1.24771855021231,0.164,0.349,1.9073094374796e-31
Dhcr24,2.07270827889036e-35,0.649118763540011,0.625,0.478,3.40214336897064e-31
Atp5o,2.17432868909713e-35,-0.843947608425361,0.439,0.625,3.56894311028404e-31
Rps15a,2.41917689445637e-35,-0.672569175861321,0.569,0.721,3.97083695456068e-31
Cfhr2,2.6590170120185e-35,0.535976371378851,0.764,0.647,4.36451052352716e-31
C4bp,3.89066432647075e-35,0.619257843066652,0.691,0.562,6.38613642546908e-31
Mrps18c,4.7167893675979e-35,-1.48055328616192,0.102,0.269,7.7421380679752e-31
Nedd8,4.86774688697108e-35,-0.899868192610253,0.281,0.489,7.98991974027432e-31
Psma3,8.0367778093062e-35,-1.01674515084674,0.271,0.468,1.31915670961952e-30
Psmc4,8.20266086604906e-35,-1.85467574517281,0.071,0.225,1.34638475455329e-30
Ndrg2,8.63749169397454e-35,0.391081402617463,0.911,0.817,1.41775788664898e-30
Rps3,9.76410893295571e-35,-0.750940360555016,0.579,0.738,1.60268084025535e-30
Urah,1.0514192297462e-34,-0.941362604070683,0.562,0.698,1.72579952370542e-30
Mrps14,1.26473378135601e-34,-1.22913276231903,0.182,0.366,2.07593402871776e-30
Hsbp1,1.52334444766208e-34,-0.928143198121727,0.266,0.467,2.50041757639254e-30
Cox17,1.72539571446213e-34,-0.846929421002255,0.263,0.464,2.83206452571813e-30
Rnr1,1.77518142653839e-34,0.658084796859478,0.581,0.436,2.91378279352012e-30
Mrpl14,3.85767319126194e-34,-0.894002277027653,0.315,0.515,6.33198477613734e-30
Abcb11,5.57500961797332e-34,0.909695795442862,0.485,0.361,9.15082078694141e-30
Rpl4,6.75260928061401e-34,-0.764822836418658,0.533,0.705,1.10837328731998e-29
Mrps24,1.42107926001399e-33,-0.787152705522225,0.347,0.549,2.33255949738697e-29
Timm8b,2.23936623667413e-33,-0.977892467371217,0.227,0.422,3.67569574087691e-29
Ugt3a2,4.61246219695247e-33,0.851192600206953,0.502,0.376,7.57089545007779e-29
Sdhb,5.75296245688104e-33,-0.909112336943399,0.398,0.581,9.44291257672454e-29
Lamtor4,7.72673408332253e-33,-1.08776620973478,0.185,0.368,1.26826613243656e-28
Glul,1.18398641828704e-32,-3.92407526246088,0.059,0.2,1.94339530697634e-28
Serpina1e,1.30322836483476e-32,0.256330599443928,0.894,0.789,2.13911903803977e-28
Rnaseh2c,1.98884406258393e-32,-1.44798052585071,0.089,0.246,3.26448864432526e-28
Cox7a2,3.44261779872735e-32,-0.539542529204801,0.778,0.849,5.65071285483106e-28
Wfdc21,3.89005997194102e-32,-0.608900981809255,0.851,0.848,6.38514443794399e-28
Ubl5,4.15137800612605e-32,-0.787431227882825,0.338,0.53,6.8140718592553e-28
Txndc17,5.56078980746127e-32,-1.19127553050833,0.168,0.343,9.12748038996692e-28
Apoc4,6.5991348940488e-32,-0.445592559772591,0.922,0.892,1.08318200150917e-27
Cyp1a2,6.80259500710784e-32,-2.05363666305259,0.078,0.223,1.11657794446668e-27
Pdia6,6.80838303253558e-32,0.621358040742794,0.639,0.521,1.11752799096039e-27
Mrpl12,6.9454404446743e-32,-1.0003028548739,0.259,0.45,1.14002459458884e-27
Rps14,7.62741606391044e-32,-0.489850868242655,0.885,0.904,1.25196407273026e-27
Glyat,8.01853090481688e-32,-1.19858430185269,0.261,0.437,1.31616166271664e-27
Aplp2,8.17321003883752e-32,0.61243416742374,0.644,0.519,1.34155069577479e-27
Cdo1,8.61678287083694e-32,-0.712554235994075,0.822,0.828,1.41435874041918e-27
Acot13,9.13334218782281e-32,-1.55519439627933,0.11,0.266,1.49914678670924e-27
1810058I24Rik,1.00501497267333e-31,-1.07767645461416,0.167,0.346,1.64963157614601e-27
Mrpl42,1.22453499977827e-31,-1.06021548081986,0.202,0.385,2.00995174863606e-27
