,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Ndufb4,2.16439062170828e-279,1.75165090296637,0.699,0.469,3.55263076647197e-275
Dhrs4,2.01133052712848e-277,2.01289421127409,0.648,0.391,3.30139792722869e-273
Mpc2,2.89315094504511e-277,1.32034546689358,0.802,0.685,4.74881796119705e-273
Ndufab1,5.5096685642732e-277,2.13263837003114,0.597,0.293,9.04356998139803e-273
Rpl17,2.40680302805646e-269,1.27513791074473,0.798,0.668,3.95052649025187e-265
Hint1,4.24198492320017e-268,1.15056016486513,0.835,0.76,6.96279405294076e-264
Pfn1,4.0784824121593e-266,1.19549347255699,0.804,0.706,6.69442103131827e-262
Eif5a,2.63155357332267e-262,1.38973037466375,0.761,0.656,4.31943203525183e-258
Uqcrfs1,9.56881702938755e-260,1.50308676802361,0.741,0.608,1.57062562720367e-255
Atp5o,1.01258072432942e-258,1.50307928117064,0.734,0.575,1.6620500009143e-254
Psmb3,4.45744663048934e-258,1.90124259643498,0.608,0.31,7.31645289928521e-254
Rplp0,1.16114979848356e-255,1.0208150455241,0.864,0.828,1.90591127923091e-251
Atp5d,1.48133120351579e-255,1.15151059526271,0.817,0.774,2.43145703745082e-251
Esd,2.37371077008771e-251,1.72300738312976,0.681,0.476,3.89620885802197e-247
Hgd,7.3908597399631e-246,1.59148432493117,0.726,0.57,1.21313571771754e-241
Adh5,2.05513442856078e-241,1.84375989618752,0.643,0.411,3.37329765103967e-237
Psmb5,3.13501442588283e-240,2.11935272883769,0.537,0.239,5.14581267864408e-236
Gpx4,1.28967083775763e-230,1.03742304794977,0.857,0.841,2.11686571309538e-226
Atox1,3.84336564548172e-230,1.05133921175439,0.836,0.798,6.3085003704937e-226
Ndufv2,5.45806037545246e-228,1.84733512110694,0.606,0.358,8.95886030026767e-224
Ndufs3,1.67084904725293e-225,1.89844560635969,0.598,0.346,2.74253162616096e-221
Pomp,8.52164619130997e-223,1.42298849584617,0.706,0.534,1.39874300584162e-218
BC002163,5.88144427109078e-214,1.91542177654442,0.556,0.288,9.65380262656841e-210
Ndufb10,1.55050143198927e-213,1.36576666390615,0.721,0.597,2.54499305046719e-209
Ndufb6,4.85577632932447e-212,1.6681599426407,0.645,0.447,7.97027126695319e-208
Psma7,1.18671735747188e-211,1.5567346451542,0.668,0.468,1.94787787055434e-207
Pxmp2,4.61764119558884e-211,1.7579874919894,0.635,0.442,7.57939625843952e-207
Psmb6,7.72996845632406e-210,1.64242257461537,0.621,0.39,1.26879702242103e-205
Suclg1,3.336185314026e-207,1.59816732734863,0.675,0.527,5.47601457444228e-203
Rpl14,1.72471942293512e-201,1.04323899572163,0.789,0.715,2.8309544608057e-197
Ndufa10,2.36693078047574e-200,2.07948445022867,0.522,0.269,3.88508018307288e-196
Ndufa5,1.68487200496659e-198,1.43389454955673,0.682,0.523,2.76554890895216e-194
Inmt,8.30682639860868e-197,1.44185467597451,0.719,0.608,1.36348248506763e-192
Ifi27,2.23997575506825e-195,2.08037436512859,0.506,0.242,3.67669620436903e-191
Gchfr,1.62350963897693e-194,1.16468086633628,0.762,0.699,2.66482872141673e-190
Psmb1,2.40510010682727e-194,1.63340852158262,0.6,0.367,3.94773131534628e-190
Ndufs6,3.59839504189013e-192,1.09736313819933,0.774,0.715,5.90640562175846e-188
Hspa8,2.19283322044783e-191,1.05299116245879,0.846,0.806,3.59931644804307e-187
Sds,8.00345410532778e-188,2.25208434990362,0.567,0.363,1.3136869568485e-183
Gm1821.1,4.3736132146789e-180,1.99879563616732,0.316,0.074,7.17884873057394e-176
Gsta4,6.55546837400423e-180,2.47193011769702,0.405,0.16,1.07601457890905e-175
Psmb2,2.00737958290885e-178,1.72585631944193,0.531,0.282,3.29491284738659e-174
Atp5c1,4.5243491270433e-178,1.22318637118591,0.72,0.631,7.42626665712888e-174
Ndufa8,6.20988150657878e-178,1.59097425083527,0.59,0.38,1.01928995048984e-173
Cmbl,4.23698686401803e-177,1.94706395691733,0.537,0.317,6.9545902385992e-173
Nop10,4.14816124645778e-176,1.40515433965814,0.66,0.496,6.80879186993579e-172
Fh1,1.33706309050838e-171,2.3225628462204,0.417,0.176,2.19465535676046e-167
Psma3,5.86485893841751e-171,1.54651088024785,0.594,0.392,9.6265794615185e-167
Rpl3,2.89842463997389e-170,1.00990854665029,0.75,0.668,4.75747420405314e-166
Polr2l,2.82963141877982e-169,1.05879951824046,0.755,0.691,4.64455701078519e-165
Tomm6,1.97490401537204e-166,1.02631404576254,0.764,0.725,3.24160745083167e-162
Ndufa12,1.06993929595158e-165,1.5973915608442,0.592,0.401,1.75619836037493e-161
S100a1,3.29959542467749e-165,1.19766265879975,0.706,0.612,5.41595593006563e-161
Rpl4,2.97180928130729e-164,1.05006579932068,0.743,0.69,4.87792775433779e-160
Acot13,9.70149661412702e-164,2.21959634546092,0.423,0.187,1.59240365424281e-159
Akr1a1,2.33033822298866e-160,1.06766459912946,0.743,0.691,3.82501715921359e-156
Bphl,4.05729536168713e-160,1.57096740599513,0.616,0.459,6.65964460667326e-156
Ndufs7,6.55277147075157e-160,1.6008712050728,0.537,0.316,1.07557190920916e-155
0610011F06Rik,8.21614450925e-159,1.77991908536498,0.551,0.353,1.3485979597483e-154
2410015M20Rik,3.45146175323186e-154,1.32792679462,0.652,0.521,5.66522932175477e-150
Tmem256,4.46866905152788e-154,1.0258455704959,0.753,0.71,7.33487338117785e-150
Eif4a1,3.43028583984098e-152,1.27377543665824,0.686,0.605,5.63047117751498e-148
Ndufc1,1.42772664340205e-151,1.12200484881348,0.718,0.648,2.34347051248013e-147
Psmc4,6.98501806284966e-149,2.13980487246442,0.356,0.131,1.14652086483614e-144
Sult1a1,1.99281864187919e-147,1.58742390597127,0.581,0.414,3.2710125187805e-143
Hadh,2.54852692983585e-147,1.3073522248696,0.65,0.546,4.18315210263256e-143
Cbr1,1.1939059609404e-145,2.33638457115257,0.344,0.126,1.95967724428757e-141
Grhpr,4.09119396604937e-144,1.44662357848011,0.614,0.481,6.71528577587344e-140
Selenbp1,6.69709111854381e-144,1.64617448901533,0.562,0.399,1.09926053619778e-139
Upb1,2.46308654791361e-143,1.64816798614724,0.55,0.38,4.0429102597454e-139
Agxt,1.09603220354528e-142,1.30948633024476,0.672,0.585,1.79902725889922e-138
Aldh7a1,8.90207389786689e-140,1.30621855705273,0.652,0.554,1.46118640959587e-135
Naca,2.46658403074652e-139,1.05876332421176,0.717,0.669,4.04865102806733e-135
Hebp1,5.02650492846605e-139,1.0156909971879,0.721,0.69,8.25050518958417e-135
Dnajc19,8.03258033877712e-139,1.38692519423082,0.618,0.482,1.31846773680688e-134
Aspdh,9.20251350317127e-138,2.07721042326466,0.416,0.209,1.51050056641053e-133
Swi5,3.99036247716814e-136,1.29619418706548,0.641,0.545,6.54978097002378e-132
Grpel1,2.27087329536586e-134,1.56520967558294,0.544,0.369,3.72741142701352e-130
Psmb7,3.93772477516604e-134,1.83604568885591,0.447,0.238,6.46338144595753e-130
Agmat,6.13332862100983e-134,1.80286914850148,0.493,0.306,1.00672455985255e-129
Ndufb8,9.2335152509048e-134,1.18085637929288,0.661,0.559,1.51558919328351e-129
Ndufb11,1.57649087762176e-131,1.05527855778272,0.708,0.637,2.58765212652835e-127
Ndufs8,1.03605265576368e-129,1.6398387490559,0.473,0.269,1.7005768291705e-125
Fah,1.35651260984275e-129,1.17478989975431,0.671,0.602,2.22657979779589e-125
Ndufb7,2.29469554973363e-126,1.1194196127263,0.655,0.563,3.76651327533279e-122
Alad,1.32762145582779e-125,1.6406018452429,0.495,0.307,2.17915785759573e-121
Mrpl12,2.67607854897778e-125,1.52507401917965,0.553,0.406,4.39251533029212e-121
Ccs,5.51030269325042e-123,1.56080913567331,0.533,0.373,9.04461084070124e-119
Pebp1,1.10526036955873e-121,1.20970179813319,0.646,0.58,1.8141743705937e-117
Gstt1,2.24214331749158e-121,1.43861282514954,0.563,0.42,3.68025404133067e-117
Hint2,2.92595921521301e-119,1.2100777631476,0.632,0.518,4.80266945585063e-115
Dynlrb1,4.93147910301729e-117,1.41441560935544,0.549,0.395,8.09452979969257e-113
Sec61b,6.10628754630219e-116,1.01981148938986,0.692,0.635,1.00228603785004e-111
Iah1,1.04325580539571e-115,1.62168916073762,0.496,0.328,1.71240007897652e-111
Lamtor2,3.30417100080081e-114,1.24027228738887,0.582,0.448,5.42346628071445e-110
Timm13,4.65065149131635e-113,1.20676761122447,0.619,0.514,7.63357935784666e-109
Hamp2,6.53941267318853e-113,2.26897718057925,0.327,0.136,1.07337919617716e-108
Higd1a,3.89750583437319e-112,1.21029120604631,0.615,0.52,6.39736607654015e-108
Hamp,1.25916797095374e-109,1.78278041230561,0.616,0.477,2.06679830752347e-105
Car5a,3.90988764511761e-109,2.34016368609288,0.298,0.12,6.41768958069605e-105
Krt18,1.99764964158503e-108,1.45870985379552,0.547,0.411,3.27894212169767e-104
Mdh2,2.48056717521303e-108,1.38378972681401,0.561,0.431,4.07160296139466e-104
Ethe1,1.2450970207e-107,1.33276535868921,0.596,0.495,2.04370224977699e-103
Cope,2.80500029120537e-107,1.5592021969114,0.452,0.269,4.6041274779845e-103
Bloc1s1,9.56453437949841e-105,1.33165236457235,0.538,0.391,1.56992267305087e-100
Iscu,1.87758011782916e-104,1.24578458100243,0.597,0.498,3.08186000540478e-100
Gsta2,3.25602380224141e-102,2.05934121618068,0.349,0.174,5.34443746899904e-98
1110001J03Rik,8.83330351072444e-102,1.61372050388934,0.459,0.296,1.44989843825031e-97
Acadvl,9.76621781445756e-102,1.33887525128889,0.567,0.455,1.60302699206506e-97
Mocs2,3.63231635147376e-101,1.4954982294958,0.492,0.34,5.96208405930903e-97
Psma2,1.56591398376886e-100,1.40056417404826,0.468,0.291,2.57029121295821e-96
Ndufa11,6.4786092296224e-98,1.24677956626578,0.563,0.443,1.06339891895022e-93
Akr7a5,7.07411633212789e-98,1.03013054271284,0.65,0.596,1.16114545475547e-93
Mrps28,2.29850136235777e-96,2.13685588765174,0.215,0.064,3.77276013617405e-92
Gamt,1.15812061392119e-95,1.03770589980265,0.645,0.599,1.90093917569025e-91
Mrpl42,1.90508741687742e-95,1.47660933989562,0.487,0.34,3.1270104860626e-91
Pnpla7,6.44020129574904e-95,1.03874833572672,0.646,0.596,1.05709464068425e-90
Mrps14,1.33069302684762e-94,1.45303662187384,0.467,0.306,2.18419953426768e-90
Haao,2.73610847247144e-92,1.17304278871225,0.592,0.518,4.49104844671462e-88
Vamp8,6.40602109407616e-92,1.04798815911511,0.633,0.576,1.05148430238166e-87
Serpina12,5.16018132937571e-91,1.2227013984703,0.601,0.518,8.46992163403729e-87
Adh4,8.25639880047998e-91,2.10469847765542,0.308,0.146,1.35520529911078e-86
Atp6v1f,7.1345718917221e-89,1.20644771411748,0.507,0.36,1.17106863030727e-84
Arf5,4.46123225441121e-88,1.10379151081303,0.571,0.465,7.32266662239056e-84
Psmc2,1.72673603459564e-87,1.98550258297879,0.256,0.1,2.83426452718528e-83
Ndufs4,1.85958820730335e-86,1.50408325806095,0.427,0.268,3.05232808346771e-82
Gadd45gip1,1.33246808172841e-85,1.55245598826161,0.432,0.278,2.18711310934901e-81
Tuba4a,1.33850025998847e-85,1.47434439014752,0.483,0.352,2.19701432674507e-81
Gm12338,9.4837279881076e-85,1.05749790721888,0.634,0.569,1.55665911196798e-80
Mrpl27,9.95246861657318e-85,1.86175954705347,0.292,0.132,1.63359819872432e-80
Nit2,1.5293644274669e-83,1.23413356275195,0.549,0.46,2.51029877124417e-79
Mcee,4.19215462946952e-83,1.57547291596369,0.419,0.267,6.88100260881127e-79
Psmd4,3.43549757534425e-82,1.48482040841175,0.405,0.248,5.63902572017006e-78
Timm8b,5.14470616989477e-82,1.33134003211354,0.509,0.39,8.44452070726527e-78
Bola1,5.60769452606089e-81,2.05661515647928,0.256,0.107,9.20446979507634e-77
Lamtor4,1.89045683078545e-80,1.34848698990231,0.462,0.32,3.10299584205124e-76
Mup4,1.10488232860926e-79,2.43757282727104,0.264,0.12,1.81355385417924e-75
Ndufs2,1.59517243718788e-78,1.23531411551184,0.531,0.43,2.61831603840019e-74
Gstt2,3.8697617160558e-78,1.77408825177183,0.296,0.144,6.35182688073398e-74
Cops6,1.92412584347901e-77,1.53007218797361,0.396,0.244,3.15826015948645e-73
Ubl5,2.14110938141359e-77,1.03359049075862,0.581,0.505,3.51441693865227e-73
Eif3i,6.16827219006928e-77,1.58856476894486,0.34,0.185,1.01246019727797e-72
Mthfsl,7.71560009816761e-77,2.17039062871517,0.205,0.073,1.26643860011323e-72
Blvrb,9.97906747127675e-77,1.25007420544898,0.453,0.3,1.63796413473537e-72
Eif3g,9.99846403338746e-77,1.53485367359883,0.329,0.172,1.64114788644022e-72
Mrpl51,3.30919818494048e-76,1.48497397470863,0.413,0.267,5.4317179007613e-72
Hsbp1,4.36114916809459e-76,1.1677043861348,0.533,0.435,7.15839024451046e-72
Ppa1,6.71612974027756e-76,1.07302471537026,0.594,0.551,1.10238553556916e-71
Psmc5,4.49738510788832e-75,1.72038586299762,0.262,0.115,7.38200791608788e-71
Cstb,5.07347125745179e-75,1.34644599112725,0.373,0.212,8.32759572198137e-71
Hacl1,2.19428867658486e-74,1.62526694498244,0.42,0.29,3.60170543374639e-70
Mrpl24,1.24333476161547e-73,1.70591972658384,0.306,0.159,2.04080967771563e-69
Eif3e,1.27621869380091e-73,1.43970885726987,0.372,0.218,2.09478536400481e-69
Prdx2,1.83783700822436e-73,1.19547844411453,0.522,0.418,3.01662566529947e-69
Nme1,2.82028317831967e-73,1.06430437892955,0.572,0.501,4.62921280889391e-69
Sdhd,6.9567809549738e-73,1.21221071989445,0.52,0.429,1.1418860259494e-68
Hoga1,1.29326897482719e-72,1.70138792445291,0.366,0.228,2.12277169528136e-68
Chmp2a,1.72820467564611e-72,1.24795611293612,0.441,0.3,2.83667515460553e-68
Dcxr,1.81905433102581e-72,1.29911594479058,0.506,0.411,2.98579577894577e-68
Pipox,8.98574929841384e-72,1.47299753149696,0.444,0.323,1.47492088984165e-67
Mrpl14,1.21641742794741e-71,1.09057768000857,0.574,0.504,1.99662756623287e-67
Slirp,1.34029216409853e-71,1.4145387607149,0.404,0.258,2.19995555815132e-67
Hmgcl,1.42001997376415e-71,1.18089935031658,0.55,0.473,2.33082078493648e-67
Thrsp,1.90929125793058e-71,1.1603856447082,0.607,0.541,3.13391067076725e-67
Commd1,6.78389242191887e-71,1.67061800826927,0.298,0.152,1.11350810213376e-66
Msra,1.86043816236368e-70,1.12304049941256,0.56,0.501,3.05372319970374e-66
Ppdpf,3.29285019341744e-70,1.24363272533793,0.509,0.413,5.40488430747538e-66
Mrps18c,8.41793193708334e-70,1.50299155949509,0.358,0.213,1.38171934815286e-65
Mrpl22,2.00984057232816e-69,1.8964101396629,0.228,0.094,3.29895231541944e-65
Mrps34,4.38578575497315e-69,1.5844707160016,0.323,0.179,7.19882873821293e-65
Rnaseh2c,4.24440346359297e-68,1.59887885256303,0.327,0.184,6.96676384514149e-64
Mup5,1.02851307222266e-67,2.3211858374854,0.235,0.106,1.68820135674628e-63
Eny2,1.50498287164431e-67,1.26596220360487,0.488,0.387,2.47027888551697e-63
Glrx3,6.51230134846799e-67,1.64434232853192,0.313,0.173,1.06892914333754e-62
H2-Ke6,9.68649146668383e-67,1.52810714714971,0.383,0.249,1.58994070934148e-62
Uqcrc1,3.07433086470275e-66,1.07128503189871,0.561,0.502,5.04620668132309e-62
D8Ertd738e,8.66385613128927e-66,1.03195170701444,0.56,0.495,1.42208534538982e-61
Decr1,3.3910977039126e-65,1.29005149328064,0.462,0.35,5.56614777120214e-61
Mrpl41,4.14932462945309e-65,1.75405208600638,0.24,0.107,6.81070144678429e-61
U2af1,6.58717116936245e-65,1.4237791999596,0.389,0.256,1.08121827573915e-60
Cmpk1,2.01504387623456e-64,1.16413543782512,0.524,0.449,3.3074930184514e-60
Ssbp1,2.91528419225196e-64,1.82811489904647,0.224,0.096,4.78514747316237e-60
Txn2,1.18109353744091e-63,1.09729700493712,0.541,0.481,1.93864693235552e-59
Hcfc1r1,2.33665714474807e-63,1.48114845937874,0.333,0.193,3.83538903738948e-59
Adrm1,7.58974006891444e-63,1.51865383487756,0.324,0.186,1.24577993491162e-58
0610005C13Rik,1.12337197235492e-62,1.21975103832523,0.509,0.435,1.84390275542337e-58
Psme2,2.72039335219411e-62,1.4508088420445,0.256,0.121,4.4652536482914e-58
Psmd8,6.13995852598918e-62,1.25248542461179,0.466,0.361,1.00781279245586e-57
Cct5,1.02989307379676e-61,1.56553993392016,0.307,0.172,1.69046649133e-57
Ndufv1,1.72281800076671e-61,1.37718903300059,0.43,0.318,2.82783346645848e-57
Txndc17,4.1593776691811e-61,1.29653799903075,0.422,0.298,6.82720250619385e-57
Ak2,4.75418384743493e-61,1.11543901951888,0.526,0.46,7.8035173671797e-57
Mrpl35,6.92010836899726e-61,1.78109908281566,0.257,0.128,1.13586658768721e-56
Aurkaip1,1.25727215948908e-60,1.27128319923803,0.407,0.279,2.06368652258538e-56
Asl,1.33984168712316e-60,1.01186732621267,0.58,0.535,2.19921614524396e-56
Fam162a,5.49410481396189e-60,1.40782288731543,0.414,0.296,9.01802364163705e-56
Mrpl53,6.16772123528306e-60,1.42363803267257,0.366,0.236,1.01236976355936e-55
Ndufa9,6.28443671181427e-60,1.55566322713545,0.321,0.191,1.03152744187719e-55
Psma5,1.41543074505634e-59,1.59933162645826,0.248,0.118,2.32328802493548e-55
Coa3,1.53857560251924e-59,1.22100524426599,0.441,0.329,2.52541799397508e-55
Tubb2a,2.7109566590114e-59,1.30455081864901,0.517,0.447,4.44976426010131e-55
Mup21,3.96984843045709e-59,1.37675397112017,0.488,0.376,6.51610921375226e-55
Mrps15,7.65455238920377e-59,1.84843319759659,0.25,0.126,1.25641822916391e-54
Higd2a,1.98862885216745e-58,1.26179580004001,0.452,0.351,3.26413539794765e-54
Cox20,7.1086680005958e-58,1.38133790849625,0.404,0.29,1.16681676561779e-53
Taldo1,3.57974213170011e-57,1.17841905834496,0.461,0.359,5.87578873497256e-53
D10Jhu81e,5.72260427764724e-57,1.44162109582877,0.361,0.237,9.39308266133018e-53
Mrps33,1.33630328266605e-56,1.24174765837633,0.405,0.286,2.19340820816805e-52
Acadl,2.2670117790761e-56,1.3251523123118,0.417,0.307,3.72107313417551e-52
Snrpd3,8.47182989062833e-56,1.32379277433986,0.322,0.189,1.39056615824773e-51
Apoo,2.60183381517149e-55,2.04494431096672,0.2,0.088,4.27065002422248e-51
Fndc5,1.92385927917788e-53,1.80821859823831,0.269,0.149,3.15782262084257e-49
Mrpl34,2.23928538842027e-53,1.28186869238818,0.424,0.32,3.67556303655303e-49
Vps28,1.36898511310789e-52,1.33905005626857,0.301,0.172,2.2470521646553e-48
Llph,2.18153718219782e-52,1.52051010546535,0.287,0.164,3.5807751308595e-48
Endog,7.79235147555607e-52,1.56435134516953,0.295,0.174,1.27903657119777e-47
Mrps16,7.84889269194636e-52,1.37456338592804,0.352,0.234,1.28831724645608e-47
Mrpl17,1.17077573939799e-51,1.2877463732089,0.361,0.241,1.92171129864785e-47
Clpp,1.18929069893573e-51,1.46199560559378,0.326,0.204,1.9521017532331e-47
Abhd14b,1.4322348380589e-51,1.07196348807969,0.505,0.443,2.35087026318988e-47
2310039H08Rik,1.81192610688718e-51,1.2261034855126,0.463,0.388,2.97409551184462e-47
Eci2,1.97227501484712e-51,1.43602806750152,0.356,0.241,3.23729220937006e-47
2700060E02Rik,4.81854001139521e-51,1.10312089797554,0.462,0.373,7.9091515747041e-47
Mrpl28,5.41152297990797e-50,1.38889535703707,0.358,0.246,8.88247381922094e-46
Pmpcb,1.23823257743966e-49,1.62467225093696,0.269,0.153,2.03243495260945e-45
Mien1,2.702042878622e-49,1.2047152582471,0.424,0.323,4.43513318097015e-45
Mrps7,2.47759034959452e-48,1.34407445533549,0.377,0.274,4.06671679982445e-44
Pin4,7.37818506058563e-48,1.48141496626878,0.285,0.169,1.21105529584453e-43
Acads,1.26846714443445e-46,1.05718522485257,0.492,0.428,2.08206197087471e-42
Ranbp1,2.37865090995607e-46,1.23576225147906,0.309,0.19,3.9043176036019e-42
Mcts1,3.06633677618147e-46,1.55822779000956,0.274,0.163,5.03308518442427e-42
Eef1d,4.49916728460716e-46,1.2345532886918,0.387,0.285,7.38493318095419e-42
Clybl,5.05554406895239e-46,1.83068465284108,0.208,0.104,8.29817003477845e-42
Phb2,9.98084483246866e-46,1.06180530934437,0.484,0.423,1.63825587080141e-41
Hspb1,2.57432368896618e-45,1.46576473623345,0.209,0.102,4.22549490306908e-41
Mrpl15,1.20364619860325e-44,1.34787503604048,0.345,0.241,1.97566487038737e-40
Tcea3,5.92089886129162e-44,1.01234792552481,0.518,0.488,9.71856339092406e-40
Psmb4,7.8228615765762e-43,1.14925864393578,0.403,0.307,1.28404449917922e-38
Sult1d1,1.02614050840232e-42,1.16105529562382,0.451,0.381,1.68430703049157e-38
Bud31,1.48229014730096e-42,1.3394698660112,0.28,0.171,2.4330310477798e-38
Mrpl20,2.53893165738078e-42,1.2760124857122,0.355,0.254,4.16740242242482e-38
Mrps21,3.55708620556494e-42,1.04049418097668,0.481,0.422,5.83860129781429e-38
Fdps,3.56838267367151e-42,1.66921219417532,0.303,0.2,5.85714332056442e-38
Pa2g4,6.02990046540695e-42,1.54702737686427,0.251,0.146,9.89747862391897e-38
Erh,1.62554800048309e-41,1.13926750164777,0.371,0.271,2.66817448799295e-37
Fitm1,7.16029285515501e-41,1.44220421326269,0.283,0.178,1.17529046924514e-36
Etfdh,1.92001970907513e-40,1.40803134357839,0.319,0.22,3.15152035047592e-36
Nrn1,2.3682604950888e-40,1.03531188679751,0.456,0.393,3.88726277663875e-36
Nol7,4.08867601577545e-40,1.24204780229579,0.304,0.197,6.71115281229382e-36
Gtf2h5,9.96547765836417e-40,1.23363440084185,0.357,0.259,1.6357335028439e-35
Nipsnap3b,2.55694649209578e-39,1.13425544051609,0.431,0.359,4.19697197212601e-35
Pttg1,3.43521389817487e-39,1.25597385954104,0.247,0.142,5.63856009246424e-35
1810058I24Rik,4.14781506919501e-39,1.07483349707309,0.405,0.312,6.80822365457668e-35
Psma6,2.69377318549809e-38,1.06936515842494,0.389,0.3,4.42155930667657e-34
Nnmt,2.88165707606563e-38,1.17698332111735,0.455,0.402,4.72995192465413e-34
Pfdn6,3.89643706406932e-38,1.35904438261834,0.246,0.144,6.39561179696339e-34
Idh3b,8.41200651921108e-38,1.20309025617231,0.354,0.261,1.38074675006331e-33
Tmem126a,9.66241509833566e-38,1.41140369173875,0.298,0.201,1.58598881424082e-33
Trappc1,1.84844888951466e-37,1.45015464872894,0.223,0.125,3.03404400724936e-33
Mup1,3.85122654471073e-37,1.15496252570598,0.519,0.501,6.32140325048819e-33
Ccbl2,8.80674355735608e-37,1.20951277647999,0.408,0.343,1.44553888750443e-32
Mrpl50,9.02487291829801e-37,1.41341603783913,0.298,0.203,1.48134264080943e-32
Zcrb1,1.37077652842912e-36,1.30719751748295,0.288,0.189,2.24999259376356e-32
Nfu1,2.66047771009419e-36,1.35553091772105,0.225,0.128,4.36690811334861e-32
Idh3g,3.8978082166969e-36,1.43255191130064,0.237,0.141,6.39786240688628e-32
Ppa2,4.65762431141261e-36,1.39251743613075,0.277,0.18,7.64502454475265e-32
Mrpl33,5.3797387008915e-36,1.13986404818244,0.344,0.251,8.83030310364331e-32
Cox19,5.70502293181862e-36,1.40283343004703,0.281,0.185,9.36422464028708e-32
Ict1,5.81448554633889e-36,1.35366134855477,0.257,0.16,9.54389657576065e-32
