,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
NNT-AS1,3.16478828700745e-07,-0.492542377556828,0.358,0.422,0.00874747482528859
ASB13,3.16636861975852e-07,-0.854116811688889,0.139,0.205,0.00875184286501255
SHLD2,3.19749247483525e-07,-0.382719682595003,0.42,0.496,0.00883786920044462
RNF208,3.27032147263782e-07,-1.12764683367361,0.07,0.122,0.00903916855037094
GNPDA1,3.29217065475928e-07,-0.209660793254698,0.783,0.823,0.00909955968975464
MED31,3.31142434975215e-07,-0.340670880844339,0.521,0.576,0.00915277690271493
ESAM,3.43442253388534e-07,1.38958486520968,0.05,0.017,0.00949274388365909
TGS1,3.43470234987048e-07,-0.287060827418535,0.633,0.68,0.009493517295042
KSR2,3.45784976192602e-07,-1.11560065316089,0.042,0.087,0.00955749674196353
FBXO4,3.48757093031843e-07,-0.556283186300543,0.255,0.328,0.00963964605140014
SERPINB8,3.49826837818892e-07,0.396405801561961,0.662,0.592,0.00966921379731417
AL031727.1,3.51565089286833e-07,0.426709783321829,0.264,0.185,0.00971725906788807
TSG101,3.51981016343913e-07,0.268595689406402,0.734,0.64,0.00972875529174574
TMEM129,3.5224687262324e-07,0.435514225011572,0.295,0.209,0.00973610355930635
WDR5,3.54208405542971e-07,-0.371811082823826,0.473,0.533,0.00979032032920773
CCT3,3.54302267396282e-07,-0.135458071278997,0.977,0.985,0.00979291467083324
SLC41A3,3.5544886994795e-07,0.393071726512627,0.507,0.406,0.00982460676536133
PHRF1,3.58707918559446e-07,-0.356017876030482,0.471,0.536,0.00991468686898308
DHPS,3.64760652677962e-07,0.23011109365735,0.864,0.818,0.0100819844400189
TSEN54,3.67838980673787e-07,-0.373031146891351,0.442,0.509,0.0101670694258235
PDE3B,3.69054612467614e-07,-0.413889230154957,0.411,0.477,0.0102006694886049
TRAF5,3.74211653793262e-07,-0.419398802891375,0.462,0.523,0.0103432101108458
DNAJB11,3.76126673717582e-07,0.280933883213757,0.793,0.731,0.010396141261554
MAGED1,3.78943025280457e-07,-0.232129693201233,0.803,0.843,0.0104739852187518
ABHD11,3.80819061420335e-07,-0.666902098792603,0.157,0.223,0.010525838857658
DENND2D,3.81206371387253e-07,0.821375534302871,0.105,0.054,0.0105365441051437
ZFAS1,3.85045975992074e-07,0.634657668835263,0.936,0.945,0.0106426707764209
RPL26P19,3.95060895552227e-07,0.562592748077275,0.303,0.223,0.0109194831530636
FANCE,3.99409727110325e-07,-0.833563425183299,0.112,0.172,0.0110396848573294
TXNRD3,4.01948872889915e-07,-0.71849372522012,0.18,0.25,0.0111098668466773
MKNK2,4.03368401556216e-07,0.831143920562253,0.657,0.613,0.0111491026190138
RPL34,4.06241804641509e-07,0.171300716195805,1,1,0.0112285234802913
TMC8,4.09847153203838e-07,0.359975171361688,0.576,0.473,0.0113281753145541
CENPS,4.11201542576791e-07,-0.205549273814456,0.693,0.756,0.0113656106368225
PCGF5,4.13679602007839e-07,-0.208520921894828,0.731,0.784,0.0114341041994967
BACE2,4.1516210224198e-07,-0.613750048332335,0.217,0.288,0.0114750805059683
PCGF6,4.156344784461e-07,-0.493625583980634,0.32,0.394,0.0114881369842502
AK9,4.17335433685997e-07,0.448953690722431,0.19,0.12,0.011535151387081
NPTN,4.18206062285901e-07,0.395339153754393,0.467,0.372,0.0115592155615823
IER3,4.22102803335238e-07,0.701077842309261,0.509,0.429,0.011666921484186
ZNF346,4.28516378615938e-07,-0.408864230550998,0.366,0.439,0.0118441927049445
AUNIP,4.33244166681952e-07,-0.82932558466439,0.139,0.202,0.0119748687670891
EMC9,4.43675646908298e-07,0.342610416728024,0.529,0.434,0.0122631948805454
TOPBP1,4.46807228430549e-07,-0.201528646797559,0.813,0.833,0.0123497517938204
GON7,4.56534083257495e-07,-0.387594950804428,0.49,0.543,0.0126186020612372
SPATA24,4.61548200829718e-07,0.622081764117582,0.1,0.05,0.0127571922709334
POLD4,4.68574915008186e-07,0.474993190679535,0.322,0.236,0.0129514106508263
AC147651.4,4.69284021880751e-07,0.603532798552473,0.16,0.096,0.012971010364784
SVIL,4.69347376926791e-07,-0.543312366807319,0.225,0.297,0.0129727614982565
RAB43,4.69441736515263e-07,0.406060948405568,0.265,0.183,0.0129753695972819
ABHD5,4.69838093916077e-07,-0.62317872631006,0.317,0.386,0.0129863249158404
ASIC1,4.71366835052243e-07,-0.790024223662788,0.122,0.185,0.013028579320844
AC016588.2,4.72241125078061e-07,-1.05453203069047,0.064,0.114,0.0130527446971576
E2F3,4.77317561178182e-07,-0.316475321231874,0.645,0.682,0.013193057390965
RADX,4.81106597522123e-07,-0.608150913717873,0.271,0.346,0.0132977863555115
TMEM167B,4.83221122906607e-07,0.309015743289477,0.518,0.413,0.0133562318371386
DMC1,4.85773869368821e-07,-1.22765074077689,0.055,0.103,0.0134267897493542
CCNDBP1,5.02417592592858e-07,0.309836875565545,0.627,0.525,0.0138868222592666
GBA2,5.03859779608992e-07,0.402620308082917,0.372,0.279,0.0139266843083925
RPS18,5.03998397852809e-07,0.218416324329193,1,1,0.0139305157166516
CHAMP1,5.08642333770051e-07,-0.451781240877072,0.454,0.508,0.0140588741054042
SHQ1,5.09599626668467e-07,-0.194881093201649,0.664,0.754,0.0140853336811164
EMP3,5.10545334125647e-07,0.348738110863506,0.649,0.587,0.0141114730352329
DIP2C,5.1656672038255e-07,-1.05731712987859,0.042,0.087,0.0142779041513737
WHRN,5.18900824038852e-07,0.883430590609488,0.077,0.035,0.0143424187764339
ACTA2,5.19966829568904e-07,1.31509196043864,0.058,0.022,0.0143718831692845
HEG1,5.21923488278491e-07,-0.801762819071529,0.116,0.176,0.0144259652160175
TMED3,5.22385516540698e-07,-0.18618063298107,0.898,0.923,0.0144387356771849
DGKH,5.27316472433682e-07,-0.653004659035011,0.316,0.38,0.014575027298067
ARHGAP31,5.36929649065385e-07,1.14866001033322,0.051,0.017,0.0148407355001673
TPGS1,5.46594256046241e-07,0.520145278237023,0.257,0.177,0.0151078652371181
ARF6,5.47782195473727e-07,-0.213445869664655,0.708,0.743,0.0151406998828938
SNHG5,5.50599210164137e-07,0.439029671339358,0.965,0.979,0.0152185621689367
COX5A,5.53526476441019e-07,-0.104793154577343,0.984,0.985,0.0152994718088298
HEATR5B,5.56280311261624e-07,0.662407720923483,0.135,0.078,0.0153755878032713
IDH2,5.57358823569208e-07,-0.136192730464057,0.921,0.958,0.0154053978834529
CSTF2,5.57585258517006e-07,-0.46808160691842,0.334,0.401,0.01541165654541
SAFB,5.58318219714388e-07,-0.198922547811223,0.826,0.848,0.0154319155929057
NAIF1,5.69254027220444e-07,0.388143398470773,0.277,0.194,0.0157341813123731
AC092718.8,5.76882276430687e-07,-0.769508298658317,0.105,0.165,0.0159450261205442
NACA4P,5.78124922755913e-07,0.628798479054925,0.545,0.494,0.0159793728649734
FAM110A,5.82140977168442e-07,0.512241276880189,0.232,0.156,0.0160903766089357
CEBPZ,5.82613162814139e-07,-0.290842060946369,0.727,0.749,0.0161034278201828
CSTF2T,5.87778345009051e-07,-0.389385770340064,0.426,0.495,0.0162461934560502
GUCY1B1,5.97972707308226e-07,0.869531748678591,0.056,0.021,0.0165279656299994
AC110285.6,6.01981967248173e-07,0.722595292745051,0.15,0.09,0.0166387815747395
RPL35A,6.02654575009505e-07,0.178357957819767,1,1,0.0166573724532627
CCDC86,6.04777310311654e-07,-0.317639235419149,0.492,0.555,0.0167160448570141
TARBP1,6.12316471215152e-07,-0.268064308329948,0.575,0.636,0.0169244272643868
RBM4,6.17719958194059e-07,-0.192675577749729,0.859,0.866,0.0170737796444838
CDC37,6.18926918387713e-07,-0.199494476721599,0.826,0.832,0.0171071400242364
PSMD1,6.22636032762681e-07,-0.151858333954411,0.902,0.932,0.0172096599455605
RAB5B,6.23416808578743e-07,0.411311259366773,0.32,0.233,0.0172312405891165
TSPAN2,6.25358060818829e-07,-0.668832388598216,0.2,0.267,0.0172848968010324
TRMT1,6.31037919440132e-07,-0.438469623133823,0.394,0.455,0.0174418880933253
POFUT2,6.3601001513902e-07,0.543773788026287,0.255,0.176,0.0175793168184425
AIF1L,6.45667046403457e-07,-0.569184914404813,0.139,0.205,0.0178462371625916
NFYC,6.47649413292467e-07,0.349518400169647,0.619,0.527,0.0179010297834038
HDHD5,6.53112770847276e-07,-0.265840938879047,0.62,0.671,0.0180520369862187
DBF4,6.71400374784923e-07,0.239241782707908,0.828,0.778,0.0185575063590553
SPATA13,6.75511776247491e-07,-0.573271086116449,0.259,0.331,0.0186711454954806
CCDC107,6.77022121340281e-07,0.335657247679574,0.494,0.398,0.0187128914338454
ILK,6.79775106890495e-07,0.30800713457686,0.428,0.329,0.0187889839544533
TFE3,6.94413375012141e-07,0.704383217516699,0.148,0.089,0.0191935856853356
EVA1C,6.9469965797696e-07,-1.40338972155845,0.031,0.07,0.0192014985464832
C1QL1,6.95251113716982e-07,-0.73095934786384,0.143,0.206,0.0192167407831374
TMX1,7.01199562056431e-07,-0.172676193896078,0.881,0.896,0.0193811558952398
ARPP21,7.02818882724829e-07,0.310052341228572,0.762,0.693,0.0194259139185143
SLIRP,7.02819970671833e-07,-0.136002436959375,0.95,0.979,0.0194259439893695
KHDC4,7.06501992597702e-07,-0.359637945456063,0.552,0.601,0.0195277150754005
VSIR,7.06547314610167e-07,0.902113440586181,0.076,0.034,0.019528967775825
DNAAF3,7.07869253703612e-07,-0.699185091693797,0.136,0.199,0.0195655061723678
ITPR3,7.09693637889452e-07,-0.468545240783205,0.266,0.337,0.0196159321512644
HIST1H2AC,7.14368190080712e-07,1.26963016187264,0.064,0.026,0.0197451367738309
IPCEF1,7.26613830097374e-07,0.954266900316627,0.057,0.021,0.0200836062638914
OTUD6B-AS1,7.27825142336381e-07,0.30019241894128,0.591,0.495,0.0201170869341776
THAP4,7.34041454642573e-07,-0.237140814562435,0.589,0.634,0.0202889058063207
TWISTNB,7.41855877467038e-07,-0.214717700091657,0.75,0.796,0.0205048964531889
LAS1L,7.45636481446759e-07,-0.251488313744029,0.708,0.742,0.0206093923471884
PUM3,7.49810846132918e-07,-0.19127496834547,0.724,0.773,0.0207247717871139
C12orf29,7.54041091038897e-07,-0.33102482143759,0.546,0.603,0.0208416957563151
CHCHD4,7.5524569548059e-07,-0.293549874202975,0.537,0.592,0.0208749910230835
PAN2,7.60217913744281e-07,0.329137047930063,0.455,0.359,0.0210124231358919
CTDNEP1,7.6066248613063e-07,0.217640560573236,0.848,0.804,0.0210247111166506
ADGRA2,7.61050685211694e-07,-0.641269664494588,0.115,0.176,0.0210354409392512
RCC1,7.83877900683077e-07,-0.279413700888234,0.664,0.688,0.0216663851748803
RRP9,7.85878613551145e-07,-0.295912271387531,0.529,0.586,0.0217216848785536
VAMP2,7.89921243235673e-07,0.285121054338469,0.566,0.475,0.021833423163034
CDKN2AIPNL,7.93023505418069e-07,-0.287996641796927,0.574,0.626,0.0219191696897554
NTRK3,7.94185632628563e-07,-0.445765761459279,0.275,0.354,0.0219512908858535
SDCBP,7.98412091261361e-07,0.317277324466643,0.633,0.543,0.022068110202464
LBH,7.98647387310591e-07,-0.663981779579515,0.104,0.163,0.0220746137852647
TMED1,8.05072553533069e-07,0.41571922755111,0.414,0.32,0.022252205379654
LDAH,8.06770004978538e-07,-0.359413756910368,0.424,0.487,0.0222991229376068
PUS7,8.14625590003561e-07,-0.67263447799556,0.19,0.257,0.0225162513076984
SSX2IP,8.35632182742171e-07,-0.576437125530044,0.323,0.391,0.0230968735309936
CPT1A,8.51983193185338e-07,-0.236516081798694,0.708,0.753,0.0235488154596427
CCNB1IP1,8.52093299850372e-07,0.386495178032482,0.593,0.519,0.0235518588078643
TBC1D14,8.52683438867259e-07,-0.37854816661421,0.462,0.524,0.023568170250291
AMFR,8.55124775770535e-07,-0.425910068950549,0.399,0.461,0.0236356488022976
CYB5B,8.59126454584052e-07,-0.189574522696858,0.882,0.898,0.0237462552047032
MMD,8.87753791542555e-07,-0.428698679027986,0.436,0.499,0.0245375147982362
ATP6V1F,8.88404715117516e-07,-0.187154758695846,0.872,0.888,0.0245555063258481
LRRC23,8.998108066855e-07,0.486856882750451,0.237,0.16,0.0248707706967872
CCNF,9.05041891558964e-07,0.425667509479289,0.568,0.519,0.0250153578826898
CREB1,9.08897290155446e-07,0.294887645001202,0.595,0.492,0.0251219210998965
C1orf43,9.09278258021225e-07,0.169970374109526,0.927,0.906,0.0251324510517067
ARF4,9.16155999161626e-07,0.199623767344971,0.854,0.824,0.0253225518168273
MYL12B,9.2309085059137e-07,0.175807768600317,0.958,0.939,0.0255142311103455
AGPAT4,9.30431682434743e-07,0.616657475009419,0.163,0.101,0.0257171317024963
NOL11,9.34753870877854e-07,-0.210484101397865,0.678,0.715,0.0258365969910639
AC093673.1,9.45032184555131e-07,1.05291396231876,0.098,0.051,0.0261206895811038
PLEKHG4B,9.77149440280642e-07,-0.875729420418967,0.094,0.15,0.0270084105293569
SLC25A28,9.92269154228084e-07,-0.517044528458828,0.286,0.356,0.0274263194228642
BAZ1A,9.97696190606395e-07,-0.215521446405038,0.814,0.849,0.0275763227083608
AC012618.1,9.99708782092236e-07,0.566526907129126,0.137,0.08,0.0276319507370294
LY9,1.01760242952985e-06,0.504650387844022,0.254,0.178,0.0281265311522051
TIA1,1.01834150268751e-06,-0.183603635160378,0.777,0.811,0.0281469591342828
TPD52,1.01897261410213e-06,-0.167745445571431,0.866,0.888,0.028164403053783
AL109766.1,1.02215826284555e-06,1.16771373353661,0.069,0.03,0.0282524543850509
MIPEP,1.02789223038745e-06,-0.51104409577594,0.316,0.386,0.0284109412479091
LZIC,1.02874027062071e-06,0.258440913162932,0.748,0.668,0.0284343810799565
CAT,1.0347070554505e-06,-0.284207317149219,0.574,0.624,0.0285993030126518
RIMKLB,1.037326417459e-06,-0.426289963923098,0.306,0.378,0.0286717021785666
CXXC1,1.03828724372448e-06,-0.230671528041564,0.698,0.727,0.0286982594165446
PDCD2,1.03991647946538e-06,-0.211759293282026,0.823,0.846,0.028743291492423
AC091057.6,1.04557592247007e-06,0.364736067564205,0.352,0.262,0.0288997184970727
BEND3,1.048760921847e-06,-0.993250745843338,0.073,0.124,0.028987751879851
TRPC4AP,1.05006286944133e-06,0.283233658255255,0.675,0.58,0.0290237377113585
UNC5B,1.0568451111098e-06,-1.23354030491974,0.023,0.057,0.0292111988710748
PKIG,1.06264286106405e-06,0.36920315287518,0.422,0.328,0.0293714486798104
ETF1,1.06316826303883e-06,-0.165783852048544,0.872,0.904,0.0293859707903933
XPO1,1.06503471514599e-06,-0.131070652130397,0.883,0.904,0.0294375595266353
MYBL1,1.06540180355482e-06,-0.591320860414372,0.185,0.255,0.0294477058502552
GHDC,1.07117471449881e-06,0.543220883729919,0.175,0.112,0.0296072691087472
CACHD1,1.07126831601658e-06,-0.991705898234616,0.082,0.136,0.0296098562546984
CHPT1,1.07403476091481e-06,-0.28843429652093,0.537,0.588,0.0296863207916855
C20orf197,1.07766695781968e-06,0.546170407094108,0.275,0.2,0.0297867147141361
GNG5,1.08116911791012e-06,0.174031460569414,0.904,0.893,0.0298835144190356
SNHG9,1.08603011768279e-06,0.602145257295896,0.156,0.096,0.0300178724527524
ATF7,1.09752472012576e-06,0.449788744679191,0.24,0.166,0.0303355832642761
MRTO4,1.10033142052285e-06,-0.212921188379653,0.738,0.787,0.0304131604632515
PIM3,1.11368931300125e-06,0.296950746470006,0.648,0.582,0.0307823726113546
BAG2,1.11731568963146e-06,-0.261309715631206,0.62,0.668,0.0308826056614136
ESPL1,1.1291006545236e-06,0.404870810633514,0.465,0.373,0.0312083420910324
LCP2,1.13565495260172e-06,0.477924146765908,0.508,0.415,0.0313895028899115
TGFBR2,1.1362370254828e-06,0.487841505603377,0.198,0.13,0.0314055913843446
RRP7BP,1.15207554633033e-06,-0.568761584199969,0.243,0.313,0.0318433681005703
SIX6,1.15788112792209e-06,-0.512189565245015,0.53,0.57,0.0320038343757665
ATRIP,1.16257736525258e-06,-0.429130527815637,0.39,0.452,0.0321336383755814
RCAN1,1.1693626416396e-06,-0.451056492473977,0.284,0.36,0.0323211834149184
TFAM,1.17205611673749e-06,-0.165570194091019,0.864,0.893,0.0323956310666242
PGD,1.19269214346781e-06,-0.19369488380325,0.875,0.914,0.0329660108454503
BORCS6,1.19532827188987e-06,0.408514526067367,0.243,0.166,0.0330388734350359
MRPL3,1.20932164138276e-06,-0.164796049193531,0.88,0.892,0.0334256501678195
CCDC28A,1.21180289399434e-06,0.329164175361974,0.484,0.389,0.0334942319900034
BARHL2,1.21269495434579e-06,-0.965038659073922,0.076,0.126,0.0335188885381176
NDN,1.22016313715485e-06,-0.315893291144714,0.544,0.6,0.03372530911096
CAPRIN1,1.2215260218331e-06,-0.150807061459054,0.912,0.926,0.0337629792434669
LRRC42,1.24678646743572e-06,-0.670078704339555,0.197,0.261,0.0344611779599233
MDC1,1.25178159979787e-06,0.365526800918782,0.381,0.29,0.034599243418413
FAM200B,1.25387292884908e-06,0.343077211419772,0.427,0.33,0.0346570477533886
FBLN2,1.2808595835966e-06,-0.395936623715247,0.318,0.391,0.03540295889061
CD27-AS1,1.28952591208819e-06,0.474716326661177,0.199,0.129,0.0356424962101177
MTFP1,1.31646189713135e-06,-0.219928402205645,0.7,0.744,0.0363870068367106
POLQ,1.32825066368247e-06,-0.475051856305535,0.35,0.417,0.0367128483441834
FBLN5,1.3378613635286e-06,1.09674074894716,0.066,0.029,0.0369784880879304
WNK2,1.33796332669912e-06,-1.40305804870265,0.041,0.082,0.0369813063499637
NDUFS5,1.34001658814248e-06,-0.100239883597287,0.988,0.99,0.0370380584962581
ZNF720,1.3407825266002e-06,0.261329774338006,0.469,0.372,0.0370592290352294
LINC01578,1.35066483106867e-06,0.357584522797722,0.656,0.6,0.0373323759307381
RPL5P4,1.35660519069183e-06,0.613215209278053,0.482,0.417,0.0374965674707222
SLC35A5,1.37766116950219e-06,0.358528441292411,0.281,0.199,0.0380785547250406
AL445524.2,1.38533392835653e-06,-0.374703079615552,0.43,0.494,0.0382906297797744
FAM107B,1.38808872836083e-06,-0.279028979838627,0.574,0.646,0.0383667724518933
MZT1,1.39902183261683e-06,0.257624735298053,0.794,0.751,0.0386689634535292
ACAT1,1.40797533246732e-06,-0.234510078709842,0.685,0.733,0.0389164381893966
MT-ND4L,1.40950748545581e-06,-0.135371969711454,0.974,0.988,0.0389587868979986
TRIM37,1.42363757350255e-06,-0.48473411372481,0.349,0.414,0.0393493425316104
ALYREF,1.43122491069055e-06,-0.144347231492366,0.917,0.951,0.0395590565314867
CCDC167,1.44562624114447e-06,0.319102214723981,0.689,0.615,0.0399571093052332
AFTPH,1.46145809493301e-06,0.333359236028777,0.48,0.382,0.0403947017439485
MCOLN2,1.48559427150798e-06,0.805522635463284,0.168,0.108,0.0410618256644807
SNRPE,1.48843460577894e-06,-0.118063986309481,0.975,0.989,0.04114033250373
SDHA,1.50361873864953e-06,-0.219547322675342,0.8,0.809,0.041560021936273
IGBP1,1.50399313976468e-06,0.261173015217745,0.703,0.64,0.0415703703830957
AC034236.1,1.50462484275749e-06,0.48730293566729,0.296,0.217,0.0415878306538169
C1orf50,1.5176426920735e-06,0.231684177389644,0.38,0.283,0.0419476440089115
IRF2BPL,1.52131067560062e-06,0.278031872831686,0.368,0.276,0.0420490270736011
PDE7A,1.52993066295627e-06,-0.345803204532476,0.516,0.575,0.0422872835241112
RPS16,1.54041169720795e-06,0.210014552651579,1,1,0.0425769793108276
SCML2,1.54701636638565e-06,-0.552490968293853,0.318,0.382,0.0427595323668993
EML5,1.54733274624962e-06,-0.696031757975721,0.163,0.227,0.0427682771063395
RPS15AP24,1.5511873463478e-06,0.951673685787155,0.07,0.031,0.0428748182530532
CSTF3,1.57446400813693e-06,-0.307816014785008,0.497,0.561,0.0435181851849048
R3HDM2,1.59254258175598e-06,0.363903309057211,0.258,0.18,0.0440178769597353
ZMAT5,1.60018593596477e-06,0.329336576729487,0.391,0.295,0.0442291392700662
GLI3,1.60529171618018e-06,-0.702604704032744,0.109,0.166,0.0443702630352201
AL590867.2,1.60630711964985e-06,0.575717739428297,0.23,0.16,0.0443983287871217
ERI1,1.62413972990562e-06,-0.378621114753498,0.458,0.507,0.0448912221345915
GPANK1,1.62951571129498e-06,-0.25773735877523,0.668,0.713,0.0450398142601932
CELSR2,1.63725047955239e-06,-0.842599913862018,0.085,0.139,0.0452536032548281
AL359762.3,1.65232061237656e-06,0.172726735487011,0.891,0.884,0.0456701417260881
MPC1,1.65431902175022e-06,0.228622135684111,0.811,0.772,0.045725377761176
PRRC2A,1.66125038849084e-06,0.40241313630685,0.246,0.17,0.0459169607378868
ECT2,1.66643246705802e-06,0.36698507803275,0.608,0.531,0.0460601933894835
EML2,1.67805206379582e-06,0.408978280366025,0.287,0.208,0.0463813590433164
PTPRU,1.7047580206822e-06,-0.708474103884909,0.101,0.158,0.0471195116916561
DLX2,1.70556285311446e-06,1.15784864082664,0.056,0.022,0.0471417572600837
FMNL1,1.70767895769273e-06,0.377836631617894,0.346,0.264,0.047200246390627
EGLN1,1.71447386752539e-06,-0.387297847627633,0.423,0.485,0.0473880576984017
GABARAPL2,1.72646506551563e-06,0.187653893719838,0.917,0.902,0.047719494410852
SQLE,1.75134820442587e-06,-0.267647885751728,0.768,0.807,0.0484072643703311
AKR7A2,1.79160024185101e-06,-0.193885566604477,0.837,0.871,0.0495198306847619
RNASEH1,1.79506122973985e-06,-0.188495459485684,0.872,0.885,0.0496154923900095
SURF6,1.79667477880621e-06,-0.205327899768416,0.58,0.635,0.0496600908862037
PDCD7,1.79820181331046e-06,-0.224534354596031,0.757,0.797,0.0497022981199011
PIGBOS1,1.79926621067469e-06,0.324859603430294,0.528,0.432,0.0497317180630485
BIRC2,1.81257012927732e-06,0.296430667099508,0.57,0.479,0.050099438373225
SMARCA4,1.82509508195578e-06,-0.127558254589086,0.938,0.955,0.0504456280652577
TOP2B,1.82919995969657e-06,-0.193857909440117,0.805,0.849,0.0505590868860133
CEBPA,1.84290578287327e-06,-0.637852325653543,0.07,0.12,0.0509379158386173
SLC9A9,1.85936037900098e-06,0.785223360015679,0.09,0.046,0.0513927208755871
PFDN4,1.88992234513122e-06,0.23761823043181,0.739,0.679,0.0522374536194271
ATP11C,1.90220204403917e-06,-0.31690092664947,0.412,0.481,0.0525768644972427
SHC1,1.90225009313127e-06,0.471930080348915,0.266,0.191,0.0525781925741484
PPFIBP1,1.94855551465753e-06,0.418639414460239,0.347,0.267,0.0538580744251342
PWWP3A,1.95093771215798e-06,-0.378881407887443,0.397,0.47,0.0539239183640465
GCH1,1.95518018596482e-06,-0.661591001309259,0.255,0.315,0.0540411803400677
ING4,1.96190897737284e-06,0.436468341947441,0.298,0.214,0.0542271641345852
ZBED3,1.96446750985067e-06,-0.353683850031777,0.594,0.643,0.0542978819722726
LRRFIP1,1.97668410022957e-06,0.236215903704374,0.903,0.864,0.0546355485303454
RPS15,1.98256824680043e-06,0.146765241387188,0.999,1,0.0547981863415639
CAMLG,2.00386661230474e-06,0.258755289821622,0.755,0.719,0.055386873164103
STAT2,2.03183727303157e-06,0.600228163121257,0.167,0.106,0.0561599822265927
NAMPTP1,2.03376438710193e-06,1.10466652403275,0.051,0.019,0.0562132476594975
SP5,2.03972949783989e-06,-1.10711937730119,0.044,0.086,0.0563781233202946
GLRX2,2.04640220587864e-06,-0.378314088381703,0.456,0.517,0.0565625569704857
BLCAP,2.05201957783338e-06,0.374190121007112,0.424,0.341,0.0567178211313145
ZNF664,2.05970921466997e-06,-0.21246397145038,0.728,0.764,0.056930362693478
PPIG,2.06865126179825e-06,-0.175416293587157,0.908,0.914,0.0571775208761035
AC026979.2,2.07679777242289e-06,0.451950541897224,0.091,0.046,0.0574026904297687
COX6A1,2.08185210183998e-06,0.108321738792574,0.962,0.961,0.057542392094857
XPNPEP1,2.08894220130778e-06,-0.293885290613898,0.573,0.616,0.0577383624441469
TEDC2,2.10906645358867e-06,-0.393747544246309,0.298,0.372,0.0582945967771908
SARAF,2.11399758861456e-06,0.19941393403834,0.908,0.879,0.0584308933493066
ABCB7,2.13205833008914e-06,0.226329623367861,0.491,0.39,0.0589300922436639
AKIRIN1,2.13276473875668e-06,0.201708654871004,0.769,0.707,0.0589496173792346
CLDN12,2.13706309862106e-06,0.327845987589329,0.363,0.273,0.0590684240458861
RUSC1,2.16894032898928e-06,-0.652701848594074,0.167,0.227,0.0599495106932637
PIEZO1,2.18035320106936e-06,-0.15262986147336,0.777,0.821,0.060264962477557
CHRNB1,2.18266317879699e-06,0.337306594395635,0.291,0.205,0.0603288102619489
ETS1,2.20604547643021e-06,-0.185592641264821,0.851,0.861,0.0609750969685311
PABPC4,2.20985980901597e-06,-0.191199511993191,0.838,0.858,0.0610805251212015
PDS5A,2.21051679968002e-06,-0.153195085262979,0.857,0.876,0.0610986843431556
CITED2,2.21165185988019e-06,0.735045026372163,0.115,0.065,0.0611300574070884
TMEM99,2.22715004699101e-06,0.438714345465789,0.322,0.241,0.0615584272988316
EIF1AD,2.23943130896814e-06,-0.396967559500087,0.419,0.481,0.0618978813798795
CARS2,2.28491011088535e-06,-0.336238452627963,0.479,0.536,0.063154915464871
AL353763.2,2.29474118942654e-06,0.479787394209371,0.135,0.08,0.0634266464757494
BDH2,2.29593169619914e-06,-0.293220973956192,0.514,0.574,0.0634595520829441
TMEM74,2.30460320689304e-06,-0.876070936347343,0.068,0.118,0.0636992326385236
C9orf40,2.32704817714345e-06,-0.226368569849129,0.674,0.724,0.0643196116162449
NAA15,2.33552889033075e-06,-0.191246187313186,0.734,0.779,0.064554018528742
NDUFS3,2.34124973789007e-06,-0.128679778830674,0.921,0.934,0.0647121427552816
KLHL35,2.35987069716278e-06,-0.986243880165703,0.089,0.14,0.0652268260695793
TINF2,2.36855182792667e-06,0.306680834593323,0.59,0.501,0.0654667725238931
ILF3,2.38410805712039e-06,-0.119937193113582,0.975,0.99,0.0658967466988077
FGF9,2.39403553226733e-06,-0.530757298476173,0.28,0.346,0.0661711421118691
MFNG,2.40128999873776e-06,-0.31719802226041,0.597,0.641,0.0663716555651116
SCAF4,2.41328157834794e-06,-0.313359487780813,0.577,0.628,0.0667031028255369
PLCB1,2.42892436614426e-06,-0.440462865126687,0.368,0.433,0.0671354694802274
FANCG,2.43810159884266e-06,-0.238380417942561,0.547,0.608,0.0673891281920111
NENF,2.44268000724086e-06,-0.177080063413082,0.798,0.82,0.0675156754001375
NFIL3,2.46130172007516e-06,0.43668165969327,0.418,0.334,0.0680303795428774
DIS3L,2.47270459023626e-06,-0.293572392459878,0.512,0.574,0.0683455548741303
CSNK1G2,2.48357631860118e-06,-0.173385698981361,0.764,0.79,0.0686460494461366
HLA-J,2.5811422964789e-06,0.653775910341716,0.072,0.033,0.0713427730746767
SCARNA10,2.60907045114153e-06,0.816521694175028,0.068,0.031,0.0721147072695518
E2F6,2.63290204313385e-06,-0.4233876612856,0.426,0.48,0.0727734124722196
ECI1,2.66244724844464e-06,0.661835354419927,0.07,0.032,0.0735900419470099
AC068547.1,2.66941361955061e-06,-0.220298737078421,0.637,0.68,0.073782592444379
SCARB2,2.67316962730282e-06,-0.63511268339367,0.141,0.201,0.0738864084986499
PPP1R1C,2.68271889719706e-06,0.606637185040031,0.184,0.12,0.0741503503185268
FLT4,2.68833499063192e-06,-0.591671253749426,0.144,0.206,0.0743055791410662
BEX1,2.70374791395481e-06,-0.171446282044687,0.805,0.85,0.0747315923417108
GIMAP4,2.70987143174211e-06,-0.277575409874839,0.403,0.481,0.074900846373352
PGRMC2,2.7123418936595e-06,-0.27598873850517,0.619,0.661,0.0749691299407485
CRYZ,2.71347166408086e-06,0.514571938157672,0.606,0.553,0.0750003567951949
