,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
BRD4,0.0994158689549472,-0.184944783414799,0.715,0.539,1
RBM5,0.101596030295804,-0.315420785243149,0.644,0.483,1
ACTR3,0.105246180518922,-0.119947576710733,0.882,0.821,1
TUFM,0.107714615436125,-0.138284360930517,0.875,0.767,1
PTRHD1,0.110016170760185,-0.61361308506755,0.508,0.414,1
MCL1,0.111122289501717,-0.214288347264631,0.781,0.634,1
MAF1,0.112659974739167,-0.44986846366294,0.626,0.501,1
TCF25,0.117304445303665,-0.178156165651742,0.673,0.528,1
CISD2,0.118879027606668,-0.296439572336497,0.65,0.496,1
RAD50,0.119336980247319,-0.313644382282589,0.743,0.57,1
LONP1,0.120111533925027,-0.117134321453896,0.68,0.527,1
MCM3AP,0.121803531552756,-0.350020666773714,0.526,0.402,1
WIPF2,0.123578070220327,-0.562025309401885,0.505,0.386,1
ZC3H7A,0.123673984517972,-0.443146991099718,0.678,0.545,1
CLK3,0.124042372610616,-0.458490163526047,0.518,0.389,1
H1FX,0.125023202039265,-0.238382809821844,0.85,0.755,1
AL139260.2,0.125564021493202,-0.405599070845791,0.612,0.502,1
STX16,0.127963713277872,-0.382241740031185,0.687,0.557,1
TXN2,0.130009090376023,-0.193314539640899,0.823,0.707,1
FIS1,0.130323923873546,-0.673651701827038,0.526,0.423,1
ATG12,0.13878392342465,-0.246519822909913,0.692,0.522,1
C16orf91,0.13941243571789,-0.633717437508868,0.52,0.424,1
ASNSD1,0.140686900418623,-0.590504603415478,0.583,0.472,1
PCBP1-AS1,0.14470728273514,-0.56478948959972,0.576,0.457,1
TWF2,0.144716825191894,-0.382192385672908,0.674,0.54,1
WBP4,0.148809027862151,-0.610792819760015,0.562,0.458,1
AC091167.2,0.149583972403858,-0.442769419633291,0.669,0.535,1
GPS2,0.149941547192095,-0.60028600635513,0.522,0.422,1
CCDC58,0.153535909916666,-0.564380941213326,0.545,0.441,1
BECN1,0.158595124035928,-0.353340013467796,0.701,0.565,1
CRK,0.15918352335391,-0.543313035545069,0.556,0.452,1
SNHG14,0.160670994644959,-0.329774375690972,0.633,0.483,1
FLNB,0.160772694299799,-0.636490939831437,0.5,0.416,1
MRPL33,0.161762280077125,-0.191991152396289,0.803,0.698,1
TSG101,0.162091187004389,-0.431695810694785,0.676,0.541,1
DIS3,0.162933236607971,-0.389462055208785,0.7,0.549,1
HSPH1,0.164762313532609,0.150520465253198,0.687,0.518,1
MRPS33,0.165972212330098,-0.243449101617256,0.795,0.694,1
RNF167,0.170883895318467,-0.648555479090878,0.514,0.418,1
DPH1,0.176523229053028,-0.516849771611865,0.57,0.458,1
GGNBP2,0.177063337649771,-0.245261395625021,0.826,0.677,1
MGAT2,0.179147513521631,-0.623878834597073,0.534,0.431,1
TMEM70,0.18168144974495,-0.450673509064834,0.617,0.493,1
RBMX2,0.187274710708037,-0.651030204892354,0.574,0.463,1
SCYL2,0.189553219895639,-0.538600330640538,0.511,0.389,1
SMG1,0.192802793221793,-0.390936100798113,0.598,0.453,1
GSR,0.203076227274657,-0.394382405924788,0.511,0.392,1
TRIM44,0.204011444428123,-0.431097398382888,0.62,0.468,1
JOSD1,0.204772507883127,-0.387150526906276,0.528,0.407,1
STUB1,0.208853862505921,-0.420646600361408,0.514,0.392,1
NOB1,0.209950221940838,-0.265728333019609,0.715,0.595,1
ALG5,0.212285856718145,-0.529672108865774,0.537,0.434,1
NAA10,0.214093592106953,-0.354116622814824,0.699,0.554,1
UTP6,0.216881565143341,-0.63013383263287,0.51,0.408,1
BBX,0.223169514959777,-0.679736622750463,0.591,0.471,1
DCAF8,0.224787519647806,-0.328538893584271,0.62,0.47,1
PRPF31,0.225368286601641,-0.484495014049332,0.573,0.457,1
PPP4R3A,0.233745074922808,-0.219779101500287,0.715,0.542,1
TMEM256,0.233775046742806,-0.376778433880178,0.596,0.459,1
GOPC,0.238800762042355,-0.34620769436942,0.7,0.587,1
CAPNS1,0.239442410644915,-0.213942445537527,0.733,0.564,1
EP300,0.242752980608268,-0.614624068397705,0.537,0.433,1
VMP1,0.243446428326937,-0.254915176360362,0.618,0.469,1
DUSP12,0.245738498496865,-0.472356088701971,0.508,0.389,1
ZNF639,0.246904653365304,-0.546879342741324,0.593,0.473,1
TIMM17A,0.254561971703105,-0.192781817182138,0.742,0.585,1
RBM22,0.255362365317859,-0.462176798858441,0.643,0.508,1
ARHGEF7,0.258928258598764,-0.587610551306967,0.588,0.47,1
CHMP5,0.259655632352752,-0.243866241336312,0.727,0.607,1
SELENOS,0.263003486658541,-0.178395786649767,0.764,0.643,1
CSNK1D,0.267529625111398,-0.377784748243303,0.682,0.542,1
UBE2J2,0.274619211746022,-0.530168228169238,0.562,0.442,1
TBRG4,0.275521224973008,-0.448354813688714,0.612,0.486,1
HNRNPH2,0.276568639711591,-0.658353988160655,0.554,0.437,1
WDR43,0.277246246531256,-0.306797793681303,0.684,0.563,1
NFX1,0.277781371942407,-0.473467641570908,0.53,0.41,1
SECISBP2,0.289033104511709,-0.631417311773218,0.536,0.428,1
CHMP4B,0.294791853186,-0.25240825260522,0.756,0.625,1
CCDC174,0.295031386453993,-0.570928826936848,0.502,0.387,1
AC008575.1,0.300384177765711,-0.543461374575898,0.554,0.447,1
UBAP2,0.310198742494448,-0.480223648009908,0.596,0.45,1
AL590764.2,0.312867345972657,-0.568614861464788,0.535,0.428,1
CDK11B,0.313690717444448,-0.493350513512608,0.529,0.427,1
LAP3,0.322636290190764,-0.34795793808573,0.579,0.448,1
SMC6,0.329440597816129,-0.546856333729384,0.638,0.475,1
SNRPN,0.331540025431158,-0.146265652377963,0.808,0.674,1
GOT2,0.345888940426408,-0.440916102966593,0.59,0.474,1
LTA4H,0.345907539658786,-0.300816422199204,0.745,0.604,1
UBA3,0.346242207628661,-0.702015593039488,0.508,0.407,1
TMEM179B,0.350643638499863,-0.453864005748018,0.544,0.418,1
RBM33,0.35172865560094,-0.735502091656169,0.526,0.418,1
ADIPOR2,0.359946734436025,-0.37240816071902,0.638,0.515,1
MCTS1,0.365575598371534,-0.29771673554193,0.723,0.583,1
GTF2E2,0.36923498836428,-0.46091056278193,0.604,0.46,1
TMEM123,0.374712778440188,-0.125967312461019,0.854,0.788,1
FBXW11,0.377924611382621,-0.589674917474348,0.507,0.387,1
CCNDBP1,0.378394117377638,-0.379447222181338,0.666,0.51,1
AZIN1,0.381601738837428,-0.309842525211006,0.765,0.615,1
WDR48,0.381827340416462,-0.549632394357885,0.523,0.402,1
VPS51,0.382716522966715,-0.426896497430226,0.533,0.408,1
ICAM3,0.383033692269108,-0.137830453377864,0.812,0.678,1
EMC3,0.383932469698785,-0.346661667002388,0.669,0.504,1
OVCA2,0.392855578053263,-0.50893692289013,0.566,0.449,1
PIKFYVE,0.401322842050039,-0.465254943638409,0.528,0.433,1
ICAM2,0.40708809915873,-0.39695516064694,0.6,0.48,1
CMPK1,0.413552505643596,-0.234583234910436,0.771,0.637,1
DYNLRB1,0.429949241820725,-0.372399523623145,0.64,0.489,1
CWC25,0.440028003864502,-0.325733545132372,0.648,0.5,1
AIP,0.441412188461816,-0.294606028579933,0.75,0.583,1
PARN,0.446831227202431,-0.746527872760417,0.508,0.402,1
EIF2D,0.458257198922615,-0.455035148592424,0.624,0.492,1
KIAA1191,0.468689907869415,-0.475975076902548,0.533,0.415,1
BOD1L1,0.48033753991676,-0.351916442816128,0.796,0.623,1
UBR5,0.482156808517319,-0.596350609695016,0.586,0.46,1
